"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 100 Mbit/s","FTTH/B ≥ 200 Mbit/s","FTTH/B ≥ 400 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"01053099",100.00,100.00,100.00,92.73,92.73,80.63,37.63,16.26,0.00,0.00,100.00,100.00,100.00,92.73,92.73,80.63,37.63,16.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053100",100.00,100.00,98.34,96.73,96.19,95.78,93.20,90.17,87.81,0.03,99.82,99.82,96.46,91.81,90.68,88.94,75.06,46.77,87.81,87.81,87.81,87.81,87.81,87.81,87.81,87.81,87.81,0.00,0.03,0.03,0.03,0.03
"01053101",100.00,100.00,100.00,15.51,15.51,13.20,0.00,0.00,0.00,0.00,100.00,100.00,100.00,15.51,15.51,13.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053102",86.66,83.33,83.33,19.13,19.13,19.13,2.00,2.00,2.00,0.00,86.66,83.33,83.33,19.13,19.13,19.13,0.00,0.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00
"01053103",99.99,99.56,91.55,86.07,75.28,59.31,24.35,16.01,1.39,1.39,99.99,99.56,91.55,86.07,75.28,59.31,24.35,15.55,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,0.00,0.00,0.00,0.00
"01053104",100.00,100.00,92.85,83.70,76.50,72.25,31.68,20.90,2.49,2.49,100.00,100.00,92.85,83.70,76.50,72.25,31.68,20.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.49,2.49,2.49,2.49
"01053105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053106",100.00,100.00,100.00,99.01,99.01,93.24,68.25,62.89,0.00,0.00,100.00,100.00,100.00,99.01,99.01,93.24,68.25,62.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053107",99.29,99.29,71.13,71.13,71.13,68.63,27.49,0.00,0.00,0.00,99.29,99.29,71.13,71.13,71.13,68.63,27.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053108",99.99,99.99,99.99,96.97,82.28,59.88,44.99,11.80,0.00,0.00,99.99,99.99,99.99,96.97,82.28,59.88,44.99,11.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053109",100.00,100.00,97.03,85.92,85.03,81.53,26.28,0.00,0.00,0.00,100.00,100.00,97.03,85.92,85.03,81.53,26.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053110",100.00,100.00,100.00,100.00,97.75,94.54,90.36,78.07,78.07,0.00,100.00,100.00,100.00,100.00,93.19,90.81,58.90,0.00,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,78.07,0.00,0.00,0.00,0.00,0.00
"01053111",89.72,89.72,89.72,87.64,87.64,87.64,87.29,87.29,0.00,0.00,86.61,86.30,86.30,70.00,67.43,67.43,50.38,45.03,87.29,87.29,87.29,87.29,87.29,87.29,87.29,87.29,0.00,0.00,0.00,0.00,0.00,0.00
"01053112",77.98,63.05,13.52,13.52,13.52,13.52,4.06,1.78,0.00,0.00,77.98,63.05,13.52,13.52,13.52,13.52,4.06,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053113",100.00,100.00,44.97,16.03,12.63,5.62,1.76,1.76,1.76,1.76,100.00,100.00,44.97,16.03,12.63,5.62,1.76,1.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.76,1.76,1.76,1.76
"01053114",100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053115",100.00,81.22,1.30,1.30,1.30,1.30,0.00,0.00,0.00,0.00,100.00,81.22,1.30,1.30,1.30,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053116",99.99,99.99,99.85,98.61,98.12,97.45,92.28,86.20,56.65,1.30,99.98,99.98,99.62,97.61,94.74,92.10,85.90,64.37,80.60,80.60,80.60,80.60,80.60,80.60,80.60,80.60,56.65,0.00,1.30,1.30,1.30,1.30
"01053117",100.00,100.00,72.75,43.63,43.59,39.04,9.75,0.00,0.00,0.00,100.00,100.00,72.75,43.63,43.59,39.04,9.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053118",98.42,84.24,45.53,44.53,44.53,44.53,43.75,43.75,43.75,43.75,98.42,82.55,11.46,1.64,1.64,1.64,0.00,0.00,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,43.75,0.00,0.00,0.00,0.00
"01053119",100.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,76.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053120",100.00,100.00,54.08,54.08,54.08,54.08,53.57,53.57,53.57,53.57,100.00,100.00,9.60,8.08,8.08,3.54,0.00,0.00,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,0.00,0.00,0.00,0.00
"01053121",58.47,53.96,53.96,47.72,28.97,5.50,0.00,0.00,0.00,0.00,58.47,53.96,53.96,47.72,28.97,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053122",100.00,100.00,100.00,99.32,98.72,86.25,22.39,0.00,0.00,0.00,100.00,100.00,100.00,99.32,98.72,86.25,22.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053123",85.64,66.64,10.60,10.60,10.60,8.60,0.00,0.00,0.00,0.00,85.64,66.64,10.60,10.60,10.60,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053124",73.31,23.00,8.80,8.80,8.80,8.80,0.00,0.00,0.00,0.00,73.31,23.00,8.80,8.80,8.80,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053125",99.63,99.63,99.63,98.95,89.32,88.89,72.07,54.71,0.00,0.00,99.63,99.63,99.63,98.95,89.32,88.89,72.07,54.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053126",100.00,100.00,2.09,2.09,2.09,2.09,2.09,2.09,0.82,0.00,100.00,100.00,1.27,1.27,1.27,1.27,1.27,1.27,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.00,0.00,0.00,0.00,0.00
"01053127",100.00,100.00,100.00,93.94,68.94,31.82,15.15,1.52,0.00,0.00,100.00,100.00,100.00,93.94,68.94,31.82,15.15,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053128",3.86,3.86,3.86,3.86,3.86,3.86,0.00,0.00,0.00,0.00,3.86,3.86,3.86,3.86,3.86,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053129",99.99,99.99,99.99,99.89,94.50,90.88,84.24,80.89,27.24,27.24,99.99,99.99,99.99,99.85,83.91,71.37,49.55,17.81,79.75,79.75,79.75,79.75,79.75,79.75,79.75,79.75,26.71,26.71,5.85,5.85,5.85,5.85
"01053130",100.00,100.00,100.00,93.81,90.67,86.10,55.78,36.08,0.00,0.00,100.00,100.00,100.00,93.81,90.67,86.10,55.78,36.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053131",98.18,98.18,98.18,98.18,98.18,98.18,98.18,96.67,96.67,0.00,96.58,96.58,96.58,96.58,95.58,91.57,42.09,0.00,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,0.00,0.00,0.00,0.00,0.00
"01053132",99.24,96.02,10.05,10.05,10.05,8.32,0.00,0.00,0.00,0.00,99.24,96.02,10.05,10.05,10.05,8.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053133",99.84,99.79,99.45,99.45,99.44,99.10,94.65,89.25,31.76,31.76,99.84,99.29,98.49,97.79,95.34,88.45,67.88,31.59,81.08,81.08,81.08,81.08,81.08,81.08,81.08,81.08,31.76,31.76,0.00,0.00,0.00,0.00
"01053134",50.00,50.00,50.00,50.00,50.00,50.00,0.00,0.00,0.00,0.00,50.00,50.00,50.00,50.00,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053135",100.00,100.00,100.00,100.00,100.00,100.00,94.44,93.89,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,85.18,0.00,93.89,93.89,93.89,93.89,93.89,93.89,93.89,93.89,0.00,0.00,0.00,0.00,0.00,0.00
"01053136",100.00,99.52,98.68,92.38,92.38,92.38,69.76,66.26,66.26,0.00,100.00,99.52,98.58,92.30,92.30,92.30,51.79,0.00,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,66.26,0.00,0.00,0.00,0.00,0.00
"01054001",92.08,92.08,83.21,77.36,76.35,73.75,61.54,19.91,0.00,0.00,92.08,92.08,83.21,77.36,76.35,73.75,61.54,19.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054002",29.00,4.00,4.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,29.00,4.00,4.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054003",100.00,100.00,5.77,2.80,2.80,2.80,0.00,0.00,0.00,0.00,100.00,100.00,5.77,2.80,2.80,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054004",75.50,57.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.50,57.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054005",68.77,68.77,44.77,44.77,44.77,44.77,43.00,43.00,43.00,0.00,36.35,36.35,2.97,2.97,2.97,2.97,0.00,0.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,43.00,0.00,0.00,0.00,0.00,0.00
"01054006",55.50,53.50,53.50,4.81,4.81,4.81,0.00,0.00,0.00,0.00,55.50,53.50,53.50,4.81,4.81,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054007",75.00,75.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,49.20,36.70,3.07,3.07,3.07,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,50.00,50.00,50.00
"01054009",86.42,86.42,36.43,7.86,7.86,7.86,0.00,0.00,0.00,0.00,86.42,86.42,36.43,7.86,7.86,7.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054010",100.00,100.00,57.89,16.67,16.67,13.00,0.00,0.00,0.00,0.00,100.00,100.00,57.89,16.67,16.67,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054011",100.00,100.00,79.54,64.00,64.00,64.00,64.00,64.00,64.00,64.00,100.00,100.00,62.83,0.90,0.90,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,64.00,64.00,64.00
"01054012",16.10,16.10,16.10,16.10,16.10,16.10,0.00,0.00,0.00,0.00,16.10,16.10,16.10,16.10,16.10,16.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054013",20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01057006",69.00,43.83,24.89,24.89,24.89,24.89,0.00,0.00,0.00,0.00,69.00,43.83,24.89,24.89,24.89,24.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054014",95.36,89.57,30.51,5.81,5.37,4.50,0.37,0.37,0.37,0.37,95.36,89.57,30.51,5.81,5.37,4.50,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.37,0.37
"01054015",97.55,46.06,6.55,0.64,0.64,0.64,0.00,0.00,0.00,0.00,97.55,46.06,6.55,0.64,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054016",100.00,100.00,50.00,8.38,8.38,8.38,0.00,0.00,0.00,0.00,100.00,100.00,50.00,8.38,8.38,8.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054017",99.63,99.10,88.27,88.27,77.16,62.30,22.04,0.00,0.00,0.00,99.63,99.10,88.27,88.27,77.16,62.30,22.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054018",94.44,93.74,56.25,12.50,9.14,7.72,1.04,1.04,0.96,0.96,94.44,93.74,56.25,12.50,9.14,7.72,1.04,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.96,0.96,0.96,0.96
"01054019",100.00,99.93,99.93,97.98,97.10,97.07,92.57,92.57,92.57,0.58,99.99,99.92,99.92,96.36,90.44,87.84,74.94,43.92,92.57,92.57,92.57,92.57,92.57,92.57,92.57,92.57,92.57,0.00,0.58,0.58,0.58,0.58
"01054020",99.99,99.99,99.86,98.06,94.82,94.65,89.91,89.91,89.91,0.00,99.99,99.99,99.20,94.56,91.76,91.32,45.20,7.93,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,89.91,0.00,0.00,0.00,0.00,0.00
"01054022",88.78,88.78,73.52,30.21,9.22,9.22,5.52,1.53,0.00,0.00,88.78,88.78,73.52,30.21,9.22,9.22,5.52,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054023",100.00,100.00,100.00,90.91,65.00,53.38,31.22,17.92,0.00,0.00,100.00,100.00,100.00,90.91,65.00,53.38,31.22,17.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054024",26.88,5.91,2.88,2.88,2.88,2.15,0.00,0.00,0.00,0.00,26.88,5.91,2.88,2.88,2.88,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054025",100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054026",100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054027",75.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054032",33.33,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054033",100.00,100.00,95.90,90.34,89.87,89.35,87.05,87.05,87.05,56.39,99.99,99.99,95.86,68.17,67.23,66.64,58.33,42.86,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,87.05,56.25,0.14,0.14,0.14,0.14
"01054034",96.48,78.94,6.38,6.38,6.38,6.38,0.00,0.00,0.00,0.00,96.48,78.94,6.38,6.38,6.38,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054035",100.00,100.00,85.71,67.57,67.57,67.57,18.88,18.53,0.00,0.00,100.00,100.00,85.71,67.57,67.57,67.57,18.88,18.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054036",99.76,99.76,99.76,98.35,95.29,92.62,82.17,49.29,2.28,2.28,99.76,99.76,99.76,98.35,95.29,92.62,82.17,49.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.28,2.28,2.28,2.28
"01054037",100.00,100.00,43.71,2.61,2.61,2.61,0.00,0.00,0.00,0.00,100.00,100.00,43.71,2.61,2.61,2.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054038",100.00,92.31,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,92.31,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01054041",96.85,96.20,89.39,87.11,71.10,49.51,38.64,38.64,38.64,38.64,96.85,95.74,78.77,71.96,40.85,11.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.64,38.64,38.64,38.64
"01054042",99.99,99.99,99.51,88.67,88.49,87.62,83.44,68.48,60.19,60.19,99.99,99.99,98.03,67.97,67.65,65.37,52.94,16.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.19,60.19,60.19,60.19
"01054043",99.99,99.99,32.14,6.93,6.93,6.93,0.00,0.00,0.00,0.00,99.99,99.99,32.14,6.93,6.93,6.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054045",99.25,99.25,99.25,83.86,78.82,55.71,7.69,0.00,0.00,0.00,99.25,99.25,99.25,83.86,78.82,55.71,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054046",99.89,99.89,99.89,99.70,99.69,89.71,76.68,42.16,0.60,0.60,99.89,99.89,99.89,99.70,99.69,89.71,76.68,42.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.60,0.60
"01054048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01054050",100.00,100.00,100.00,100.00,100.00,100.00,8.44,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,8.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054052",99.99,97.75,43.48,39.13,39.13,39.13,39.13,39.13,39.13,39.13,97.75,97.75,7.07,2.75,2.75,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.13,39.13,39.13,39.13
"01054054",99.99,99.99,95.50,12.22,12.22,12.22,0.00,0.00,0.00,0.00,99.99,99.99,95.50,12.22,12.22,12.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054055",100.00,100.00,93.47,80.36,80.36,74.09,27.24,0.00,0.00,0.00,100.00,100.00,93.47,80.36,80.36,74.09,27.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054056",99.95,99.94,99.71,98.50,96.33,94.91,82.62,78.63,78.25,8.28,99.93,99.92,99.53,96.41,93.48,91.28,72.38,41.28,78.25,78.25,78.25,78.25,78.25,78.25,78.25,78.25,78.25,0.00,8.28,8.28,8.28,8.28
"01054057",100.00,97.30,12.18,8.21,8.21,8.21,7.14,7.14,7.14,7.14,100.00,97.30,6.90,1.30,1.30,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,7.14,7.14
"01054059",99.99,99.99,94.58,80.94,76.18,73.52,58.02,0.00,0.00,0.00,99.99,99.99,94.58,80.94,76.18,73.52,58.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054061",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,99.99,99.99,98.42,98.42,98.04,93.96,75.42,37.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00
"01054062",100.00,100.00,40.00,1.43,1.43,1.43,0.00,0.00,0.00,0.00,100.00,100.00,40.00,1.43,1.43,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054063",100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054065",100.00,100.00,97.86,91.94,79.71,77.37,40.32,13.41,0.00,0.00,100.00,100.00,97.86,91.94,79.71,77.37,40.32,13.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054068",92.32,85.56,2.87,2.55,2.55,2.55,0.00,0.00,0.00,0.00,92.32,85.56,2.87,2.55,2.55,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054070",98.14,98.14,84.95,73.03,65.63,65.63,53.84,35.29,0.00,0.00,98.14,98.14,84.95,73.03,65.63,65.63,53.84,35.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054072",100.00,100.00,100.00,59.99,59.99,59.99,48.57,28.24,0.00,0.00,100.00,100.00,100.00,59.99,59.99,59.99,48.57,28.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054073",100.00,100.00,100.00,85.56,72.11,70.28,28.77,11.84,0.00,0.00,100.00,100.00,100.00,85.56,72.11,70.28,28.77,11.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054074",86.10,66.11,49.44,49.44,45.48,45.48,11.67,0.00,0.00,0.00,86.10,66.11,49.44,49.44,45.48,45.48,11.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054075",99.99,99.95,94.02,82.07,65.66,55.45,38.17,29.33,20.21,0.00,99.99,99.95,94.02,80.60,63.95,52.99,31.53,12.72,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.00,0.00,0.00,0.00,0.00
"01054076",100.00,99.99,99.78,95.21,91.18,90.15,82.71,75.62,71.12,0.15,99.99,99.98,99.78,93.57,88.60,86.57,59.63,33.10,71.03,71.03,71.03,71.03,71.03,71.03,71.03,71.03,71.03,0.00,0.15,0.15,0.15,0.15
"01054077",83.33,83.33,50.00,50.00,50.00,50.00,0.00,0.00,0.00,0.00,83.33,83.33,50.00,50.00,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054078",99.99,99.99,99.99,52.35,46.12,40.84,28.43,18.19,5.92,5.92,99.99,99.99,99.99,52.35,46.12,40.84,28.43,18.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.92,5.92,5.92,5.92
"01054079",73.20,73.20,65.51,65.51,65.51,65.51,65.38,65.38,65.38,65.38,19.77,14.69,4.38,4.38,4.38,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.38,65.38,65.38,65.38
"01054080",15.03,15.03,15.03,15.03,15.03,12.25,8.33,8.33,0.00,0.00,15.03,15.03,15.03,15.03,15.03,12.25,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054083",84.33,84.33,68.67,68.67,68.67,68.67,68.67,68.67,68.67,0.00,84.17,83.33,24.33,24.33,24.33,24.33,0.00,0.00,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,0.00,0.00,0.00,0.00,0.00
