"ags";"firmen_in_gwg_gesamt";"firmen_angeschlossen_absolut";"firmen_angeschlossen_prozent";"firmen_anschliessbar_absolut";"firmen_anschliessbar_prozent";"firmen_unangeschlossen_absolut";"firmen_unangeschlossen_prozent"
"09678130";1;0;0.0;1;100.0;0;0.0
"09678132";308;304;98.7;1;0.3;3;1.0
"09678134";697;695;99.7;1;0.1;1;0.1
"09678135";10005;10000;100.0;2;0.0;3;0.0
"09678136";120;115;95.8;2;1.7;3;2.5
"09678138";109;102;93.6;0;0.0;7;6.4
"09678150";93;0;0.0;4;4.3;89;95.7
"09678153";4;0;0.0;0;0.0;4;100.0
"09678157";2;0;0.0;0;0.0;2;100.0
"09678160";15;0;0.0;0;0.0;15;100.0
"09678164";10;8;80.0;2;20.0;0;0.0
"09678168";10;0;0.0;0;0.0;10;100.0
"09678170";761;761;100.0;0;0.0;0;0.0
"09678174";36;0;0.0;0;0.0;36;100.0
"09678175";14;0;0.0;0;0.0;14;100.0
"09678176";182;0;0.0;182;100.0;0;0.0
"09678178";95;73;76.8;18;18.9;4;4.2
"09678181";20;0;0.0;3;15.0;17;85.0
"09678183";1;0;0.0;0;0.0;1;100.0
"09678186";3;0;0.0;0;0.0;3;100.0
"09678190";2;0;0.0;0;0.0;2;100.0
"09678192";11;0;0.0;0;0.0;11;100.0
"09678193";1076;1032;95.9;12;1.1;32;3.0
"09678196";9;6;66.7;0;0.0;3;33.3
"09678451";0;0;0.0;0;0.0;0;0.0
"09678452";0;0;0.0;0;0.0;0;0.0
"09678453";0;0;0.0;0;0.0;0;0.0
"09678454";0;0;0.0;0;0.0;0;0.0
"09678455";0;0;0.0;0;0.0;0;0.0
"09678456";0;0;0.0;0;0.0;0;0.0
"09678457";0;0;0.0;0;0.0;0;0.0
"09679114";16;0;0.0;0;0.0;16;100.0
"09679117";19;6;31.6;8;42.1;5;26.3
"09679118";0;0;0.0;0;0.0;0;0.0
"09679122";0;0;0.0;0;0.0;0;0.0
"09679124";44;0;0.0;0;0.0;44;100.0
"09679126";41;0;0.0;0;0.0;41;100.0
"09679128";0;0;0.0;0;0.0;0;0.0
"09679130";5751;5751;100.0;0;0.0;0;0.0
"09679131";3;0;0.0;0;0.0;3;100.0
"09679134";12;0;0.0;0;0.0;12;100.0
"09679135";4;0;0.0;0;0.0;4;100.0
"09679136";433;432;99.8;0;0.0;1;0.2
"09679137";57;57;100.0;0;0.0;0;0.0
"09679138";59;0;0.0;0;0.0;59;100.0
"09679141";11;0;0.0;0;0.0;11;100.0
"09679142";148;144;97.3;4;2.7;0;0.0
"09679143";18;0;0.0;0;0.0;18;100.0
"09679144";14;0;0.0;0;0.0;14;100.0
"09679146";89;88;98.9;0;0.0;1;1.1
"09679147";86;86;100.0;0;0.0;0;0.0
"09679149";0;0;0.0;0;0.0;0;0.0
"09679153";68;64;94.1;4;5.9;0;0.0
"09679154";54;54;100.0;0;0.0;0;0.0
"09679155";14;0;0.0;0;0.0;14;100.0
"09679156";105;99;94.3;0;0.0;6;5.7
"09679161";13;0;0.0;0;0.0;13;100.0
"09679164";21;0;0.0;0;0.0;21;100.0
"09679165";1;0;0.0;0;0.0;1;100.0
"09679167";0;0;0.0;0;0.0;0;0.0
"09679169";1;0;0.0;0;0.0;1;100.0
"09679170";120;0;0.0;0;0.0;120;100.0
"09679174";1;0;0.0;0;0.0;1;100.0
"09679175";7;0;0.0;0;0.0;7;100.0
"09679176";23;0;0.0;1;4.3;22;95.7
"09679177";5;0;0.0;0;0.0;5;100.0
"09679179";0;0;0.0;0;0.0;0;0.0
"09679180";53;0;0.0;0;0.0;53;100.0
"09679182";19;0;0.0;0;0.0;19;100.0
"09679185";98;0;0.0;2;2.0;96;98.0
"09679187";12;1;8.3;4;33.3;7;58.3
"09679188";0;0;0.0;0;0.0;0;0.0
"09679192";0;0;0.0;0;0.0;0;0.0
"09679193";10;0;0.0;0;0.0;10;100.0
"09679194";10;0;0.0;0;0.0;10;100.0
"09679196";30;0;0.0;0;0.0;30;100.0
"09679200";6;0;0.0;0;0.0;6;100.0
"09679201";28;1;3.6;0;0.0;27;96.4
"09679202";103;0;0.0;0;0.0;103;100.0
"09679204";23;0;0.0;0;0.0;23;100.0
"09679205";239;228;95.4;0;0.0;11;4.6
"09679206";7;0;0.0;0;0.0;7;100.0
"09679209";13;0;0.0;0;0.0;13;100.0
"09679451";0;0;0.0;0;0.0;0;0.0
"09679452";0;0;0.0;0;0.0;0;0.0
"09679453";0;0;0.0;0;0.0;0;0.0
"09761000";9521;8763;92.0;657;6.9;101;1.1
"09762000";3607;3375;93.6;130;3.6;102;2.8
"09763000";33795;33387;98.8;384;1.1;24;0.1
"09764000";27274;26911;98.7;283;1.0;80;0.3
"09771111";9;0;0.0;0;0.0;9;100.0
"09771112";270;222;82.2;2;0.7;46;17.0
"09771113";302;181;59.9;15;5.0;106;35.1
"09771114";46;21;45.7;22;47.8;3;6.5
"09771122";54;27;50.0;18;33.3;9;16.7
"09771129";24;16;66.7;3;12.5;5;20.8
"09771130";282;92;32.6;7;2.5;183;64.9
"09771140";47;46;97.9;0;0.0;1;2.1
"09771141";20;12;60.0;0;0.0;8;40.0
"09771142";497;486;97.8;0;0.0;11;2.2
"09771144";28;0;0.0;21;75.0;7;25.0
"09771145";34;0;0.0;1;2.9;33;97.1
"09771146";346;45;13.0;267;77.2;34;9.8
"09771149";0;0;0.0;0;0.0;0;0.0
"09771155";3;2;66.7;1;33.3;0;0.0
"09771156";69;0;0.0;54;78.3;15;21.7
"09771158";24;0;0.0;0;0.0;24;100.0
"09771160";8;8;100.0;0;0.0;0;0.0
"09771162";4;0;0.0;0;0.0;4;100.0
"09771163";0;0;0.0;0;0.0;0;0.0
"09771165";2;0;0.0;0;0.0;2;100.0
"09771168";2;0;0.0;1;50.0;1;50.0
"09771169";16;0;0.0;5;31.3;11;68.8
"09771176";18;14;77.8;0;0.0;4;22.2
"09772111";30;11;36.7;6;20.0;13;43.3
"09772114";1;0;0.0;0;0.0;1;100.0
"09772115";13;6;46.2;5;38.5;2;15.4
"09772117";0;0;0.0;0;0.0;0;0.0
"09772121";2;0;0.0;1;50.0;1;50.0
"09772125";225;0;0.0;0;0.0;225;100.0
"09772126";0;0;0.0;0;0.0;0;0.0
"09772130";53;0;0.0;47;88.7;6;11.3
"09772131";44;29;65.9;5;11.4;10;22.7
"09772134";0;0;0.0;0;0.0;0;0.0
"09772136";11;11;100.0;0;0.0;0;0.0
"09772137";8;0;0.0;0;0.0;8;100.0
"09772141";102;94;92.2;0;0.0;8;7.8
"09772145";95;72;75.8;16;16.8;7;7.4
"09772147";492;448;91.1;0;0.0;44;8.9
"09772148";83;74;89.2;0;0.0;9;10.8
"09772149";34;4;11.8;16;47.1;14;41.2
"09772151";51;20;39.2;0;0.0;31;60.8
"09772156";0;0;0.0;0;0.0;0;0.0
"09772157";5;0;0.0;0;0.0;5;100.0
"09772159";802;798;99.5;4;0.5;0;0.0
"09772160";2;2;100.0;0;0.0;0;0.0
"09772162";10;0;0.0;0;0.0;10;100.0
"09772163";417;206;49.4;0;0.0;211;50.6
"09772166";4;0;0.0;0;0.0;4;100.0
"09772167";5;0;0.0;0;0.0;5;100.0
"09772168";9;4;44.4;0;0.0;5;55.6
"09772170";23;0;0.0;1;4.3;22;95.7
"09772171";875;850;97.1;12;1.4;13;1.5
"09772177";144;76;52.8;46;31.9;22;15.3
"09772178";4;0;0.0;0;0.0;4;100.0
"09772179";2;0;0.0;0;0.0;2;100.0
"09772184";223;0;0.0;0;0.0;223;100.0
"09772185";456;456;100.0;0;0.0;0;0.0
"09772186";3;2;66.7;1;33.3;0;0.0
"09772197";0;0;0.0;0;0.0;0;0.0
"09772200";269;190;70.6;35;13.0;44;16.4
"09772202";72;0;0.0;63;87.5;9;12.5
"09772207";57;0;0.0;0;0.0;57;100.0
"09772209";441;441;100.0;0;0.0;0;0.0
"09772211";9;0;0.0;0;0.0;9;100.0
"09772214";31;30;96.8;0;0.0;1;3.2
"09772215";13;0;0.0;0;0.0;13;100.0
"09772216";1331;1318;99.0;13;1.0;0;0.0
"09772217";54;0;0.0;54;100.0;0;0.0
"09772223";1618;1595;98.6;14;0.9;9;0.6
"09772451";0;0;0.0;0;0.0;0;0.0
"09773111";9;9;100.0;0;0.0;0;0.0
"09773112";95;90;94.7;0;0.0;5;5.3
"09773113";10;10;100.0;0;0.0;0;0.0
"09773116";80;78;97.5;0;0.0;2;2.5
"09773117";22;0;0.0;0;0.0;22;100.0
"09773119";17;16;94.1;0;0.0;1;5.9
"09773122";42;23;54.8;10;23.8;9;21.4
"09773125";156;119;76.3;24;15.4;13;8.3
"09773133";4;4;100.0;0;0.0;0;0.0
"09773136";91;0;0.0;11;12.1;80;87.9
"09773137";3;2;66.7;0;0.0;1;33.3
"09773139";75;66;88.0;0;0.0;9;12.0
"09773140";7;3;42.9;0;0.0;4;57.1
"09773143";4;0;0.0;0;0.0;4;100.0
"09773144";93;44;47.3;0;0.0;49;52.7
"09773146";0;0;0.0;0;0.0;0;0.0
"09773147";0;0;0.0;0;0.0;0;0.0
"09773150";6;0;0.0;0;0.0;6;100.0
"09773153";1;0;0.0;0;0.0;1;100.0
"09773164";2;0;0.0;0;0.0;2;100.0
"09773170";24;18;75.0;0;0.0;6;25.0
"09773179";0;0;0.0;0;0.0;0;0.0
"09773182";1865;1807;96.9;8;0.4;50;2.7
"09773183";9;0;0.0;0;0.0;9;100.0
"09773186";1;0;0.0;0;0.0;1;100.0
"09773187";5;0;0.0;5;100.0;0;0.0
"09773188";0;0;0.0;0;0.0;0;0.0
"09774111";4;0;0.0;0;0.0;4;100.0
"09774115";11;1;9.1;0;0.0;10;90.9
"09774116";1;0;0.0;0;0.0;1;100.0
"09774117";1;0;0.0;0;0.0;1;100.0
"09774118";28;4;14.3;24;85.7;0;0.0
"09774119";29;4;13.8;1;3.4;24;82.8
"09774121";8324;8272;99.4;51;0.6;1;0.0
"09774122";16;0;0.0;0;0.0;16;100.0
"09774124";18;0;0.0;0;0.0;18;100.0
"09774127";1;0;0.0;0;0.0;1;100.0
"09774129";2;0;0.0;0;0.0;2;100.0
"09774133";25;0;0.0;0;0.0;25;100.0
"09774135";627;377;60.1;204;32.5;46;7.3
"09774136";26;18;69.2;3;11.5;5;19.2
"09774140";3;0;0.0;3;100.0;0;0.0
"09774143";61;0;0.0;2;3.3;59;96.7
"09774144";796;670;84.2;35;4.4;91;11.4
"09774145";8;0;0.0;0;0.0;8;100.0
"09774148";19;0;0.0;0;0.0;19;100.0
"09774150";639;576;90.1;29;4.5;34;5.3
"09774151";2;0;0.0;0;0.0;2;100.0
"09774155";5665;5656;99.8;8;0.1;1;0.0
"09774160";27;4;14.8;21;77.8;2;7.4
"09774162";26;0;0.0;0;0.0;26;100.0
"09774166";3;0;0.0;0;0.0;3;100.0
"09774171";25;0;0.0;0;0.0;25;100.0
"09774174";8;0;0.0;0;0.0;8;100.0
"09774178";3;0;0.0;0;0.0;3;100.0
"09774185";289;261;90.3;26;9.0;2;0.7
"09774189";1;0;0.0;0;0.0;1;100.0
"09774191";11;0;0.0;0;0.0;11;100.0
"09774192";1;0;0.0;0;0.0;1;100.0
"09774196";0;0;0.0;0;0.0;0;0.0
"09774198";33;3;9.1;0;0.0;30;90.9
"09774451";0;0;0.0;0;0.0;0;0.0
"09774452";0;0;0.0;0;0.0;0;0.0
"09775111";179;154;86.0;24;13.4;1;0.6
"09775115";40;0;0.0;0;0.0;40;100.0
"09775118";25;0;0.0;21;84.0;4;16.0
"09775126";1;0;0.0;0;0.0;1;100.0
"09775129";5090;5043;99.1;9;0.2;38;0.7
"09775132";7;5;71.4;2;28.6;0;0.0
"09775134";88;42;47.7;2;2.3;44;50.0
"09775135";8742;8634;98.8;12;0.1;96;1.1
"09775139";12389;12382;99.9;6;0.0;1;0.0
"09775141";3;0;0.0;0;0.0;3;100.0
"09775142";0;0;0.0;0;0.0;0;0.0
"09775143";22;0;0.0;12;54.5;10;45.5
"09775149";13;0;0.0;11;84.6;2;15.4
"09775152";247;168;68.0;0;0.0;79;32.0
"09775161";8;8;100.0;0;0.0;0;0.0
"09775162";4113;4095;99.6;4;0.1;14;0.3
"09775164";165;140;84.8;0;0.0;25;15.2
"09775451";0;0;0.0;0;0.0;0;0.0
"09775452";0;0;0.0;0;0.0;0;0.0
"09775454";0;0;0.0;0;0.0;0;0.0
"09775455";0;0;0.0;0;0.0;0;0.0
"09776111";12;0;0.0;12;100.0;0;0.0
"09776112";0;0;0.0;0;0.0;0;0.0
"09776113";32;32;100.0;0;0.0;0;0.0
"09776114";22;0;0.0;8;36.4;14;63.6
"09776115";583;570;97.8;9;1.5;4;0.7
"09776116";361;2;0.6;3;0.8;356;98.6
"09776117";111;48;43.2;0;0.0;63;56.8
"09776118";63;60;95.2;3;4.8;0;0.0
"09776120";14;0;0.0;0;0.0;14;100.0
"09776121";22;20;90.9;0;0.0;2;9.1
"09776122";18;0;0.0;18;100.0;0;0.0
"09776124";670;665;99.3;5;0.7;0;0.0
"09776125";68;15;22.1;51;75.0;2;2.9
"09776126";17;5;29.4;0;0.0;12;70.6
"09776127";7;0;0.0;4;57.1;3;42.9
"09776128";28;0;0.0;1;3.6;27;96.4
"09776129";88;48;54.5;3;3.4;37;42.0
"09776130";101;80;79.2;4;4.0;17;16.8
"09776131";14;8;57.1;4;28.6;2;14.3
"09777111";91;90;98.9;1;1.1;0;0.0
"09777112";38;2;5.3;0;0.0;36;94.7
"09777114";6;1;16.7;4;66.7;1;16.7
"09777118";0;0;0.0;0;0.0;0;0.0
"09777121";4020;3960;98.5;59;1.5;1;0.0
"09777124";8;0;0.0;8;100.0;0;0.0
"09777125";5;0;0.0;1;20.0;4;80.0
"09777128";4;0;0.0;0;0.0;4;100.0
"09777129";1224;1150;94.0;58;4.7;16;1.3
"09777130";30;0;0.0;26;86.7;4;13.3
"09777131";12;0;0.0;0;0.0;12;100.0
"09777135";20;14;70.0;6;30.0;0;0.0
"09777138";8;0;0.0;0;0.0;8;100.0
"09777139";4;0;0.0;0;0.0;4;100.0
"09777140";19;0;0.0;0;0.0;19;100.0
"09777141";10;4;40.0;2;20.0;4;40.0
"09777144";5;0;0.0;0;0.0;5;100.0
"09777145";30;22;73.3;0;0.0;8;26.7
"09777147";26;0;0.0;0;0.0;26;100.0
"09777149";19;4;21.1;15;78.9;0;0.0
"09777151";821;648;78.9;145;17.7;28;3.4
"09777152";38;0;0.0;0;0.0;38;100.0
"09777153";40;0;0.0;0;0.0;40;100.0
"09777154";30;0;0.0;3;10.0;27;90.0
"09777155";5;2;40.0;3;60.0;0;0.0
"09777157";4;0;0.0;3;75.0;1;25.0
"09777158";449;448;99.8;1;0.2;0;0.0
"09777159";46;0;0.0;0;0.0;46;100.0
"09777163";26;0;0.0;16;61.5;10;38.5
"09777164";4;0;0.0;0;0.0;4;100.0
"09777165";3;2;66.7;1;33.3;0;0.0
"09777166";686;680;99.1;3;0.4;3;0.4
"09777167";17;0;0.0;0;0.0;17;100.0
"09777168";61;57;93.4;4;6.6;0;0.0
"09777169";15;0;0.0;15;100.0;0;0.0
"09777170";43;0;0.0;40;93.0;3;7.0
"09777171";115;113;98.3;2;1.7;0;0.0
"09777172";7;7;100.0;0;0.0;0;0.0
"09777173";33;2;6.1;1;3.0;30;90.9
"09777175";30;0;0.0;4;13.3;26;86.7
"09777176";2;0;0.0;0;0.0;2;100.0
"09777177";124;124;100.0;0;0.0;0;0.0
"09777179";140;140;100.0;0;0.0;0;0.0
"09777182";283;283;100.0;0;0.0;0;0.0
"09777183";14;0;0.0;6;42.9;8;57.1
"09778111";7;0;0.0;0;0.0;7;100.0
"09778113";5;0;0.0;0;0.0;5;100.0
"09778115";12039;12012;99.8;22;0.2;5;0.0
"09778116";166;146;88.0;1;0.6;19;11.4
"09778118";24;0;0.0;2;8.3;22;91.7
"09778119";47;47;100.0;0;0.0;0;0.0
"09778120";1;0;0.0;0;0.0;1;100.0
"09778121";38;33;86.8;5;13.2;0;0.0
"09778123";46;45;97.8;0;0.0;1;2.2
"09778127";19;0;0.0;19;100.0;0;0.0
"09778130";14;14;100.0;0;0.0;0;0.0
"09778134";11;0;0.0;0;0.0;11;100.0
"09778136";2017;2015;99.9;1;0.0;1;0.0
"09778137";51;6;11.8;33;64.7;12;23.5
"09778139";13;0;0.0;0;0.0;13;100.0
"09778144";46;0;0.0;0;0.0;46;100.0
"09778149";8;0;0.0;0;0.0;8;100.0
"09778150";31;0;0.0;26;83.9;5;16.1
"09778151";13;9;69.2;3;23.1;1;7.7
"09778157";3;0;0.0;0;0.0;3;100.0
"09778158";62;36;58.1;14;22.6;12;19.4
"09778161";0;0;0.0;0;0.0;0;0.0
"09778162";5;0;0.0;0;0.0;5;100.0
"09778163";6;0;0.0;0;0.0;6;100.0
"09778164";98;98;100.0;0;0.0;0;0.0
"09778165";289;288;99.7;1;0.3;0;0.0
"09778168";41;36;87.8;0;0.0;5;12.2
"09778169";5;0;0.0;0;0.0;5;100.0
"09778171";465;465;100.0;0;0.0;0;0.0
"09778173";202;0;0.0;3;1.5;199;98.5
"09778177";5;0;0.0;3;60.0;2;40.0
"09778180";8;0;0.0;0;0.0;8;100.0
"09778183";2;0;0.0;0;0.0;2;100.0
"09778184";16;14;87.5;0;0.0;2;12.5
"09778186";213;208;97.7;4;1.9;1;0.5
"09778187";50;1;2.0;48;96.0;1;2.0
"09778188";1;0;0.0;0;0.0;1;100.0
"09778190";7;2;28.6;0;0.0;5;71.4
"09778196";7;0;0.0;0;0.0;7;100.0
"09778199";21;0;0.0;0;0.0;21;100.0
"09778202";1;0;0.0;0;0.0;1;100.0
"09778203";212;153;72.2;3;1.4;56;26.4
"09778204";703;700;99.6;0;0.0;3;0.4
"09778205";17;0;0.0;0;0.0;17;100.0
"09778207";0;0;0.0;0;0.0;0;0.0
"09778209";13;2;15.4;0;0.0;11;84.6
"09778214";10;0;0.0;9;90.0;1;10.0
"09778216";16;6;37.5;10;62.5;0;0.0
"09778217";8;0;0.0;8;100.0;0;0.0
"09778218";36;0;0.0;2;5.6;34;94.4
"09778219";28;0;0.0;0;0.0;28;100.0
"09778221";6;0;0.0;0;0.0;6;100.0
"09778451";0;0;0.0;0;0.0;0;0.0
"09779111";12;0;0.0;2;16.7;10;83.3
"09779112";5;0;0.0;0;0.0;5;100.0
"09779115";84;32;38.1;19;22.6;33;39.3
"09779117";7;0;0.0;0;0.0;7;100.0
"09779126";331;330;99.7;0;0.0;1;0.3
"09779129";0;0;0.0;0;0.0;0;0.0
"09779130";27;25;92.6;2;7.4;0;0.0
"09779131";3178;3074;96.7;71;2.2;33;1.0
"09779136";3;0;0.0;0;0.0;3;100.0
"09779138";0;0;0.0;0;0.0;0;0.0
"09779146";1;0;0.0;0;0.0;1;100.0
"09779147";55;48;87.3;0;0.0;7;12.7
"09779148";0;0;0.0;0;0.0;0;0.0
"09779149";8;0;0.0;0;0.0;8;100.0
"09779154";8;0;0.0;0;0.0;8;100.0
"09779155";18;0;0.0;12;66.7;6;33.3
"09779162";1;0;0.0;0;0.0;1;100.0
"09779163";7;0;0.0;0;0.0;7;100.0
"09779167";3;0;0.0;0;0.0;3;100.0
"09779169";17;0;0.0;14;82.4;3;17.6
"09779176";6;3;50.0;0;0.0;3;50.0
"09779177";4;0;0.0;1;25.0;3;75.0
"09779178";0;0;0.0;0;0.0;0;0.0
"09779180";0;0;0.0;0;0.0;0;0.0
"09779181";43;0;0.0;0;0.0;43;100.0
"09779184";2;0;0.0;0;0.0;2;100.0
"09779185";37;22;59.5;12;32.4;3;8.1
"09779186";4071;4068;99.9;3;0.1;0;0.0
"09779187";8;0;0.0;0;0.0;8;100.0
"09779188";4;0;0.0;0;0.0;4;100.0
"09779192";1;0;0.0;0;0.0;1;100.0
"09779194";6918;6889;99.6;19;0.3;10;0.1
"09779196";30;0;0.0;0;0.0;30;100.0
"09779197";10056;10032;99.8;24;0.2;0;0.0
"09779198";1;0;0.0;0;0.0;1;100.0
"09779201";79;12;15.2;0;0.0;67;84.8
"09779203";34;31;91.2;1;2.9;2;5.9
"09779206";0;0;0.0;0;0.0;0;0.0
"09779217";50;48;96.0;0;0.0;2;4.0
"09779218";59;8;13.6;45;76.3;6;10.2
"09779224";102;100;98.0;0;0.0;2;2.0
"09779226";14;0;0.0;0;0.0;14;100.0
"09779228";68;1;1.5;42;61.8;25;36.8
"09779231";2;0;0.0;0;0.0;2;100.0
"09779452";0;0;0.0;0;0.0;0;0.0
"09779453";0;0;0.0;0;0.0;0;0.0
"09780112";1118;1092;97.7;1;0.1;25;2.2
"09780113";0;0;0.0;0;0.0;0;0.0
"09780114";80;18;22.5;62;77.5;0;0.0
"09780115";66;59;89.4;4;6.1;3;4.5
"09780116";0;0;0.0;0;0.0;0;0.0
"09780117";1;0;0.0;0;0.0;1;100.0
"09780118";18;0;0.0;0;0.0;18;100.0
"09780119";928;881;94.9;47;5.1;0;0.0
"09780120";362;260;71.8;97;26.8;5;1.4
"09780121";14;0;0.0;0;0.0;14;100.0
"09780122";19;3;15.8;16;84.2;0;0.0
"09780123";23;0;0.0;0;0.0;23;100.0
"09780124";137;41;29.9;9;6.6;87;63.5
"09780125";32;20;62.5;8;25.0;4;12.5
"09780127";7;2;28.6;0;0.0;5;71.4
"09780128";63;40;63.5;0;0.0;23;36.5
"09780131";4;0;0.0;0;0.0;4;100.0
"09780132";32;0;0.0;10;31.3;22;68.8
"09780133";84;0;0.0;0;0.0;84;100.0
"09780134";10;0;0.0;2;20.0;8;80.0
"09780137";4;0;0.0;1;25.0;3;75.0
"09780139";409;63;15.4;313;76.5;33;8.1
"09780140";48;4;8.3;0;0.0;44;91.7
"09780143";81;27;33.3;38;46.9;16;19.8
"09780144";45;0;0.0;0;0.0;45;100.0
"09780145";30;4;13.3;26;86.7;0;0.0
"09780146";558;552;98.9;3;0.5;3;0.5
"09780147";91;73;80.2;18;19.8;0;0.0
"09780451";0;0;0.0;0;0.0;0;0.0
"10041100";6704;5338;79.6;224;3.3;1142;17.0
"10041511";70;0;0.0;0;0.0;70;100.0
"10041512";34;0;0.0;0;0.0;34;100.0
"10041513";104;0;0.0;0;0.0;104;100.0
"10041514";123;0;0.0;0;0.0;123;100.0
"10041515";61;0;0.0;0;0.0;61;100.0
"10041516";59;2;3.4;1;1.7;56;94.9
"10041517";110;0;0.0;0;0.0;110;100.0
"10041518";128;0;0.0;0;0.0;128;100.0
"10041519";355;42;11.8;7;2.0;306;86.2
"10042111";60;0;0.0;0;0.0;60;100.0
"10042112";137;0;0.0;0;0.0;137;100.0
"10042113";256;71;27.7;8;3.1;177;69.1
"10042114";56;0;0.0;0;0.0;56;100.0
"10042115";70;0;0.0;0;0.0;70;100.0
"10042116";142;0;0.0;12;8.5;130;91.5
"10042117";48;0;0.0;0;0.0;48;100.0
"10043111";48;0;0.0;0;0.0;48;100.0
"10043112";131;0;0.0;17;13.0;114;87.0
"10043113";27;4;14.8;0;0.0;23;85.2
"10043114";49042;48774;99.5;20;0.0;248;0.5
"10043115";68;0;0.0;27;39.7;41;60.3
"10043116";78;0;0.0;0;0.0;78;100.0
"10043117";143;88;61.5;44;30.8;11;7.7
"10044111";230;0;0.0;0;0.0;230;100.0
"10044112";118;0;0.0;0;0.0;118;100.0
"10044113";29;0;0.0;0;0.0;29;100.0
"10044114";116;0;0.0;0;0.0;116;100.0
"10044115";471;0;0.0;0;0.0;471;100.0
"10044116";155;0;0.0;0;0.0;155;100.0
"10044117";105;0;0.0;0;0.0;105;100.0
"10044118";114;4;3.5;9;7.9;101;88.6
"10044119";143;6;4.2;7;4.9;130;90.9
"10044120";108;0;0.0;0;0.0;108;100.0
"10044121";18;0;0.0;0;0.0;18;100.0
"10044122";37;0;0.0;0;0.0;37;100.0
"10044123";57;0;0.0;53;93.0;4;7.0
"10045111";189;0;0.0;64;33.9;125;66.1
"10045112";134;0;0.0;0;0.0;134;100.0
"10045113";34;0;0.0;0;0.0;34;100.0
"10045114";392;0;0.0;0;0.0;392;100.0
"10045115";148;1;0.7;71;48.0;76;51.4
"10045116";37;0;0.0;0;0.0;37;100.0
"10045117";565;0;0.0;0;0.0;565;100.0
"10046111";39;0;0.0;0;0.0;39;100.0
"10046112";26;0;0.0;0;0.0;26;100.0
"10046113";15;0;0.0;0;0.0;15;100.0
"10046114";48;0;0.0;0;0.0;48;100.0
"10046115";84;0;0.0;0;0.0;84;100.0
"10046116";15;0;0.0;0;0.0;15;100.0
"10046117";260;185;71.2;16;6.2;59;22.7
"10046118";107;0;0.0;0;0.0;107;100.0
"11000000";1158941;1140288;98.4;12903;1.1;5750;0.5
"12051000";746;29;3.9;306;41.0;411;55.1
"12052000";1076;567;52.7;152;14.1;357;33.2
"12053000";959;0;0.0;359;37.4;600;62.6
"12054000";22537;21944;97.4;294;1.3;299;1.3
"12060005";153;0;0.0;0;0.0;153;100.0
"12060012";5;0;0.0;0;0.0;5;100.0
"12060020";3849;3676;95.5;139;3.6;34;0.9
"12060024";30;10;33.3;0;0.0;20;66.7
"12060034";5;0;0.0;0;0.0;5;100.0
"12060036";20;0;0.0;0;0.0;20;100.0
"12060045";10;0;0.0;0;0.0;10;100.0
"12060052";657;522;79.5;76;11.6;59;9.0
"12060068";1;0;0.0;0;0.0;1;100.0
"12060092";8;0;0.0;0;0.0;8;100.0
"12060100";11;0;0.0;0;0.0;11;100.0
"12060128";1;0;0.0;0;0.0;1;100.0
"12060149";1;0;0.0;0;0.0;1;100.0
"12060154";8;0;0.0;0;0.0;8;100.0
"12060161";0;0;0.0;0;0.0;0;0.0
"12060172";0;0;0.0;0;0.0;0;0.0
"12060176";9;0;0.0;0;0.0;9;100.0
"12060181";45;0;0.0;0;0.0;45;100.0
"12060185";1;0;0.0;0;0.0;1;100.0
"12060192";2;0;0.0;0;0.0;2;100.0
"12060198";118;39;33.1;3;2.5;76;64.4
"12060250";6;0;0.0;0;0.0;6;100.0
"12060269";157;0;0.0;61;38.9;96;61.1
"12060280";60;0;0.0;0;0.0;60;100.0
"12060296";0;0;0.0;0;0.0;0;0.0
"12061005";0;0;0.0;0;0.0;0;0.0
"12061017";19;0;0.0;0;0.0;19;100.0
"12061020";41;0;0.0;31;75.6;10;24.4
"12061061";3;0;0.0;0;0.0;3;100.0
"12061097";4;0;0.0;0;0.0;4;100.0
"12061112";3;0;0.0;0;0.0;3;100.0
"12061164";23;0;0.0;0;0.0;23;100.0
"12061192";4;0;0.0;0;0.0;4;100.0
"12061216";4;0;0.0;0;0.0;4;100.0
"12061217";42;0;0.0;0;0.0;42;100.0
"12061219";7;0;0.0;0;0.0;7;100.0
"12061224";0;0;0.0;0;0.0;0;0.0
"12061244";4;0;0.0;0;0.0;4;100.0
"12061260";160;2;1.3;132;82.5;26;16.3
"12061265";3;0;0.0;0;0.0;3;100.0
"12061308";7;0;0.0;0;0.0;7;100.0
"12061316";144;0;0.0;0;0.0;144;100.0
"12061320";134;0;0.0;0;0.0;134;100.0
"12061328";0;0;0.0;0;0.0;0;0.0
"12061329";27;0;0.0;0;0.0;27;100.0
"12061332";88;0;0.0;1;1.1;87;98.9
"12061344";2;0;0.0;0;0.0;2;100.0
"12061352";5;0;0.0;0;0.0;5;100.0
"12061405";2;0;0.0;0;0.0;2;100.0
"12061428";3;0;0.0;0;0.0;3;100.0
"12061433";536;24;4.5;7;1.3;505;94.2
"12061435";0;0;0.0;0;0.0;0;0.0
"12061444";14;0;0.0;0;0.0;14;100.0
"12061448";2;0;0.0;0;0.0;2;100.0
"12061450";14;0;0.0;0;0.0;14;100.0
"12061470";0;0;0.0;0;0.0;0;0.0
"12061471";2;0;0.0;0;0.0;2;100.0
"12061476";2;0;0.0;0;0.0;2;100.0
