"AGS";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"05566028";99.12;98.73;95.19;93.33;92.56;89.49;78.72;70.54;68.49;11.38;92.74;91.34;84.82;82.71;81.87;77.37;55.74;6.76;60.74;60.74;60.74;60.74;60.74;60.74;60.74;60.74;60.74;0.00;11.38;11.38;11.38;11.38
"05566032";99.99;99.70;86.57;73.78;70.14;65.59;49.72;36.10;0.00;0.00;99.99;99.70;86.57;73.78;70.14;65.59;49.72;36.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05566036";99.99;99.38;95.26;84.55;63.92;45.12;33.27;1.05;0.00;0.00;99.99;99.38;95.26;84.55;63.92;45.12;33.27;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05566040";99.27;97.95;88.80;87.28;86.51;83.89;73.08;56.04;55.85;0.10;99.27;97.95;88.80;86.85;86.08;82.99;67.61;0.54;55.85;55.85;55.85;55.85;55.85;55.85;55.85;55.85;55.85;0.00;0.10;0.10;0.10;0.10
"05566044";99.71;96.70;86.93;68.93;61.57;54.00;34.10;13.14;0.00;0.00;99.71;96.70;86.93;68.93;61.57;54.00;34.10;13.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05566048";99.81;99.52;98.26;96.06;82.53;67.38;51.56;50.95;50.89;0.32;99.66;98.81;97.52;95.29;81.50;62.71;23.71;3.11;50.89;50.89;50.89;50.89;50.89;50.89;50.89;50.89;50.89;0.32;0.00;0.00;0.00;0.00
"05566052";99.62;98.83;92.30;86.29;85.89;85.50;84.94;84.57;84.57;84.57;99.41;98.63;86.96;63.76;61.67;57.31;40.38;29.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.57;84.57;84.57;84.57
"05566056";99.43;97.88;83.40;77.03;76.63;73.75;43.12;26.42;11.41;11.34;99.36;97.81;83.32;74.53;72.48;68.99;36.19;18.62;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.00;11.34;11.34;11.34;11.34
"05566060";99.89;99.51;96.92;95.18;94.57;93.43;92.07;91.65;91.52;90.27;99.57;99.19;86.41;68.69;58.59;50.72;17.27;10.13;45.94;45.94;45.94;45.94;45.94;45.94;45.94;45.94;45.94;0.00;90.27;90.27;90.27;90.27
"05566064";100.00;99.73;96.52;92.89;91.37;87.61;61.37;53.28;52.01;2.43;100.00;99.73;96.41;92.42;90.87;87.01;41.82;9.94;52.01;52.01;52.01;52.01;52.01;52.01;52.01;52.01;52.01;0.00;2.43;2.43;2.43;2.43
"05566068";99.47;99.35;95.48;91.69;86.07;79.40;57.44;45.36;41.77;0.00;99.47;99.35;95.47;91.63;82.00;61.34;32.98;5.82;41.77;41.77;41.77;41.77;41.77;41.77;41.77;41.77;41.77;0.00;0.00;0.00;0.00;0.00
"05566072";99.92;99.29;88.56;71.73;65.73;58.97;51.31;50.12;49.68;8.92;99.90;99.26;87.69;64.39;49.59;37.10;18.20;3.90;40.76;40.76;40.76;40.76;40.76;40.76;40.76;40.76;40.76;0.00;8.92;8.92;8.92;8.92
"05566076";99.71;99.57;98.53;97.90;97.08;93.51;79.65;67.17;63.49;0.02;99.71;99.57;98.49;97.54;96.63;92.79;67.79;17.44;63.48;63.48;63.48;63.48;63.48;63.48;63.48;63.48;63.48;0.00;0.02;0.02;0.02;0.02
"05566080";99.69;99.14;93.87;84.34;83.22;79.86;56.33;54.31;52.18;0.00;99.69;99.13;93.87;82.95;81.72;77.98;31.17;21.85;52.18;52.18;52.18;52.18;52.18;52.18;52.18;52.18;52.18;0.00;0.00;0.00;0.00;0.00
"05566084";99.89;99.83;97.69;92.58;87.81;85.13;69.10;64.85;48.74;0.06;99.89;99.83;97.65;92.16;85.99;79.35;55.29;49.53;48.74;48.74;48.74;48.74;48.74;48.74;48.74;48.74;48.74;0.00;0.06;0.06;0.06;0.06
"05566088";98.17;97.23;91.15;78.04;70.90;68.40;25.27;22.59;0.00;0.00;98.17;97.23;91.15;78.04;70.90;68.40;25.27;22.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05566092";98.32;95.70;84.94;79.27;76.28;72.81;54.56;43.43;41.78;0.00;98.13;95.51;84.68;78.80;67.08;53.62;27.49;1.72;41.78;41.78;41.78;41.78;41.78;41.78;41.78;41.78;41.78;0.00;0.00;0.00;0.00;0.00
"05566096";98.90;97.60;89.51;80.56;79.24;75.47;32.01;14.10;13.86;13.86;98.90;97.60;89.51;73.10;71.76;67.67;21.35;0.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.86;13.86;13.86;13.86
"05570004";99.40;99.33;97.53;94.07;91.45;87.86;72.63;72.63;71.95;0.00;99.29;99.22;97.29;92.04;82.04;71.00;5.65;5.65;71.95;71.95;71.95;71.95;71.95;71.95;71.95;71.95;71.95;0.00;0.00;0.00;0.00;0.00
"05570008";99.94;99.93;97.53;93.25;90.97;89.91;77.14;77.14;73.00;0.00;99.93;99.91;97.42;91.83;88.52;87.43;37.35;37.35;73.00;73.00;73.00;73.00;73.00;73.00;73.00;73.00;73.00;0.00;0.00;0.00;0.00;0.00
"05570012";99.81;98.74;89.96;66.82;66.63;66.63;63.53;63.53;63.53;63.53;99.80;98.74;89.96;52.61;51.26;51.20;18.51;18.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.53;63.53;63.53;63.53
"05570016";99.79;98.10;87.18;74.07;73.41;72.92;69.29;69.29;61.74;61.74;99.61;97.93;86.81;46.41;36.69;31.41;12.97;12.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;61.74;61.74;61.74;61.74
"05570020";99.58;98.72;89.03;72.37;69.05;62.26;48.47;48.47;47.41;0.00;99.58;98.72;84.43;53.76;50.14;43.25;8.18;8.18;47.41;47.41;47.41;47.41;47.41;47.41;47.41;47.41;47.41;0.00;0.00;0.00;0.00;0.00
"05570024";99.88;98.52;93.00;75.54;75.16;75.06;70.54;70.54;70.38;12.70;99.88;97.59;80.80;18.98;17.68;17.59;3.74;3.74;67.30;67.30;67.30;67.30;67.30;67.30;67.30;67.30;67.30;0.00;12.70;12.70;12.70;12.70
"05570028";98.64;97.44;91.08;85.65;80.76;77.84;60.76;60.76;60.75;0.15;96.53;94.39;82.31;72.03;61.12;53.58;3.99;3.99;60.75;60.75;60.75;60.75;60.75;60.75;60.75;60.75;60.75;0.00;0.15;0.15;0.15;0.15
"05570032";99.36;98.41;90.71;85.27;84.51;84.46;84.26;84.26;84.26;84.26;93.31;92.35;84.04;42.72;25.67;12.44;0.08;0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.26;84.26;84.26;84.26
"05570036";97.23;92.12;78.74;73.77;71.32;69.77;58.00;58.00;54.43;0.00;97.23;92.12;78.73;73.39;70.76;68.84;31.30;31.30;54.43;54.43;54.43;54.43;54.43;54.43;54.43;54.43;54.43;0.00;0.00;0.00;0.00;0.00
"05570040";99.93;99.39;92.81;83.28;78.55;76.00;58.21;58.21;41.37;0.00;99.93;99.39;92.79;83.05;78.32;75.72;51.23;51.23;41.37;41.37;41.37;41.37;41.37;41.37;41.37;41.37;41.37;0.00;0.00;0.00;0.00;0.00
"05570044";99.70;99.42;94.21;83.31;81.91;79.68;72.21;72.21;72.21;9.82;99.69;99.42;94.16;76.52;71.79;68.23;2.82;2.82;62.40;62.40;62.40;62.40;62.40;62.40;62.40;62.40;62.40;0.00;9.82;9.82;9.82;9.82
"05570048";99.67;98.55;86.77;74.52;72.75;71.00;63.89;63.89;62.77;0.00;99.42;98.30;86.52;67.85;65.42;63.03;28.74;28.74;62.77;62.77;62.77;62.77;62.77;62.77;62.77;62.77;62.77;0.00;0.00;0.00;0.00;0.00
"05570052";99.75;99.04;92.82;78.51;78.06;77.67;75.80;75.80;75.80;26.55;99.75;99.00;90.04;56.60;52.00;48.70;11.33;11.33;55.85;55.85;55.85;55.85;55.85;55.85;55.85;55.85;55.85;0.00;26.55;26.55;26.55;26.55
"05711000";99.88;99.55;94.75;86.66;85.17;83.98;79.63;77.35;75.83;0.03;99.82;99.43;90.76;66.76;58.99;47.20;18.08;15.51;75.94;75.94;75.94;75.94;75.94;75.83;75.83;75.83;75.83;0.00;0.03;0.03;0.03;0.03
"05754004";99.48;99.09;85.09;78.11;68.22;64.15;47.94;47.94;39.54;0.00;99.48;99.09;85.09;77.92;62.09;43.67;20.66;20.66;39.54;39.54;39.54;39.54;39.54;39.54;39.54;39.54;39.54;0.00;0.00;0.00;0.00;0.00
"05754008";99.92;99.87;99.64;97.72;95.29;93.41;82.36;82.18;81.75;1.74;99.73;99.68;99.30;96.72;84.20;74.71;17.17;16.75;81.06;81.06;81.06;81.06;81.06;81.06;81.06;81.06;81.06;0.00;1.74;1.74;1.74;1.74
"05754012";99.89;99.63;95.61;88.06;80.00;76.34;62.57;62.57;49.54;0.00;99.89;99.62;95.58;87.54;74.61;59.54;38.97;38.80;49.54;49.54;49.54;49.54;49.54;49.54;49.54;49.54;49.54;0.00;0.00;0.00;0.00;0.00
"05754016";99.91;98.94;92.38;62.17;59.73;56.87;38.74;38.74;35.72;0.00;99.91;98.94;90.46;40.67;33.10;26.85;4.16;4.16;35.72;35.72;35.72;35.72;35.72;35.72;35.72;35.72;35.72;0.00;0.00;0.00;0.00;0.00
"05754020";99.20;94.48;73.85;30.24;19.84;11.57;1.83;1.83;0.00;0.00;99.20;94.48;73.85;30.24;19.84;11.57;1.83;1.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05754024";99.10;92.49;58.25;31.40;30.38;30.29;0.00;0.00;0.00;0.00;99.10;92.49;58.25;31.40;30.38;30.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05754028";99.74;99.60;98.38;94.00;90.51;87.93;71.90;71.90;70.51;0.00;99.74;99.60;98.28;93.59;85.40;78.54;2.44;2.44;70.51;70.51;70.51;70.51;70.51;70.51;70.51;70.51;70.51;0.00;0.00;0.00;0.00;0.00
"05754032";99.45;98.01;83.64;48.87;37.36;28.35;3.66;3.66;0.00;0.00;99.45;98.01;83.64;48.87;37.36;28.35;3.66;3.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05754036";99.29;99.29;99.21;97.11;94.93;93.06;63.65;63.65;22.92;0.00;99.27;99.27;99.18;97.08;94.90;93.02;55.38;55.38;22.92;22.92;22.92;22.92;22.92;22.92;22.92;22.92;22.92;0.00;0.00;0.00;0.00;0.00
"05754040";99.64;99.46;98.68;94.54;87.85;81.10;63.06;63.06;34.15;0.21;99.63;99.45;98.68;94.43;86.91;73.25;49.07;49.07;33.95;33.95;33.95;33.95;33.95;33.95;33.95;33.95;33.95;0.00;0.21;0.21;0.21;0.21
"05754044";99.95;99.95;99.41;93.92;86.55;74.21;38.78;38.70;31.07;0.00;99.95;99.95;99.41;93.90;86.05;70.16;19.16;19.07;31.07;31.07;31.07;31.07;31.07;31.07;31.07;31.07;31.07;0.00;0.00;0.00;0.00;0.00
"05754048";98.11;95.40;80.20;74.67;72.93;69.67;40.01;40.01;36.53;0.00;98.11;95.40;80.20;74.44;72.30;68.92;13.75;13.64;36.53;36.53;36.53;36.53;36.53;36.53;36.53;36.53;36.53;0.00;0.00;0.00;0.00;0.00
"05754052";100.00;99.98;98.85;96.60;91.71;89.79;78.22;71.83;58.23;0.00;99.99;99.98;98.81;95.91;83.13;76.87;56.80;50.40;58.23;58.23;58.23;58.23;58.23;58.23;58.23;58.23;58.23;0.00;0.00;0.00;0.00;0.00
"05758004";99.92;99.80;99.44;97.26;96.10;94.42;81.67;81.23;70.72;0.00;99.85;99.72;99.19;96.56;94.66;92.39;50.51;50.07;70.72;70.72;70.72;70.72;70.72;70.72;70.72;70.72;70.72;0.00;0.00;0.00;0.00;0.00
"05758008";99.69;99.50;98.03;95.30;90.58;81.81;41.88;41.88;40.70;0.00;99.69;99.48;97.91;94.93;88.97;72.84;5.28;5.28;40.70;40.70;40.70;40.70;40.70;40.70;40.70;40.70;40.70;0.00;0.00;0.00;0.00;0.00
"05758012";99.94;99.90;99.02;96.96;94.77;93.41;81.56;81.56;67.53;0.00;99.94;99.90;98.98;96.29;88.56;75.41;45.36;45.36;67.53;67.53;67.53;67.53;67.53;67.53;67.53;67.53;67.53;0.00;0.00;0.00;0.00;0.00
"05758016";99.81;99.72;99.33;99.17;98.43;97.39;83.23;83.23;52.66;0.00;99.78;99.68;99.26;98.75;95.87;92.93;67.80;67.80;52.66;52.66;52.66;52.66;52.66;52.66;52.66;52.66;52.66;0.00;0.00;0.00;0.00;0.00
"05758020";98.85;98.82;98.56;97.18;95.03;90.69;72.81;72.81;44.86;0.00;98.78;98.67;98.20;96.65;94.20;89.48;60.24;60.24;44.86;44.86;44.86;44.86;44.86;44.86;44.86;44.86;44.86;0.00;0.00;0.00;0.00;0.00
"05758024";99.96;99.88;98.36;96.61;94.42;92.18;82.21;82.21;74.76;0.00;99.69;99.60;98.03;94.38;87.02;79.80;44.36;44.36;74.76;74.76;74.76;74.76;74.76;74.76;74.76;74.76;74.76;0.00;0.00;0.00;0.00;0.00
"05758028";99.81;99.37;92.18;77.17;69.96;58.54;29.84;14.10;0.02;0.02;99.81;99.37;92.18;77.15;69.94;58.52;29.82;14.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.02;0.02;0.02
"05758032";99.64;99.64;99.24;96.65;92.95;86.41;56.34;56.34;54.66;0.00;99.63;99.63;99.20;96.26;86.74;68.66;2.53;2.53;54.66;54.66;54.66;54.66;54.66;54.66;54.66;54.66;54.66;0.00;0.00;0.00;0.00;0.00
"05758036";99.88;99.75;94.93;83.25;78.77;73.80;48.51;48.51;46.52;0.00;99.87;99.74;94.35;82.02;72.78;62.66;8.23;8.23;46.52;46.52;46.52;46.52;46.52;46.52;46.52;46.52;46.52;0.00;0.00;0.00;0.00;0.00
"05762004";96.33;94.18;80.44;73.45;73.20;73.15;70.38;70.38;69.16;0.00;95.86;93.02;72.64;31.32;22.62;8.54;2.20;2.20;69.16;69.16;69.16;69.16;69.16;69.16;69.16;69.16;69.16;0.00;0.00;0.00;0.00;0.00
"05762008";95.09;91.92;84.33;77.18;76.23;74.26;64.24;64.24;64.24;0.00;92.40;89.03;70.68;60.88;59.55;56.83;22.59;22.59;64.24;64.24;64.24;64.24;64.24;64.24;64.24;64.24;64.24;0.00;0.00;0.00;0.00;0.00
"05762012";92.46;83.01;62.82;53.99;52.05;49.70;14.72;14.72;0.00;0.00;92.46;83.01;62.82;53.99;52.05;49.70;14.72;14.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05762016";94.69;91.59;83.32;73.31;71.08;67.43;54.91;54.91;50.22;0.00;94.68;91.59;83.32;72.02;61.46;40.18;6.10;6.10;50.22;50.22;50.22;50.22;50.22;50.22;50.22;50.22;50.22;0.00;0.00;0.00;0.00;0.00
"05762020";99.63;99.31;95.89;91.72;90.82;89.12;69.71;64.84;63.14;0.00;99.62;99.29;94.99;89.64;84.97;80.82;25.29;15.91;63.14;63.14;63.14;63.14;63.14;63.14;63.14;63.14;63.14;0.00;0.00;0.00;0.00;0.00
"05762024";85.13;69.39;42.01;33.03;32.77;31.95;20.04;20.04;0.00;0.00;85.13;69.39;42.01;33.03;32.77;31.95;20.04;20.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05762028";92.07;90.55;73.89;71.88;68.97;65.84;39.69;39.69;0.00;0.00;92.07;90.55;73.89;71.88;68.97;65.84;39.69;39.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05762032";98.56;98.33;93.33;88.46;84.42;74.30;60.04;60.04;59.38;0.00;97.56;97.32;90.99;83.98;71.96;59.11;4.00;4.00;59.38;59.38;59.38;59.38;59.38;59.38;59.38;59.38;59.38;0.00;0.00;0.00;0.00;0.00
"05762036";93.92;91.54;83.59;81.49;80.42;79.41;64.51;64.51;63.67;0.17;92.72;89.60;80.13;77.22;75.66;73.92;20.74;20.74;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;63.50;0.00;0.17;0.17;0.17;0.17
"05762040";93.52;90.85;70.28;68.11;66.62;64.04;35.56;35.56;27.49;0.00;93.52;90.85;70.28;68.11;66.42;63.39;19.14;19.14;27.49;27.49;27.49;27.49;27.49;27.49;27.49;27.49;27.49;0.00;0.00;0.00;0.00;0.00
"05766004";99.81;99.75;81.48;76.53;76.06;75.07;60.95;60.95;60.45;0.90;99.81;99.75;81.16;73.05;72.25;70.47;21.20;21.20;59.55;59.55;59.55;59.55;59.55;59.55;59.55;59.55;59.55;0.00;0.90;0.90;0.90;0.90
"05766008";99.58;99.23;96.64;95.09;93.31;91.95;76.69;76.69;74.54;0.14;99.49;99.09;95.77;93.41;86.25;76.84;3.46;3.46;74.51;74.51;74.51;74.51;74.51;74.51;74.51;74.51;74.51;0.00;0.14;0.14;0.14;0.14
"05766012";95.03;90.34;84.70;49.49;43.64;31.92;14.58;14.58;0.00;0.00;95.03;90.34;84.70;49.49;43.64;31.92;14.58;14.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05766016";98.12;94.95;79.90;69.49;68.56;67.19;55.20;55.20;54.41;0.00;98.12;94.95;79.84;64.94;63.62;62.01;28.25;28.25;54.41;54.41;54.41;54.41;54.41;54.41;54.41;54.41;54.41;0.00;0.00;0.00;0.00;0.00
"05766020";99.88;99.56;98.84;96.26;93.69;91.80;84.57;84.57;83.25;0.05;99.78;99.46;98.66;93.44;83.75;72.64;37.90;37.90;83.25;83.25;83.25;83.25;83.25;83.25;83.25;83.25;83.25;0.00;0.05;0.05;0.05;0.05
"05766024";99.94;99.45;87.16;50.82;48.41;36.08;0.00;0.00;0.00;0.00;99.94;99.45;87.16;50.82;48.41;36.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05766028";97.02;91.90;75.76;35.67;33.14;32.25;7.88;7.88;0.00;0.00;97.02;91.90;75.76;35.67;33.14;32.25;7.88;7.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05766032";97.62;95.67;88.00;74.25;68.91;66.45;64.46;64.46;64.46;0.00;96.42;94.16;81.21;43.04;21.25;3.89;0.18;0.18;64.46;64.46;64.46;64.46;64.46;64.46;64.46;64.46;64.46;0.00;0.00;0.00;0.00;0.00
"05766036";99.63;99.26;97.75;87.46;84.06;78.51;37.81;37.81;32.53;0.00;99.63;99.26;92.95;82.53;78.94;72.53;8.42;8.42;32.53;32.53;32.53;32.53;32.53;32.53;32.53;32.53;32.53;0.00;0.00;0.00;0.00;0.00
"05766040";99.18;97.77;92.81;90.06;87.23;83.87;68.47;68.47;67.88;0.00;98.68;97.07;91.62;88.09;76.83;63.88;14.58;14.58;67.88;67.88;67.88;67.88;67.88;67.88;67.88;67.88;67.88;0.00;0.00;0.00;0.00;0.00
"05766044";99.84;99.73;98.50;95.33;91.93;88.19;68.97;68.97;67.08;0.00;99.78;99.67;98.19;94.45;90.76;86.39;15.51;15.51;67.08;67.08;67.08;67.08;67.08;67.08;67.08;67.08;67.08;0.00;0.00;0.00;0.00;0.00
"05766048";99.26;95.80;83.89;54.38;51.78;50.44;20.46;20.18;17.89;0.00;99.26;95.80;83.89;54.21;47.36;42.84;2.57;2.30;17.89;17.89;17.89;17.89;17.89;17.89;17.89;17.89;17.89;0.00;0.00;0.00;0.00;0.00
"05766052";98.27;93.57;80.87;72.84;72.16;70.07;55.45;55.45;45.91;0.00;98.26;93.56;80.81;72.59;71.49;68.41;25.24;25.24;45.91;45.91;45.91;45.91;45.91;45.91;45.91;45.91;45.91;0.00;0.00;0.00;0.00;0.00
"05766056";99.99;99.37;93.19;89.78;89.67;88.96;64.42;64.42;62.51;0.00;99.97;99.34;93.04;85.92;82.52;73.21;9.17;9.17;62.51;62.51;62.51;62.51;62.51;62.51;62.51;62.51;62.51;0.00;0.00;0.00;0.00;0.00
"05766060";96.96;94.12;74.99;41.43;39.06;37.83;16.12;16.12;0.00;0.00;96.96;94.12;74.99;41.43;39.06;37.83;16.12;16.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05766064";99.98;99.98;99.69;99.50;97.75;95.40;72.55;72.55;34.90;0.00;99.98;99.98;99.69;99.50;97.60;95.21;67.05;67.05;34.90;34.90;34.90;34.90;34.90;34.90;34.90;34.90;34.90;0.00;0.00;0.00;0.00;0.00
"05770004";99.90;99.84;98.40;97.43;95.26;93.32;81.26;81.26;74.86;0.14;99.88;99.82;98.26;96.35;87.73;74.63;23.28;23.28;74.86;74.86;74.86;74.86;74.86;74.86;74.86;74.86;74.86;0.00;0.14;0.14;0.14;0.14
"05770008";98.89;96.34;80.59;70.04;65.57;61.06;47.26;46.81;39.15;0.00;98.87;96.32;80.38;67.43;62.63;56.80;36.08;35.64;39.15;39.15;39.15;39.15;39.15;39.15;39.15;39.15;39.15;0.00;0.00;0.00;0.00;0.00
"05770012";99.54;99.05;92.46;73.38;64.10;57.37;31.87;23.72;9.99;0.00;99.54;99.05;92.46;73.25;63.52;53.72;21.88;13.73;9.99;9.99;9.99;9.99;9.99;9.99;9.99;9.99;9.99;0.00;0.00;0.00;0.00;0.00
"05770016";98.94;96.82;76.36;58.37;56.02;52.87;34.35;12.10;0.00;0.00;98.94;96.82;76.36;58.37;56.02;52.87;34.35;12.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05770020";99.99;99.87;99.26;95.31;92.54;88.45;68.40;68.40;63.12;0.00;99.99;99.87;99.20;93.92;89.53;83.66;39.84;39.84;63.12;63.12;63.12;63.12;63.12;63.12;63.12;63.12;63.12;0.00;0.00;0.00;0.00;0.00
"05770024";99.98;99.94;99.50;97.99;94.40;92.19;80.71;80.71;77.54;0.00;99.94;99.89;99.33;97.38;88.76;78.00;28.26;28.26;77.54;77.54;77.54;77.54;77.54;77.54;77.54;77.54;77.54;0.00;0.00;0.00;0.00;0.00
"05770028";96.96;92.58;60.31;31.16;30.02;29.17;19.56;19.56;13.77;0.00;96.94;92.56;60.30;31.13;27.35;23.01;7.57;7.57;13.77;13.77;13.77;13.77;13.77;13.77;13.77;13.77;13.77;0.00;0.00;0.00;0.00;0.00
"05770032";99.73;99.20;93.85;85.98;84.48;80.67;47.99;47.99;40.17;0.00;99.63;99.08;93.70;85.75;84.07;79.72;32.57;32.57;40.17;40.17;40.17;40.17;40.17;40.17;40.17;40.17;40.17;0.00;0.00;0.00;0.00;0.00
"05770036";99.79;99.79;96.52;91.63;84.66;74.11;56.15;54.46;54.46;0.00;99.67;99.66;96.29;89.83;80.36;63.39;4.79;3.09;54.46;54.46;54.46;54.46;54.46;54.46;54.46;54.46;54.46;0.00;0.00;0.00;0.00;0.00
"05770040";99.52;98.64;89.99;75.68;70.16;64.99;40.72;40.72;30.09;0.00;99.52;98.64;89.92;75.61;69.92;64.37;32.05;32.05;30.09;30.09;30.09;30.09;30.09;30.09;30.09;30.09;30.09;0.00;0.00;0.00;0.00;0.00
"05770044";97.82;91.64;50.81;18.52;16.32;15.43;10.93;10.93;0.00;0.00;97.82;91.64;50.81;18.52;16.32;15.43;10.93;10.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"05774004";99.99;99.99;99.88;97.99;94.27;83.93;55.20;55.20;54.23;0.00;99.99;99.99;99.78;97.20;93.31;82.65;19.60;19.60;54.23;54.23;54.23;54.23;54.23;54.23;54.23;54.23;54.23;0.00;0.00;0.00;0.00;0.00
"05774008";99.94;99.94;98.85;97.72;96.51;93.54;81.46;81.46;81.45;0.00;99.93;99.93;98.79;96.52;78.31;61.69;2.03;2.03;81.45;81.45;81.45;81.45;81.45;81.45;81.45;81.45;81.45;0.00;0.00;0.00;0.00;0.00
"05774012";99.75;99.48;98.77;97.49;94.30;90.19;58.98;47.03;44.70;0.00;99.27;98.70;95.65;94.18;85.43;75.68;30.74;18.28;44.70;44.70;44.70;44.70;44.70;44.70;44.70;44.70;44.70;0.00;0.00;0.00;0.00;0.00
"05774016";99.98;99.98;99.27;86.13;81.58;73.48;53.33;53.33;41.97;0.00;99.98;99.98;98.26;68.58;56.96;41.73;14.16;14.16;41.97;41.97;41.97;41.97;41.97;41.97;41.97;41.97;41.97;0.00;0.00;0.00;0.00;0.00
"05774020";99.89;99.61;93.62;82.11;70.60;51.10;15.08;13.43;0.02;0.02;99.88;99.60;93.60;82.10;70.59;51.08;15.06;13.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.02;0.02;0.02;0.02
"05774024";99.95;99.68;98.28;89.65;86.44;81.99;34.52;34.52;31.71;0.00;99.95;99.68;98.26;89.04;85.83;81.20;14.44;14.44;31.71;31.71;31.71;31.71;31.71;31.71;31.71;31.71;31.71;0.00;0.00;0.00;0.00;0.00
"05774028";99.83;98.20;88.73;55.85;51.96;45.92;12.50;12.50;0.70;0.70;99.83;98.20;88.73;55.41;51.52;45.48;11.80;11.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.70;0.70;0.70;0.70
"05774032";99.92;99.87;99.12;96.35;94.05;91.05;74.07;74.07;70.77;0.08;99.75;99.69;98.76;94.31;86.55;76.24;22.48;22.48;70.76;70.76;70.76;70.76;70.76;70.76;70.76;70.76;70.76;0.00;0.08;0.08;0.08;0.08
"05774036";99.84;99.21;95.21;89.07;85.44;79.00;68.52;68.52;61.70;0.08;99.83;99.20;88.04;64.22;52.58;32.50;9.01;9.01;61.70;61.70;61.70;61.70;61.70;61.70;61.70;61.70;61.70;0.00;0.08;0.08;0.08;0.08
