AGS;alle Technologien ≥ 1 Mbit/s;alle Technologien ≥ 2 Mbit/s;alle Technologien ≥ 6 Mbit/s;alle Technologien ≥ 16 Mbit/s;alle Technologien ≥ 30 Mbit/s;alle Technologien ≥ 50 Mbit/s;alle Technologien ≥ 100 Mbit/s;alle Technologien ≥ 200 Mbit/s;alle Technologien ≥ 400 Mbit/s;alle Technologien ≥ 1000 Mbit/s;leitungsg. Technologien ≥ 1 Mbit/s;leitungsg. Technologien ≥ 2 Mbit/s;leitungsg. Technologien ≥ 6 Mbit/s;leitungsg. Technologien ≥ 16 Mbit/s;leitungsg. Technologien ≥ 30 Mbit/s;leitungsg. Technologien ≥ 50 Mbit/s;leitungsg. Technologien ≥ 100 Mbit/s;leitungsg. Technologien ≥ 200 Mbit/s;leitungsg. Technologien ≥ 400 Mbit/s;leitungsg. Technologien ≥ 1000 Mbit/s;mobile Technologien ≥ 1 Mbit/s;mobile Technologien ≥ 2 Mbit/s;mobile Technologien ≥ 6 Mbit/s;DSL ≥ 1 Mbit/s;DSL ≥ 2 Mbit/s;DSL ≥ 6 Mbit/s;DSL ≥ 16 Mbit/s;DSL ≥ 30 Mbit/s;DSL ≥ 50 Mbit/s;DSL ≥ 100 Mbit/s;DSL ≥ 200 Mbit/s;CATV ≥ 1 Mbit/s;CATV ≥ 2 Mbit/s;CATV ≥ 6 Mbit/s;CATV ≥ 16 Mbit/s;CATV ≥ 30 Mbit/s;CATV ≥ 50 Mbit/s;CATV ≥ 100 Mbit/s;CATV ≥ 200 Mbit/s;CATV ≥ 400 Mbit/s;CATV ≥ 1000 Mbit/s;FTTH/B ≥ 100 Mbit/s;FTTH/B ≥ 200 Mbit/s;FTTH/B ≥ 400 Mbit/s;FTTH/B ≥ 1000 Mbit/s
07331015;100.00;100.00;100.00;100.00;100.00;100.00;7.92;7.92;7.92;7.92;100.00;100.00;100.00;100.00;100.00;100.00;7.92;7.92;7.92;7.92;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;7.92;7.92;7.92;7.92
07331017;100.00;100.00;100.00;100.00;100.00;100.00;97.34;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;97.34;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;97.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331018;100.00;100.00;100.00;99.46;96.46;96.36;91.74;22.06;22.06;22.06;100.00;100.00;100.00;99.46;96.46;96.36;91.74;22.06;22.06;22.06;100.00;100.00;100.00;100.00;100.00;100.00;99.00;90.00;85.00;76.26;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;22.06;22.06;22.00;22.00
07331019;100.00;100.00;100.00;100.00;100.00;100.00;94.42;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;94.42;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331020;100.00;100.00;100.00;99.43;98.32;96.98;88.10;33.75;33.75;33.75;99.44;99.44;99.44;99.43;98.32;96.98;88.10;33.75;33.75;33.75;100.00;100.00;100.00;99.44;99.44;99.44;99.43;94.42;93.13;78.33;0.00;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.00;0.00;33.75;33.75;33.75;33.75
07331021;100.00;100.00;100.00;99.02;98.55;98.55;98.29;94.58;4.33;4.33;99.13;99.13;99.04;99.02;98.55;98.55;98.29;94.58;4.33;4.33;100.00;100.00;100.00;98.63;98.63;98.55;98.03;97.69;97.69;95.96;37.93;93.51;93.51;93.51;93.51;93.51;93.51;93.51;93.51;0.68;0.68;4.33;4.33;4.33;4.33
07331022;100.00;100.00;100.00;97.04;97.04;92.94;92.94;92.94;4.38;3.18;97.04;97.04;97.04;97.04;97.04;92.94;92.94;92.94;4.38;3.18;100.00;100.00;100.00;91.00;91.00;91.00;91.00;91.00;43.00;0.00;0.00;92.94;92.94;92.94;92.94;92.94;92.94;92.94;92.94;1.19;0.00;3.18;3.18;0.00;0.00
07331023;100.00;100.00;100.00;91.92;91.16;75.00;4.06;4.00;4.00;4.00;99.64;99.64;98.68;91.92;91.16;75.00;4.06;4.00;4.00;4.00;100.00;100.00;100.00;99.64;99.64;98.61;88.00;88.00;75.00;2.34;2.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.00;4.00;4.00;4.00
07331024;100.00;100.00;100.00;100.00;98.00;98.00;88.43;85.07;48.68;48.68;100.00;100.00;100.00;100.00;98.00;98.00;88.43;85.07;48.68;48.68;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.00;98.00;74.75;0.25;75.85;75.85;75.85;75.85;75.85;75.85;75.85;75.85;0.52;0.25;48.68;48.68;48.51;48.51
07331025;100.00;100.00;100.00;98.62;98.25;98.25;97.39;96.04;14.47;13.82;100.00;100.00;99.91;98.62;98.25;98.25;97.39;96.04;14.47;13.82;100.00;100.00;100.00;100.00;100.00;99.74;97.34;89.83;89.24;80.64;57.75;95.19;95.19;95.19;95.19;95.19;95.19;95.19;95.19;1.24;0.17;13.82;13.82;13.82;13.82
07331026;100.00;100.00;100.00;99.00;99.00;99.00;98.49;98.35;1.69;1.69;100.00;99.79;99.79;99.00;99.00;99.00;98.49;98.35;1.69;1.69;100.00;100.00;100.00;99.00;99.00;99.00;99.00;99.00;99.00;82.37;0.30;98.35;98.35;98.35;98.35;98.35;98.35;98.35;98.35;0.30;0.30;1.69;1.69;0.41;0.41
07331027;100.00;100.00;100.00;100.00;100.00;68.00;0.65;0.65;0.65;0.65;100.00;100.00;100.00;100.00;100.00;68.00;0.65;0.65;0.65;0.65;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;68.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.65;0.65;0.65;0.65
07331028;100.00;100.00;100.00;100.00;100.00;100.00;91.60;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;91.60;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331029;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;59.83;59.83;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;59.83;59.83;100.00;100.00;100.00;82.34;82.34;82.34;82.34;82.34;82.34;59.74;57.17;99.67;99.67;99.67;99.67;99.67;99.67;99.67;99.67;0.43;0.00;3.78;3.78;3.78;3.78
07331030;100.00;100.00;100.00;100.00;100.00;100.00;94.03;54.19;54.19;12.72;100.00;100.00;100.00;100.00;100.00;100.00;94.03;54.19;54.19;12.72;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;86.91;0.24;42.26;42.26;42.26;42.26;42.26;42.26;42.26;42.26;42.26;0.24;12.72;12.72;12.18;12.18
07331031;100.00;100.00;100.00;99.00;99.00;99.00;91.26;0.44;0.44;0.44;99.00;99.00;99.00;99.00;99.00;99.00;91.26;0.44;0.44;0.44;100.00;100.00;60.70;99.00;99.00;99.00;99.00;99.00;99.00;90.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.44;0.44;0.00;0.00
07332005;100.00;100.00;100.00;99.66;98.70;96.08;81.73;48.32;27.29;27.29;99.66;99.66;99.66;99.66;98.70;96.08;81.73;48.32;27.29;27.29;100.00;100.00;99.76;99.66;99.66;99.66;99.66;98.46;95.26;79.63;43.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.29;27.29;27.29;27.29
07331032;100.00;100.00;100.00;99.84;91.86;91.23;88.16;72.39;18.92;18.68;100.00;100.00;100.00;99.84;91.86;91.23;88.16;72.39;18.92;18.68;100.00;100.00;100.00;100.00;100.00;100.00;99.84;89.98;89.05;85.69;48.84;44.32;44.32;44.32;44.32;44.32;44.32;44.32;44.32;0.41;0.19;18.68;18.68;17.93;17.93
07331033;100.00;100.00;100.00;96.21;96.21;96.21;96.21;96.21;96.21;68.57;96.21;96.21;96.21;96.21;96.21;96.21;96.21;96.21;96.21;68.57;100.00;100.00;100.00;82.55;82.55;82.55;82.55;82.55;82.55;71.58;68.57;95.08;95.08;95.08;95.08;95.08;95.08;95.08;95.08;95.08;0.38;0.38;0.38;0.38;0.38
07331034;100.00;100.00;100.00;99.53;91.36;85.01;69.13;31.00;31.00;31.00;100.00;100.00;100.00;99.53;91.36;85.01;69.13;31.00;31.00;31.00;100.00;100.00;100.00;100.00;100.00;100.00;99.06;90.59;83.43;52.34;1.76;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;31.00;31.00;30.77;30.77
07331035;100.00;100.00;100.00;100.00;100.00;100.00;95.79;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;95.79;0.00;0.00;0.00;100.00;100.00;63.71;100.00;100.00;100.00;100.00;100.00;100.00;95.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331036;100.00;100.00;100.00;100.00;100.00;100.00;94.41;8.02;8.02;8.02;100.00;100.00;100.00;100.00;100.00;100.00;94.41;8.02;8.02;8.02;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.41;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;8.02;8.02;7.88;7.88
07331037;100.00;100.00;100.00;100.00;100.00;100.00;87.77;46.00;46.00;46.00;100.00;100.00;100.00;100.00;100.00;100.00;87.77;46.00;46.00;46.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;86.66;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;46.00;46.00;46.00;46.00
07331038;100.00;100.00;100.00;97.47;97.47;97.37;96.59;5.39;5.39;5.39;99.29;99.06;98.80;97.47;97.47;97.37;96.59;5.39;5.39;5.39;100.00;100.00;100.00;97.44;97.21;96.87;95.00;95.00;95.00;93.83;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;5.39;5.39;5.39;5.39
07331039;100.00;100.00;100.00;100.00;100.00;100.00;89.04;15.30;15.30;15.30;100.00;100.00;100.00;100.00;100.00;100.00;89.04;15.30;15.30;15.30;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;88.05;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;15.30;15.30;15.30;15.30
07331041;100.00;100.00;100.00;97.81;97.81;80.60;0.00;0.00;0.00;0.00;100.00;100.00;99.78;97.81;97.81;80.60;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;99.66;97.69;97.69;80.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331042;100.00;100.00;100.00;90.57;90.57;78.32;53.67;53.67;52.34;52.34;99.97;99.97;98.93;90.57;90.57;78.32;53.67;53.67;52.34;52.34;100.00;100.00;100.00;96.21;96.21;94.18;85.93;85.93;53.29;0.68;0.68;3.29;3.29;3.29;3.29;3.29;3.29;3.29;3.29;1.95;0.68;52.34;52.34;52.34;52.34
07331043;100.00;100.00;100.00;100.00;100.00;100.00;95.13;95.13;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;95.13;95.13;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;14.47;0.00;95.13;95.13;95.13;95.13;95.13;95.13;95.13;95.13;0.00;0.00;0.00;0.00;0.00;0.00
07331044;100.00;100.00;100.00;100.00;99.00;70.39;13.52;13.52;13.52;13.52;100.00;100.00;100.00;100.00;99.00;70.39;13.52;13.52;13.52;13.52;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.00;70.00;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;13.52;13.52;13.52;13.52
07331045;100.00;100.00;100.00;100.00;100.00;100.00;95.69;0.32;0.32;0.16;100.00;100.00;100.00;100.00;100.00;100.00;95.69;0.32;0.32;0.16;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.59;0.00;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.00;0.16;0.16;0.16;0.16
07331047;100.00;100.00;100.00;96.25;96.25;66.48;10.79;10.79;10.79;10.79;96.65;96.25;96.25;96.25;96.25;66.48;10.79;10.79;10.79;10.79;100.00;100.00;100.00;94.00;91.00;91.00;91.00;91.00;57.98;1.54;1.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.79;10.79;8.57;8.57
07331048;100.00;100.00;100.00;99.63;93.23;88.81;68.87;64.69;62.55;62.55;100.00;100.00;100.00;99.63;93.23;88.81;68.87;64.69;62.55;62.55;100.00;100.00;100.00;100.00;100.00;100.00;99.53;90.11;83.62;63.96;20.40;0.28;0.28;0.28;0.28;0.28;0.28;0.28;0.28;0.28;0.28;62.55;62.55;37.42;37.42
07331049;100.00;100.00;100.00;100.00;100.00;100.00;94.31;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;94.31;0.00;0.00;0.00;100.00;100.00;53.66;100.00;100.00;100.00;100.00;100.00;100.00;94.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331050;100.00;100.00;100.00;99.00;98.00;98.00;88.89;0.00;0.00;0.00;99.98;99.98;99.00;99.00;98.00;98.00;88.89;0.00;0.00;0.00;100.00;100.00;100.00;99.65;99.65;99.00;99.00;98.00;98.00;88.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331051;100.00;100.00;100.00;97.22;97.22;97.22;94.01;0.00;0.00;0.00;99.99;99.99;97.59;97.22;97.22;97.22;94.01;0.00;0.00;0.00;100.00;100.00;100.00;99.99;99.99;97.08;94.01;94.01;94.01;94.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331052;100.00;100.00;100.00;100.00;100.00;100.00;93.44;7.81;5.78;5.78;100.00;100.00;100.00;100.00;100.00;100.00;93.44;7.81;5.78;5.78;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.11;0.00;3.41;3.41;3.41;3.41;3.41;3.41;3.41;3.41;0.05;0.00;5.78;5.78;2.44;2.44
07331053;100.00;100.00;100.00;100.00;100.00;100.00;77.74;55.78;36.00;36.00;100.00;100.00;100.00;100.00;100.00;100.00;77.74;55.78;36.00;36.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;75.20;0.37;32.06;32.06;32.06;32.06;32.06;32.06;32.06;32.06;0.37;0.37;36.00;36.00;36.00;36.00
07331054;100.00;100.00;100.00;96.20;96.09;84.00;6.82;6.82;6.82;6.82;97.41;96.82;96.47;96.20;96.09;84.00;6.82;6.82;6.82;6.82;100.00;100.00;100.00;95.41;94.41;94.09;93.82;93.68;83.00;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;6.82;6.82;6.82;6.82
07332006;100.00;100.00;100.00;91.77;91.03;91.03;81.57;76.59;76.59;76.59;100.00;100.00;100.00;91.77;91.03;91.03;81.57;76.59;76.59;76.59;100.00;100.00;100.00;100.00;100.00;100.00;88.00;87.00;67.00;18.80;2.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.59;76.59;76.59;76.59
07331055;100.00;100.00;100.00;99.96;99.84;99.81;99.29;92.44;91.59;87.85;100.00;100.00;100.00;99.96;99.84;99.81;99.29;92.44;91.59;87.85;100.00;100.00;100.00;100.00;100.00;99.92;99.84;99.42;99.31;96.58;61.89;89.81;89.81;89.81;89.81;89.81;89.81;89.81;89.81;89.81;85.64;8.25;8.25;8.25;8.25
07331056;100.00;100.00;100.00;99.00;99.00;99.00;90.63;64.86;64.86;64.86;99.00;99.00;99.00;99.00;99.00;99.00;90.63;64.86;64.86;64.86;100.00;100.00;100.00;99.00;99.00;99.00;99.00;99.00;99.00;79.12;0.15;64.86;64.86;64.86;64.86;64.86;64.86;64.86;64.86;64.86;64.86;0.15;0.15;0.15;0.15
07331058;100.00;100.00;100.00;98.67;98.62;98.62;98.55;94.97;94.97;48.06;99.19;99.19;99.19;98.67;98.62;98.62;98.55;94.97;94.97;48.06;100.00;100.00;100.00;94.66;94.66;94.66;88.50;87.89;87.81;69.20;54.32;95.00;95.00;95.00;95.00;95.00;95.00;94.34;94.34;94.34;0.06;4.11;4.11;4.11;4.11
07331059;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;52.05;52.05;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;52.05;52.05;100.00;100.00;100.00;95.57;95.54;95.49;90.52;89.69;88.76;52.09;50.84;100.00;100.00;100.00;100.00;100.00;100.00;99.70;99.70;0.44;0.15;7.13;7.13;7.13;7.13
07331060;100.00;100.00;100.00;100.00;100.00;100.00;92.34;27.09;16.93;16.93;100.00;100.00;100.00;100.00;100.00;100.00;92.34;27.09;16.93;16.93;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.06;2.23;10.57;10.57;10.57;10.57;10.57;10.57;10.57;10.57;0.39;0.39;16.53;16.53;16.53;16.53
07331061;100.00;100.00;100.00;100.00;100.00;100.00;96.67;95.60;95.60;0.00;100.00;100.00;100.00;100.00;100.00;100.00;96.67;95.60;95.60;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;82.56;0.00;95.60;95.60;95.60;95.60;95.60;95.60;95.60;95.60;95.60;0.00;0.00;0.00;0.00;0.00
07331062;100.00;100.00;100.00;98.00;98.00;98.00;97.80;0.00;0.00;0.00;98.00;98.00;98.00;98.00;98.00;98.00;97.80;0.00;0.00;0.00;100.00;100.00;100.00;97.80;97.80;97.80;97.80;97.80;97.80;97.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331063;100.00;100.00;100.00;99.11;99.11;99.11;99.11;99.11;99.11;63.89;100.00;100.00;100.00;99.11;99.11;99.11;99.11;99.11;99.11;63.89;100.00;100.00;100.00;99.82;99.82;99.33;82.68;80.11;80.11;69.38;63.60;98.66;98.66;98.66;98.66;98.66;98.66;98.66;98.66;98.66;0.67;2.94;2.94;2.94;2.94
07331064;100.00;100.00;100.00;100.00;100.00;100.00;99.80;98.25;27.16;0.19;100.00;100.00;100.00;100.00;100.00;100.00;99.80;98.25;27.16;0.19;100.00;100.00;100.00;92.74;92.59;92.59;92.59;87.25;87.25;82.89;49.18;88.85;88.85;88.85;88.85;88.85;88.85;88.85;88.85;27.16;0.00;0.19;0.19;0.19;0.19
07331065;100.00;100.00;100.00;100.00;100.00;100.00;90.95;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;90.95;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;90.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331066;100.00;100.00;100.00;97.45;97.45;83.88;0.00;0.00;0.00;0.00;99.66;99.66;99.31;97.45;97.45;83.88;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.66;99.66;99.31;96.60;96.60;82.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07331067;100.00;100.00;100.00;90.71;90.47;76.50;75.96;75.96;45.69;44.92;97.25;92.00;90.71;90.71;90.47;76.50;75.96;75.96;45.69;44.92;100.00;100.00;100.00;97.00;91.00;86.00;86.00;86.00;17.06;0.00;0.00;68.80;68.80;68.80;68.80;68.80;68.80;68.80;68.80;1.65;0.00;44.92;44.92;44.92;44.92
07331068;100.00;100.00;100.00;99.85;99.85;99.85;99.85;99.85;99.71;57.50;99.85;99.85;99.85;99.85;99.85;99.85;99.85;99.85;99.71;57.50;100.00;100.00;100.00;88.78;88.68;88.68;88.58;87.82;87.82;70.37;58.52;99.71;99.71;99.71;99.71;99.71;99.71;99.71;99.71;99.71;0.00;0.00;0.00;0.00;0.00
07331070;100.00;100.00;100.00;99.43;99.00;99.00;13.49;13.49;13.49;13.49;99.94;99.79;99.66;99.43;99.00;99.00;13.49;13.49;13.49;13.49;100.00;100.00;99.66;99.94;99.79;99.66;99.43;99.00;99.00;0.34;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;13.49;13.49;13.49;13.49
07331071;100.00;100.00;100.00;98.95;85.09;77.45;66.05;48.37;48.37;48.37;100.00;100.00;100.00;98.95;85.09;77.45;66.05;48.37;48.37;48.37;100.00;100.00;100.00;100.00;100.00;100.00;98.60;80.28;67.53;22.13;2.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;48.37;48.37;48.37;48.37
07331072;100.00;100.00;100.00;99.79;92.54;92.54;86.42;81.84;23.25;17.21;100.00;100.00;100.00;99.79;92.54;92.54;86.42;81.84;23.25;17.21;100.00;100.00;100.00;100.00;100.00;100.00;98.90;81.46;81.10;62.60;33.07;69.36;69.36;69.36;69.36;69.36;69.36;69.36;69.36;6.48;0.44;16.85;16.85;16.85;16.85
07331073;100.00;100.00;100.00;99.48;97.64;97.64;97.19;96.89;96.02;9.30;100.00;100.00;99.99;99.48;97.64;97.64;97.19;96.89;96.02;9.30;100.00;100.00;95.15;100.00;100.00;99.92;97.17;79.87;79.87;67.75;36.73;94.00;94.00;94.00;94.00;94.00;94.00;93.71;93.71;93.71;2.25;7.09;7.09;7.09;7.09
07331075;100.00;100.00;100.00;99.00;99.00;99.00;96.48;0.27;0.27;0.27;100.00;100.00;100.00;99.00;99.00;99.00;96.48;0.27;0.27;0.27;100.00;100.00;100.00;100.00;100.00;100.00;99.00;99.00;99.00;96.48;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27;0.27
07332001;100.00;100.00;100.00;92.91;90.53;75.55;2.02;2.02;2.02;2.02;97.80;97.75;94.22;92.91;90.53;75.55;2.02;2.02;2.02;2.02;100.00;100.00;100.00;97.70;97.10;93.57;92.04;89.67;72.00;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;0.53;2.02;2.02;2.02;2.02
07332002;100.00;100.00;100.00;98.43;98.04;97.19;91.46;85.92;79.44;77.00;100.00;100.00;99.11;98.43;98.04;97.19;91.46;85.92;79.44;77.00;99.77;99.77;99.75;100.00;100.00;98.00;95.00;91.50;90.04;79.16;50.51;73.37;73.37;73.37;73.37;73.37;73.37;73.37;73.37;70.49;67.91;18.23;18.23;18.23;18.23
07332003;100.00;100.00;100.00;96.66;96.66;68.00;0.00;0.00;0.00;0.00;97.60;97.60;96.66;96.66;96.66;68.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.14;96.14;95.19;95.19;95.19;68.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07332004;100.00;100.00;100.00;97.65;97.65;96.52;94.70;94.70;94.70;94.70;98.74;98.21;97.65;97.65;97.65;96.52;94.70;94.70;94.70;94.70;100.00;100.00;100.00;92.25;92.25;90.87;90.36;90.36;86.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.70;94.70;94.70;94.70
07332007;100.00;100.00;100.00;96.50;96.15;95.94;92.65;87.20;72.82;72.82;100.00;100.00;97.95;96.50;96.15;95.94;92.65;87.20;72.82;72.82;100.00;100.00;99.80;100.00;100.00;81.35;37.23;36.47;33.23;24.11;17.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.82;72.82;72.82;72.82
07332008;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.99;99.99;97.00;7.00;3.21;3.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00
07332009;100.00;100.00;100.00;100.00;99.87;99.78;99.57;97.87;97.63;94.77;100.00;100.00;100.00;100.00;99.87;99.78;99.57;97.87;97.63;94.77;100.00;100.00;100.00;100.00;100.00;100.00;96.23;95.55;95.35;92.43;66.05;98.00;98.00;98.00;98.00;98.00;98.00;96.91;96.91;96.91;93.94;7.13;7.13;7.13;7.13
07332010;100.00;100.00;100.00;100.00;100.00;97.18;88.87;84.56;60.10;60.10;100.00;100.00;100.00;100.00;100.00;97.18;88.87;84.56;60.10;60.10;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.00;47.78;35.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.10;60.10;60.10;60.10
07332012;100.00;100.00;100.00;96.19;96.19;70.19;8.74;8.74;8.74;8.74;100.00;100.00;96.19;96.19;96.19;70.19;8.74;8.74;8.74;8.74;100.00;100.00;100.00;100.00;100.00;96.00;96.00;96.00;67.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.74;8.74;8.74;8.74
07332013;100.00;100.00;100.00;99.72;91.00;86.75;64.07;26.53;18.37;18.07;99.80;99.80;99.80;99.72;91.00;86.75;64.07;26.53;18.37;18.07;100.00;100.00;100.00;99.80;99.80;99.80;99.65;88.82;82.54;51.74;8.62;1.00;1.00;1.00;1.00;1.00;1.00;0.45;0.45;0.45;0.10;18.07;18.07;18.07;18.07
07332014;100.00;100.00;99.92;96.18;92.61;89.21;82.61;77.01;64.51;64.51;97.72;97.68;97.68;96.18;92.61;89.21;82.61;77.01;64.51;64.51;99.92;99.92;97.43;91.69;91.65;89.64;58.79;52.42;46.94;33.36;21.90;1.49;1.49;1.49;1.49;1.49;1.49;1.49;1.49;1.49;1.49;64.51;64.51;64.51;64.51
07332015;100.00;100.00;100.00;98.59;98.59;98.59;85.70;54.34;16.51;16.51;99.99;99.70;98.59;98.59;98.59;98.59;85.70;54.34;16.51;16.51;100.00;100.00;100.00;99.99;99.70;98.59;98.59;98.59;98.03;76.64;43.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.51;16.51;16.51;16.51
07332016;100.00;100.00;100.00;98.49;95.16;94.28;87.75;49.76;23.33;23.33;99.32;99.32;99.32;98.49;95.16;94.28;87.75;49.76;23.33;23.33;99.51;99.51;94.73;98.42;98.42;98.39;93.07;89.73;88.39;81.27;36.15;0.47;0.47;0.47;0.47;0.47;0.47;0.47;0.47;0.13;0.13;23.33;23.33;23.33;23.33
07332017;100.00;100.00;100.00;97.46;97.46;97.46;97.46;97.46;97.46;97.46;100.00;100.00;99.17;97.46;97.46;97.46;97.46;97.46;97.46;97.46;100.00;100.00;100.00;100.00;100.00;99.00;58.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.46;97.46;97.46;97.46
