AGS;leitungsg. Technologien ≥ 1 Mbit/s;leitungsg. Technologien ≥ 2 Mbit/s;leitungsg. Technologien ≥ 6 Mbit/s;leitungsg. Technologien ≥ 8 Mbit/s;leitungsg. Technologien ≥ 10 Mbit/s;leitungsg. Technologien ≥ 16 Mbit/s;leitungsg. Technologien ≥ 30 Mbit/s;leitungsg. Technologien ≥ 50 Mbit/s;leitungsg. Technologien ≥ 100 Mbit/s;leitungsg. Technologien ≥ 200 Mbit/s;leitungsg. Technologien ≥ 400 Mbit/s;leitungsg. Technologien ≥ 1000 Mbit/s;DSL ≥ 1 Mbit/s;DSL ≥ 2 Mbit/s;DSL ≥ 6 Mbit/s;DSL ≥ 8 Mbit/s;DSL ≥ 10 Mbit/s;DSL ≥ 16 Mbit/s;DSL ≥ 30 Mbit/s;DSL ≥ 50 Mbit/s;DSL ≥ 100 Mbit/s;DSL ≥ 200 Mbit/s;CATV ≥ 1 Mbit/s;CATV ≥ 2 Mbit/s;CATV ≥ 6 Mbit/s;CATV ≥ 8 Mbit/s;CATV ≥ 10 Mbit/s;CATV ≥ 16 Mbit/s;CATV ≥ 30 Mbit/s;CATV ≥ 50 Mbit/s;CATV ≥ 100 Mbit/s;CATV ≥ 200 Mbit/s;CATV ≥ 400 Mbit/s;CATV ≥ 1000 Mbit/s;FTTH/B ≥ 100 Mbit/s;FTTH/B ≥ 200 Mbit/s;FTTH/B ≥ 400 Mbit/s;FTTH/B ≥ 1000 Mbit/s
07131040;98.67;98.67;98.67;98.67;98.67;98.67;98.67;74.89;73.33;73.33;73.33;73.33;74.89;74.89;74.89;74.89;74.89;74.89;74.89;74.89;73.33;73.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.33;73.33;73.33;73.33
07131041;100.00;100.00;100.00;100.00;100.00;100.00;91.67;91.67;87.06;67.78;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;91.67;91.67;87.06;67.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131042;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;63.70;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;63.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131044;100.00;100.00;88.00;76.86;76.86;76.86;10.84;10.84;8.00;8.00;8.00;8.00;100.00;100.00;88.00;76.86;76.86;76.86;10.84;10.84;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.00;8.00;8.00;8.00
07131047;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;89.29;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;89.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131049;100.00;100.00;90.95;59.16;58.11;53.39;8.48;8.48;0.00;0.00;0.00;0.00;100.00;100.00;90.95;59.16;58.11;53.39;8.48;8.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131050;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;70.92;7.48;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;70.92;7.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131051;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.96;89.47;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.96;89.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131052;94.12;94.12;94.12;94.12;93.14;90.19;84.31;84.31;29.41;0.00;0.00;0.00;94.12;94.12;94.12;94.12;93.14;90.19;84.31;84.31;29.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131054;100.00;100.00;97.56;97.56;97.56;97.56;97.56;97.56;90.24;13.41;13.41;13.41;100.00;100.00;97.56;97.56;97.56;97.56;97.56;97.56;87.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.41;13.41;13.41;13.41
07131055;99.42;99.42;99.42;99.42;99.33;98.84;98.84;98.24;78.94;60.70;44.73;44.73;99.18;98.55;98.46;90.37;90.28;89.79;89.79;84.59;62.94;32.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44.73;44.73;44.73;44.73
07131058;97.83;97.83;97.83;97.83;97.83;97.83;95.33;94.35;67.39;0.00;0.00;0.00;97.83;97.83;97.83;97.83;97.83;97.83;89.13;86.96;67.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131059;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.31;7.69;7.69;7.69;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.69;7.69;7.69;7.69
07131060;100.00;100.00;100.00;99.94;99.69;98.75;98.75;98.75;43.08;19.29;19.29;19.29;100.00;100.00;100.00;99.94;99.38;97.50;97.50;97.50;40.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.29;19.29;19.29;19.29
07131062;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;69.84;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;69.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131065;14.29;14.29;14.29;14.29;14.29;14.29;0.00;0.00;0.00;0.00;0.00;0.00;14.29;14.29;14.29;14.29;14.29;14.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131066;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131068;94.74;65.03;55.66;47.76;47.76;47.76;3.81;3.81;0.00;0.00;0.00;0.00;94.74;65.03;55.66;47.76;47.76;47.76;3.81;3.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131069;88.64;88.64;88.64;88.64;88.64;88.64;88.64;88.64;65.91;0.00;0.00;0.00;88.64;88.64;88.64;88.64;88.64;88.64;88.64;88.64;65.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131070;99.42;98.92;95.93;94.77;94.66;93.92;80.74;80.68;73.13;66.01;54.35;45.94;99.42;98.92;95.92;94.59;94.41;93.48;80.37;80.31;70.53;58.39;54.31;54.31;54.31;54.31;54.31;54.31;54.31;54.31;54.31;54.31;52.50;44.08;4.08;4.08;4.08;4.08
07131072;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131073;100.00;100.00;100.00;100.00;100.00;100.00;100.00;93.47;71.42;41.93;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;93.47;71.42;41.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131074;100.00;100.00;87.18;76.92;75.64;74.36;3.30;3.30;0.00;0.00;0.00;0.00;100.00;100.00;87.18;76.92;75.64;74.36;3.30;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131075;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131076;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131077;99.90;99.90;99.90;99.90;99.90;99.90;99.76;99.00;93.17;88.23;73.47;65.92;98.52;98.52;98.52;98.52;98.52;98.52;97.85;97.00;91.55;82.14;78.39;78.39;78.39;78.39;78.39;78.39;78.39;78.39;78.39;78.39;73.47;65.92;0.00;0.00;0.00;0.00
07131079;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131081;100.00;95.83;95.83;95.83;95.83;95.83;95.83;95.83;4.17;4.17;4.17;4.17;100.00;95.83;95.83;95.83;95.83;95.83;95.83;95.83;4.17;4.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.17;4.17;4.17;4.17
07131082;100.00;100.00;100.00;98.25;98.25;98.25;88.36;88.36;77.03;38.99;9.21;9.21;100.00;100.00;100.00;98.25;98.25;98.25;88.36;88.36;77.03;38.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.21;9.21;9.21;9.21
07131083;23.90;23.90;23.90;23.90;23.90;23.90;7.23;7.23;0.00;0.00;0.00;0.00;23.90;23.90;23.90;23.90;23.90;23.90;7.23;7.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131084;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.40;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131085;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131086;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131090;97.03;96.12;91.87;88.05;88.05;86.74;57.42;57.42;49.25;44.37;16.10;16.10;94.52;94.36;89.02;86.00;86.00;86.00;53.35;53.35;49.25;44.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.10;16.10;16.10;16.10
07131201;99.00;99.00;99.00;99.00;99.00;99.00;99.00;99.00;80.00;80.00;80.00;80.00;80.00;61.52;61.52;41.52;41.52;41.52;2.94;2.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;80.00
07131202;100.00;100.00;100.00;100.00;99.75;98.65;98.39;98.04;68.46;49.75;15.78;15.78;100.00;100.00;100.00;100.00;99.75;98.58;98.32;97.97;65.62;42.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.78;15.78;15.78;15.78
07131204;100.00;93.75;93.75;93.75;93.75;93.75;93.75;93.75;58.34;25.00;25.00;25.00;100.00;76.38;76.38;76.38;76.38;76.38;76.38;76.38;58.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.00;25.00;25.00;25.00
07131205;100.00;100.00;94.74;94.74;94.74;94.74;89.47;89.47;0.00;0.00;0.00;0.00;100.00;100.00;94.74;94.74;94.74;94.74;89.47;89.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131206;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.06;10.00;10.00;10.00;10.00;100.00;91.49;91.49;91.49;91.49;91.49;91.49;82.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;10.00;10.00;10.00
07131208;100.00;93.94;88.49;88.49;88.49;88.49;87.88;83.64;74.55;74.55;74.55;74.55;100.00;87.88;87.88;87.88;87.88;87.88;79.70;36.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.55;74.55;74.55;74.55
07131209;100.00;100.00;99.00;99.00;99.00;99.00;99.00;99.00;61.52;33.70;33.70;33.70;100.00;100.00;98.50;98.50;98.50;98.50;98.50;98.50;61.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;33.70;33.70;33.70;33.70
07131210;97.78;97.78;97.78;97.78;97.78;97.78;91.11;91.11;0.00;0.00;0.00;0.00;97.78;97.78;97.78;97.78;97.78;97.78;91.11;91.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131211;100.00;100.00;100.00;100.00;99.93;99.46;92.16;92.16;69.91;56.51;13.15;13.15;100.00;100.00;100.00;100.00;99.53;97.30;86.35;86.35;56.76;43.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.15;13.15;13.15;13.15
07131501;86.67;80.00;80.00;73.33;72.21;66.67;3.17;3.17;0.00;0.00;0.00;0.00;86.67;80.00;80.00;73.33;72.21;66.67;3.17;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07131502;100.00;100.00;98.10;93.06;92.99;89.53;78.15;65.46;30.16;30.16;30.16;30.16;99.12;99.12;93.02;76.64;76.50;75.27;21.56;16.30;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.16;30.16;30.16;30.16
07132001;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.67;36.08;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.67;36.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132002;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;89.33;74.96;2.22;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;76.95;2.22;97.78;97.78;97.78;97.78;97.78;97.78;97.78;97.78;97.78;87.11;72.74;0.00;2.22;2.22;2.22;2.22
07132004;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132005;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;33.33;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;33.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132006;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.42;67.36;59.66;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;78.80;0.18;84.72;84.72;84.72;84.72;84.72;84.72;84.72;84.72;84.72;67.36;59.66;0.00;0.00;0.00;0.00;0.00
07132007;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;45.20;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;45.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132008;100.00;98.92;98.92;98.92;98.92;98.92;96.77;95.70;87.81;56.85;0.34;0.34;100.00;98.92;98.92;98.92;98.92;98.92;96.77;95.70;87.81;56.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.34;0.34;0.34;0.34
07132009;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.67;17.37;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.67;17.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132010;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;52.70;25.77;1.96;1.96;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;52.70;25.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.96;1.96;1.96;1.96
07132011;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.17;45.73;8.62;6.90;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.17;39.98;19.23;19.23;19.23;19.23;19.23;19.23;19.23;19.23;19.23;5.75;1.72;0.00;6.90;6.90;6.90;6.90
07132012;100.00;100.00;100.00;100.00;99.72;98.75;96.25;96.25;94.24;70.93;11.38;0.05;100.00;100.00;100.00;100.00;99.72;98.75;96.25;96.25;90.98;63.76;23.18;23.18;23.18;23.18;23.18;23.18;23.18;23.18;23.18;17.50;11.33;0.00;0.05;0.05;0.05;0.05
07132013;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;73.33;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;73.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132014;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.03;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132015;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.59;86.89;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.59;86.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132016;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.44;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132017;100.00;100.00;100.00;96.88;96.88;87.50;87.50;87.50;75.00;55.14;0.00;0.00;100.00;100.00;100.00;96.88;96.88;87.50;87.50;87.50;75.00;55.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132018;100.00;100.00;100.00;100.00;100.00;100.00;99.57;99.09;95.12;64.04;0.80;0.80;100.00;100.00;100.00;100.00;100.00;100.00;99.57;99.09;95.12;64.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.80;0.80;0.80
07132019;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;93.75;60.96;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;93.75;60.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132020;94.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;0.00;0.00;0.00;94.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;94.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132022;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.67;74.99;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.67;74.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132023;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.49;96.49;40.76;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.49;96.49;40.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132024;100.00;94.12;94.12;82.35;82.35;82.35;82.35;82.35;82.35;71.82;0.00;0.00;100.00;94.12;94.12;82.35;82.35;82.35;82.35;82.35;82.35;71.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132025;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.10;52.37;4.70;4.70;4.70;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.10;52.37;4.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.70;4.70;4.70;4.70
07132026;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.18;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132027;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;75.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;75.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132028;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;55.27;42.65;0.08;0.08;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;55.27;42.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.08;0.08;0.08;0.08
07132030;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.11;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132031;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;90.00;10.00;10.00;10.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;90.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.00;10.00;10.00;10.00
07132032;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.11;60.55;2.00;2.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.11;60.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;2.00
07132033;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;76.47;38.09;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;76.47;38.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132034;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;68.18;59.09;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;68.18;59.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132035;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132036;100.00;100.00;100.00;100.00;100.00;100.00;88.24;88.24;65.31;26.43;1.33;1.33;100.00;100.00;100.00;100.00;100.00;100.00;88.24;88.24;65.31;26.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.33;1.33;1.33;1.33
07132037;95.31;93.75;90.68;88.72;88.33;85.99;81.30;78.96;67.04;9.79;9.79;9.79;95.31;93.75;90.68;88.72;88.33;85.99;81.30;78.96;67.04;9.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.79;9.79;9.79;9.79
07132038;100.00;100.00;100.00;100.00;100.00;100.00;95.38;92.30;91.65;65.86;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;95.38;92.30;91.65;65.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132039;100.00;100.00;100.00;100.00;100.00;100.00;99.02;99.02;96.18;68.52;1.09;1.09;100.00;100.00;100.00;100.00;100.00;100.00;99.02;99.02;96.18;68.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.09;1.09;1.09;1.09
07132040;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;96.15;55.30;9.62;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;92.31;51.46;23.88;23.88;23.88;23.88;23.88;23.88;23.88;23.88;23.88;23.88;9.62;0.00;0.00;0.00;0.00;0.00
07132041;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07132042;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.12;88.24;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;70.59;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.12;88.24;0.00;0.00;0.00;0.00;0.00
