"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 8 Mbit/s","leitungsg. Technologien ≥ 10 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 8 Mbit/s","DSL ≥ 10 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 8 Mbit/s","CATV ≥ 10 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 100 Mbit/s","FTTH/B ≥ 200 Mbit/s","FTTH/B ≥ 400 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"09180136",100.00,100.00,100.00,100.00,100.00,100.00,97.22,97.22,97.22,86.68,78.94,78.94,100.00,100.00,100.00,100.00,100.00,100.00,97.22,97.22,77.52,22.97,78.94,78.94,78.94,78.94,78.94,78.94,78.94,78.94,78.94,78.94,78.94,78.94,1.85,1.85,1.85,1.85
"09181111",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.18,27.96,27.96,27.96,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.18,27.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.96,27.96,27.96,27.96
"09181113",100.00,98.51,98.51,98.51,98.51,98.51,95.12,51.32,14.18,11.70,11.70,11.70,100.00,98.35,98.35,98.35,98.35,98.35,93.66,18.98,11.70,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.18,11.70,11.70,11.70
"09181114",100.00,100.00,100.00,99.87,99.87,99.87,99.87,99.87,98.80,78.87,58.34,58.34,99.62,99.62,99.62,99.49,99.49,99.49,99.49,99.46,97.51,73.63,57.20,57.20,57.20,57.20,57.20,57.20,57.20,57.20,57.20,57.20,57.20,57.20,1.82,1.82,1.82,1.82
"09181115",100.00,99.31,99.31,99.31,99.31,99.31,97.93,95.86,89.79,58.72,2.76,2.76,100.00,99.31,99.31,99.31,99.31,99.31,97.93,95.86,89.79,58.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.76,2.76,2.76,2.76
"09181116",98.20,98.20,98.20,98.20,98.20,98.20,97.30,95.98,94.44,70.65,41.49,41.49,98.20,98.20,98.20,98.20,98.20,98.20,97.30,95.98,94.44,64.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.14,41.49,41.49,41.49
"09181118",100.00,99.95,99.95,98.01,98.01,98.01,95.28,92.20,15.14,7.54,7.54,7.54,100.00,99.03,99.03,97.09,97.09,97.09,95.28,89.36,15.14,7.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.54,7.54,7.54,7.54
"09181120",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.20,62.78,6.83,6.83,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.20,62.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.83,6.83,6.83,6.83
"09181121",100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.08,93.08,62.40,17.84,17.84,100.00,100.00,100.00,100.00,100.00,100.00,99.54,98.62,92.48,62.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.44,17.84,17.84,17.84
"09181122",100.00,100.00,100.00,100.00,100.00,100.00,98.49,98.49,95.52,73.84,0.55,0.55,100.00,100.00,100.00,100.00,100.00,100.00,98.49,98.49,95.52,73.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.55,0.55,0.55
"09181123",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.46,68.22,14.86,14.86,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.46,68.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.86,14.86,14.86,14.86
"09181124",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.19,35.36,8.93,8.93,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.19,35.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.93,8.93,8.93,8.93
"09181126",98.80,98.80,98.80,98.80,98.80,98.80,95.48,73.10,8.43,8.43,8.43,8.43,92.77,92.77,92.77,92.77,92.77,92.77,89.46,10.73,2.41,2.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.43,8.43,8.43,8.43
"09181127",99.96,99.96,99.96,99.96,99.96,99.96,91.97,88.18,15.77,14.41,14.41,14.41,88.29,88.29,88.29,88.29,88.29,88.29,81.16,77.36,4.95,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.41,14.41,14.41,14.41
"09180451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09181128",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.13,95.88,69.58,69.58,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.21,80.92,80.54,80.54,80.54,80.54,80.54,80.54,80.54,80.54,80.54,80.54,62.27,62.27,7.96,7.72,7.72,7.72
"09181129",100.00,100.00,97.96,97.96,97.96,97.96,93.06,93.06,93.06,81.92,38.97,38.97,100.00,100.00,97.96,97.96,97.96,97.96,93.06,93.06,93.06,81.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.97,38.97,38.97,38.97
"09181130",99.95,99.95,99.62,99.46,99.46,99.23,96.99,95.97,82.13,80.09,55.91,55.91,99.95,99.95,98.58,98.20,98.20,97.90,93.48,93.04,72.47,64.65,74.89,74.89,74.89,74.89,74.89,74.89,74.89,74.89,74.89,74.89,51.21,51.21,12.27,12.27,11.94,11.94
"09181131",99.90,98.04,98.04,98.04,98.04,98.04,66.67,66.67,66.67,55.63,0.00,0.00,98.04,98.04,98.04,98.04,98.04,98.04,66.67,66.67,66.67,55.63,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09181132",100.00,100.00,100.00,100.00,100.00,100.00,99.78,98.92,97.31,54.37,28.06,28.06,100.00,100.00,100.00,100.00,100.00,100.00,99.57,98.71,97.10,54.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.48,28.06,28.06,28.06
"09181133",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.02,51.03,6.16,6.16,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.02,51.03,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.00,0.00,0.00,6.16,6.16,6.16,6.16
"09181134",96.65,96.11,96.11,96.11,96.11,96.11,92.28,83.87,65.89,65.89,65.89,65.89,96.42,95.88,95.88,95.88,95.88,95.88,92.04,31.39,18.87,18.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.89,65.89,65.89,65.89
"09181135",100.00,100.00,100.00,100.00,100.00,100.00,97.21,91.99,7.07,4.75,4.75,4.75,100.00,100.00,100.00,100.00,100.00,100.00,93.90,88.26,2.42,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,4.75,4.75,4.75
"09181137",100.00,99.47,98.13,98.13,98.13,98.13,94.91,93.58,88.78,49.18,2.12,2.12,100.00,99.47,98.13,98.13,98.13,98.13,94.91,93.58,88.78,49.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.12,2.12,2.12,2.12
"09181138",95.63,95.63,95.63,95.63,95.63,95.63,95.07,90.56,13.37,13.37,13.37,13.37,94.44,94.44,94.44,94.44,94.44,94.44,88.40,77.51,1.39,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.37,13.37,13.37,13.37
"09181139",100.00,100.00,100.00,100.00,100.00,99.27,50.86,49.95,43.19,22.38,1.19,1.19,100.00,100.00,100.00,100.00,100.00,99.27,50.86,49.95,43.19,22.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.19,1.19,1.19,1.19
"09181140",100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.44,1.03,1.03,1.03,1.03,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.03,1.03,1.03,1.03
"09181141",100.00,100.00,100.00,100.00,100.00,100.00,87.11,86.29,19.81,17.30,5.91,5.91,100.00,100.00,100.00,100.00,100.00,100.00,87.00,85.77,19.81,17.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.91,5.91,5.91,5.91
"09181142",100.00,100.00,97.87,97.87,97.87,97.87,95.96,90.53,6.38,4.26,4.26,4.26,100.00,100.00,97.87,97.87,97.87,97.87,93.62,88.94,4.26,4.26,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,2.13,0.00,0.00,0.00,4.26,4.26,4.26,4.26
"09181143",98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,96.68,40.31,20.34,20.34,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,96.68,40.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.34,20.34,20.34,20.34
"09181144",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.05,82.53,12.15,12.15,100.00,100.00,100.00,99.79,99.79,99.79,99.24,99.24,97.29,82.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.63,12.15,12.15,12.15
"09181145",100.00,100.00,99.40,99.40,99.40,99.40,97.91,96.39,15.81,15.31,9.44,9.44,99.75,99.75,98.66,98.66,98.66,98.66,96.18,94.10,12.88,12.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.67,9.44,9.44,9.44
"09181146",99.56,99.56,99.56,99.56,99.56,99.56,99.12,99.12,96.71,81.81,61.58,61.58,99.56,99.56,99.56,99.56,99.56,99.56,99.12,99.12,95.98,43.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.58,61.58,61.58,61.58
"09182111",100.00,100.00,100.00,100.00,100.00,100.00,97.95,97.12,96.03,93.79,93.55,93.55,99.77,99.77,99.77,99.77,99.77,99.77,97.72,96.90,92.96,75.30,93.32,93.32,93.32,93.32,93.32,93.32,93.32,93.32,93.32,93.32,93.32,93.32,0.46,0.46,0.46,0.46
"09182112",96.95,96.95,96.95,96.30,96.30,96.30,85.40,85.07,76.49,36.91,0.90,0.90,96.95,96.95,96.95,96.30,96.30,96.30,85.40,85.07,76.49,36.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.90,0.90,0.90
"09182114",99.41,99.41,99.41,99.41,99.38,99.12,94.41,92.35,84.53,56.65,22.11,22.11,99.41,99.41,99.41,99.41,99.38,99.12,94.41,92.35,81.89,45.46,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,3.53,3.53,3.53,3.53
"09182116",99.80,99.62,99.42,99.42,99.27,99.02,97.42,97.03,91.78,70.33,67.10,67.10,99.60,99.42,99.22,99.22,99.07,98.82,97.03,96.23,88.63,45.02,65.31,65.31,65.31,65.31,65.31,65.31,65.31,65.31,65.31,65.11,65.11,65.11,2.84,2.84,2.84,2.84
"09182119",100.00,100.00,100.00,99.75,99.58,98.99,98.49,98.39,97.74,96.70,96.70,96.70,99.75,99.75,99.75,99.50,99.33,98.74,98.05,97.75,93.54,77.24,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,13.28,13.28,13.28,13.28
"09182120",99.71,99.71,99.71,99.71,99.71,99.71,98.53,98.39,96.89,92.83,86.39,86.39,99.71,99.71,99.71,99.71,99.71,99.71,98.53,98.39,96.10,82.68,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,86.05,1.12,1.12,1.12,1.12
"09182123",99.47,99.47,99.47,99.32,99.25,98.41,88.86,87.09,77.01,45.42,13.56,13.56,99.47,99.47,99.47,98.94,98.88,98.41,88.86,87.09,77.01,45.42,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.00,0.00,0.00,13.56,13.56,13.56,13.56
"09182124",99.20,99.20,99.20,99.20,99.20,99.20,99.20,99.20,95.68,88.85,84.32,84.32,99.20,99.20,99.20,99.20,99.20,99.20,99.20,98.90,85.19,49.04,82.72,82.72,82.72,82.72,82.72,82.72,82.72,82.72,82.72,82.72,82.72,82.72,1.84,1.84,1.84,1.84
"09182125",99.53,99.53,99.53,99.53,99.53,99.52,99.04,98.58,97.92,95.53,95.19,95.19,99.53,99.53,99.11,99.11,99.09,98.99,97.45,97.18,93.92,66.92,92.82,92.82,92.82,92.82,92.82,92.82,92.82,92.82,92.82,92.58,92.58,92.58,4.04,4.04,4.04,4.04
"09182127",100.00,100.00,100.00,100.00,100.00,100.00,99.66,97.28,92.46,83.41,70.43,70.43,100.00,100.00,100.00,100.00,100.00,100.00,98.18,91.17,79.32,59.33,61.30,61.30,61.30,61.30,61.30,61.30,61.30,61.30,61.30,61.30,61.30,61.30,15.70,15.70,15.70,15.70
"09182129",99.51,99.51,99.51,99.51,99.51,99.51,99.18,99.18,97.16,91.93,90.70,90.70,99.51,99.51,99.51,99.51,99.51,99.51,99.02,98.97,93.86,74.81,90.70,90.70,90.70,90.70,90.70,90.70,90.70,90.70,90.70,90.70,90.70,90.70,0.00,0.00,0.00,0.00
"09181451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09182131",99.28,99.28,99.28,99.28,99.26,99.10,98.80,98.37,97.29,80.15,73.37,73.37,99.10,99.10,99.10,99.10,99.03,98.55,98.26,97.20,91.67,54.98,73.55,73.55,73.55,73.55,73.55,73.55,73.55,73.55,73.55,73.37,73.37,73.37,0.52,0.52,0.52,0.52
"09182132",100.00,100.00,100.00,100.00,100.00,100.00,99.76,99.76,99.51,98.33,98.31,98.31,100.00,100.00,100.00,100.00,100.00,100.00,99.76,98.82,95.73,84.94,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,98.31,0.00,0.00,0.00,0.00
"09182133",100.00,100.00,100.00,100.00,99.94,99.52,96.21,87.25,65.99,56.21,29.39,29.39,100.00,100.00,100.00,100.00,99.94,99.52,88.42,79.46,56.09,46.31,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,1.93,0.97,0.97,0.97,28.43,28.43,28.43,28.43
"09182134",98.29,98.29,98.29,98.29,98.29,98.29,97.79,96.99,92.49,83.83,76.45,76.45,92.73,92.73,68.80,67.58,67.33,62.21,61.21,60.35,48.34,32.88,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,76.45,0.00,0.00,0.00,0.00
"09182136",99.55,99.55,99.55,99.55,99.55,99.55,98.82,98.82,80.63,63.92,6.52,6.52,99.55,99.55,99.55,99.55,99.55,99.55,98.82,98.82,80.63,63.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.52,6.52,6.52,6.52
"09182137",99.56,99.56,99.47,99.47,99.47,99.47,95.51,94.47,76.21,49.36,10.96,10.96,99.34,99.34,98.90,98.68,98.68,98.68,94.71,93.68,75.33,48.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.96,10.96,10.96,10.96
"09183112",100.00,100.00,100.00,100.00,100.00,100.00,99.93,99.88,99.88,96.67,92.58,78.94,100.00,100.00,100.00,100.00,100.00,100.00,99.93,99.88,97.48,87.20,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,77.91,63.57,20.48,20.48,20.48,20.48
"09183113",100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.37,94.94,78.50,67.02,67.02,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.96,87.95,43.73,54.67,54.67,54.67,54.67,54.67,54.67,54.67,54.67,54.67,54.67,43.97,43.97,28.87,25.56,25.56,25.56
"09183114",98.16,98.16,98.16,96.83,96.83,96.18,91.89,90.66,76.88,37.94,4.87,4.87,98.16,98.16,98.16,96.83,96.83,96.18,91.89,90.66,76.88,37.94,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,0.00,0.00,0.00,4.87,4.87,4.87,4.87
"09183115",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.83,7.05,3.53,3.53,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.83,7.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.53,3.53,3.53,3.53
"09183116",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,38.78,30.61,30.61,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,38.78,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,28.57,28.57,28.57,28.57
"09183118",100.00,100.00,100.00,100.00,100.00,97.28,92.38,91.80,89.44,70.79,54.75,54.75,99.41,99.41,99.41,99.41,99.38,86.69,79.61,79.02,70.90,44.72,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,46.89,10.58,9.40,9.40,9.40
"09183119",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.28,74.13,38.06,38.06,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.28,71.75,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.32,29.32,29.32,13.02,12.85,12.85,12.85
"09183120",100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.45,95.87,10.74,3.20,3.20,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.45,95.87,10.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20,3.20,3.20,3.20
"09183122",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,85.71,8.57,57.89,49.54,8.78,8.78,8.78,8.78,8.78,8.78,8.57,8.57,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,91.43,77.14,0.00,8.57,8.57,8.57,8.57
"09183123",100.00,100.00,100.00,100.00,100.00,100.00,98.36,91.80,91.55,43.92,3.28,3.28,100.00,100.00,96.72,95.08,95.08,95.08,90.65,84.10,83.35,43.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.48,3.28,3.28,3.28
"09183124",100.00,100.00,100.00,100.00,100.00,100.00,99.16,99.16,98.92,79.82,67.78,5.28,99.46,99.46,99.46,99.46,99.46,99.46,96.88,96.59,92.52,66.18,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,70.81,62.50,0.00,5.82,5.28,5.28,5.28
"09183125",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.88,86.26,34.48,34.48,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.88,86.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.48,34.48,34.48,34.48
"09183126",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,15.12,15.12,15.12,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,15.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.12,15.12,15.12,15.12
"09183127",100.00,100.00,99.20,99.20,99.20,99.20,95.20,95.20,93.60,82.50,45.53,18.71,100.00,100.00,99.20,99.20,99.20,99.20,94.40,94.40,92.80,79.92,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,44.24,16.80,1.91,1.91,1.91,1.91
"09183128",99.83,99.83,99.65,99.65,99.65,99.62,99.34,99.08,97.23,87.38,73.38,45.64,99.83,99.83,99.65,99.65,99.64,99.53,98.49,98.24,94.50,80.34,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.71,71.68,71.68,42.39,6.64,6.59,6.59,6.59
"09183129",100.00,100.00,100.00,100.00,100.00,100.00,94.80,94.45,88.63,75.10,73.90,56.70,100.00,100.00,100.00,100.00,100.00,99.95,94.75,94.40,88.27,66.60,71.08,71.08,71.08,71.08,71.08,71.08,71.08,71.08,71.08,71.08,71.08,53.12,4.34,4.34,4.34,4.34
"09183130",100.00,100.00,100.00,100.00,100.00,100.00,87.30,87.30,79.37,52.69,19.67,19.67,100.00,100.00,100.00,100.00,100.00,100.00,87.30,87.30,79.37,52.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.67,19.67,19.67,19.67
"09183131",100.00,100.00,100.00,100.00,100.00,100.00,94.53,88.68,73.58,27.44,3.77,3.77,100.00,100.00,100.00,100.00,100.00,100.00,94.53,88.68,73.58,27.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77,3.77,3.77,3.77
"09183132",100.00,100.00,100.00,97.30,97.30,97.30,68.77,67.42,56.76,0.00,0.00,0.00,100.00,100.00,100.00,97.30,97.30,97.30,68.77,67.42,56.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09183134",100.00,100.00,100.00,100.00,100.00,100.00,94.29,94.29,94.29,58.45,21.84,21.84,100.00,100.00,100.00,100.00,100.00,98.73,93.02,93.02,90.16,58.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.45,21.84,21.84,21.84
"09183135",100.00,100.00,100.00,100.00,100.00,100.00,97.52,97.52,94.21,42.74,29.96,29.96,100.00,100.00,100.00,100.00,100.00,100.00,97.52,97.52,92.11,39.62,19.22,19.22,19.22,19.22,19.22,19.22,19.22,19.22,19.22,19.22,19.22,19.22,12.55,12.55,12.55,12.55
"09183136",100.00,100.00,100.00,100.00,100.00,100.00,97.14,97.14,92.67,84.56,69.88,54.08,100.00,100.00,100.00,100.00,100.00,100.00,97.14,96.89,83.15,63.80,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,60.73,43.68,14.31,14.31,14.31,14.31
"09183138",100.00,100.00,100.00,100.00,100.00,100.00,95.09,95.09,90.99,59.02,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,95.09,95.09,90.99,59.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09183139",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.77,48.89,5.12,5.12,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.77,48.89,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03,0.00,0.00,0.00,5.39,5.12,5.12,5.12
"09183140",100.00,100.00,100.00,100.00,100.00,100.00,93.94,92.42,78.79,20.96,0.63,0.63,100.00,100.00,100.00,100.00,100.00,99.75,86.11,84.60,69.44,20.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.61,0.63,0.63,0.63
"09183144",100.00,100.00,100.00,100.00,100.00,100.00,95.40,95.40,93.68,73.20,53.63,53.63,100.00,100.00,100.00,100.00,99.93,99.43,94.83,94.83,89.22,51.63,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,50.09,4.70,4.70,4.70,4.70
"09183145",99.72,99.72,99.72,99.72,99.72,99.72,97.22,91.49,80.56,0.98,0.98,0.98,81.64,74.00,73.62,67.04,66.81,65.18,63.79,54.19,43.06,0.00,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,40.28,0.00,0.00,0.00
"09183147",99.56,99.56,99.56,99.56,99.56,99.56,99.56,98.29,45.04,31.12,31.12,31.12,92.40,92.40,88.61,88.61,87.97,86.08,84.81,54.43,2.00,0.74,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,0.00,0.00,0.00,43.78,31.12,31.12,31.12
"09183148",100.00,100.00,100.00,100.00,99.97,99.87,99.74,99.62,97.18,91.73,72.41,71.98,100.00,100.00,100.00,100.00,99.73,98.61,98.41,98.30,95.33,81.52,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,88.49,71.69,71.25,5.87,5.71,5.71,5.71
"09183151",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.96,96.94,74.49,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.96,76.23,23.61,80.61,80.61,80.61,80.61,80.61,80.61,80.61,80.61,80.61,80.61,80.61,56.12,19.52,19.52,19.52,19.52
"09184112",99.89,99.89,99.89,99.89,99.89,99.89,96.45,96.45,92.88,85.31,46.23,39.43,99.89,99.89,99.89,99.89,99.89,99.89,96.17,96.17,92.77,84.87,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.13,0.17,40.42,40.42,39.56,39.34
"09184113",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.41,91.13,91.13,100.00,100.00,100.00,100.00,100.00,100.00,98.22,98.22,90.39,76.36,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,90.06,1.07,1.07,1.07,1.07
"09184114",100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.72,90.19,76.29,21.04,21.04,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.72,88.23,75.10,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,15.52,13.56,13.56,13.56,7.48,7.48,7.48,7.48
"09184118",100.00,100.00,100.00,100.00,100.00,100.00,94.50,94.43,92.82,86.62,38.84,37.79,100.00,100.00,100.00,100.00,100.00,100.00,94.36,94.29,92.68,84.37,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.85,27.69,27.69,26.28,18.13,18.13,17.63,16.36
