"AGS";"alle Technologien ≥ 1 Mbit/s";"alle Technologien ≥ 2 Mbit/s";"alle Technologien ≥ 6 Mbit/s";"alle Technologien ≥ 16 Mbit/s";"alle Technologien ≥ 30 Mbit/s";"alle Technologien ≥ 50 Mbit/s";"alle Technologien ≥ 100 Mbit/s";"alle Technologien ≥ 200 Mbit/s";"alle Technologien ≥ 400 Mbit/s";"alle Technologien ≥ 1000 Mbit/s";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"mobile Technologien ≥ 1 Mbit/s";"mobile Technologien ≥ 2 Mbit/s";"mobile Technologien ≥ 6 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"01051121";100;100;100;94.96;94.96;94.96;80.90;41.68;0;0;98;98;97.89;94.96;94.96;94.96;80.90;41.68;0;0;67.55;64.89;29.26;98;98;97.89;94.96;94.96;94.96;80.90;41.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051122";100;100;100;95;94.04;89.25;58.03;8.58;0.05;0.05;99.42;99.23;97.45;95;94.04;89.25;58.03;8.58;0.05;0.05;100.00;100.00;99.90;99.29;99.14;97.44;95;94.04;89.25;57.97;8.53;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0;0;0;0
"01051125";100;100;100;1.36;1.36;1.36;0;0;0;0;99.06;95;3.47;1.36;1.36;1.36;0;0;0;0;100.00;100.00;100.00;99.06;95;3.47;1.36;1.36;1.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051126";100;100;100;32;32;16;1.28;0;0;0;98;98;81;32;32;16;1.28;0;0;0;100.00;100.00;100.00;98;98;81;32;32;16;1.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051127";100;100;100;98.95;97.91;97.78;91.90;75.39;44.69;33.80;99.80;99.80;99.68;98.95;97.91;97.78;91.90;75.39;44.69;33.80;100.00;100.00;100.00;99.80;99.80;99.67;98.95;97.91;97.72;90.55;63.38;47;47;47;47;47;47;44.63;44.63;44.63;33.74;0.06;0.06;0.06;0.06
"01051128";100;100;100;40.31;32.49;31.08;1.41;1.41;0;0;99.99;99.99;75.78;40.31;32.49;31.08;1.41;1.41;0;0;100.00;100.00;95.77;99.99;99.99;75.78;40.31;32.49;31.08;1.41;1.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051129";100;100;67;38;16;4.93;0.60;0.60;0;0;98.19;98.19;57;38;16;4.93;0.60;0.60;0;0;97.60;97.60;35.93;98.19;98.19;57;38;16;4.93;0.60;0.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051130";100;100;100;97;92;89;76.92;72.06;70.72;66.84;100;100;99;97;92;89;76.92;72.06;70.72;66.84;100.00;100.00;100.00;100;100;99;97;92;87;45.13;1.80;70.72;70.72;70.72;70.72;70.72;70.72;70.72;70.72;70.72;66.84;0;0;0;0
"01051131";100;100;100;97;95.08;95.08;65.53;44;0;0;98.07;98.07;98.07;97;95.08;95.08;65.53;44;0;0;100.00;100.00;100.00;98.07;98.07;98.07;97;95.08;95.08;65.53;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051132";100;100;100;81.02;79.13;76.37;48.34;8.77;0;0;99.02;98.86;98.05;81.02;79.13;76.37;48.34;8.77;0;0;97.37;96.77;73.31;99.02;98.86;98.05;81.02;79.13;76.37;48.34;8.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051133";98;94;92;3;3;3;0;0;0;0;30;3;3;3;3;3;0;0;0;0;82.09;82.09;80.60;30;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051134";100;100;100;51;48;48;38.05;23.31;0;0;99;99;95;51;48;48;38.05;23.31;0;0;53.20;50.50;40.03;99;99;95;51;48;48;38.05;23.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051135";100;100;100;99;97.32;83.17;33.87;0;0;0;99.32;99.32;99.32;99;97.32;83.17;33.87;0;0;0;100.00;79.33;76.00;99.32;99.32;99.32;99;97.32;83.17;33.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051136";99.10;99.10;98.56;78;75;72.14;43.49;0;0;0;91;87;79;78;75;72.14;43.49;0;0;0;97.98;97.98;97.69;91;87;79;78;75;72.14;43.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051137";100;100;98.47;51.65;31.15;27.03;17.15;1.46;0.11;0.11;95;90;69.75;51.65;31.15;27.03;17.15;1.46;0.11;0.11;98.99;98.99;84.49;94;90;69.12;51.65;31.15;27.03;17.15;1.46;0;0;0;0;0;0;0;0;0;0;0.11;0.11;0.11;0.11
"01051138";100;100;99.82;92.44;85.17;75.26;44.71;12.02;0;0;98.94;98.94;98.66;92.44;85.17;75.26;44.71;12.02;0;0;58.89;57.84;40.77;98.94;98.94;98.66;92.44;85.17;75.26;44.71;12.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051139";100;100;100;6;4;3;0;0;0;0;49;46;32;6;4;3;0;0;0;0;99.29;99.29;98.58;49;46;32;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051140";100;100;99;46.12;27.01;23.64;14.49;10.29;0;0;98;97;87;46.12;27.01;23.64;14.49;10.29;0;0;100.00;100.00;95.80;98;97;87;46.12;27.01;23.64;14.49;10.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01051141";100;100;99;95.97;95.47;95.04;85.18;45.31;0;0;98.64;98.64;98.21;95.97;95.47;95.04;85.18;45.31;0;0;100.00;100.00;85.84;98.64;98.64;98.21;95.97;95.47;95.04;85.18;45.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053001";100;100;100;95.10;95.10;95.10;95.10;95.10;95.10;95.10;96.08;96.08;95.10;95.10;95.10;95.10;95.10;95.10;95.10;95.10;100.00;100.00;100.00;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.10;95.10;95.10;95.10
"01053002";100;100;100;99;98.46;97.67;86.56;83.21;81.13;31;100;100;100;99;98.46;97.67;86.56;83.21;81.13;31;100.00;100.00;100.00;99.25;99.25;99;98.42;93.54;83.83;54.48;24;76.37;76.37;76.37;76.37;76.37;76.37;76.37;76.37;76.37;0;31;31;31;31
"01053003";100;100;100;99;98.53;97.35;92.31;90.65;77.49;77.49;100;100;100;99;98.53;97.35;92.31;90.65;77.49;77.49;100.00;100.00;100.00;100;100;100;98;97.06;92.59;56.73;12.79;90.65;90.65;90.65;90.65;90.65;90.65;90.65;90.65;77.49;77.49;0;0;0;0
"01053004";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;100;100;99;98.28;98.28;90;46.25;0.25;86.14;86.14;86.14;86.14;86.14;86.14;86.14;86.14;86.14;0;100;100;100;100
"01053005";100;100;100;98.38;98.38;98.38;96;96;96;96;100;99;98.38;98.38;98.38;98.38;96;96;96;96;100.00;100.00;100.00;100;99;97;97;97;97;79.19;0;0;0;0;0;0;0;0;0;0;0;96;96;96;96
"01053006";100;100;100;1;1;1;0;0;0;0;6.96;2.46;2;1;1;1;0;0;0;0;100.00;100.00;100.00;6.96;2.46;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053007";100;100;100;97;86.47;85.07;36.11;0;0;0;100;100;100;97;86.47;85.07;36.11;0;0;0;100.00;100.00;100.00;100;100;100;97;86.47;85.07;36.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053008";100;100;100;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;95;100.00;100.00;100.00;23.01;19.33;4.20;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01053009";100;100;100;98;98;98;98;98;98;98;100;100;100;98;98;98;98;98;98;98;100.00;100.00;100.00;100;100;97;90.13;87.04;82.28;57.68;37.83;51.60;51.60;51.60;51.60;51.60;51.60;51.60;51.60;51.60;51.60;98;98;98;98
"01053010";100;100;100;88.26;88.26;88.26;88.26;88.26;88.26;88.26;97.84;97.60;96.53;88.26;88.26;88.26;88.26;88.26;88.26;88.26;100.00;100.00;100.00;93.28;92.58;35.45;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;88.26;88.26;88.26;88.26
"01053011";100;100;100;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;100.00;100.00;64.56;74.54;37.96;3.43;3;3;3;0;0;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;66.49;98;98;98;98
"01053012";100;100;100;97.21;93.34;91.65;67.51;36;36;36;100;100;99;97.21;93.34;91.65;67.51;36;36;36;100.00;100.00;100.00;100;100;99;97.17;92.83;89.43;52.57;7.62;0.34;0.34;0.34;0.34;0.34;0.34;0.34;0.34;0.34;0;36;36;36;36
"01053013";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;90.30;90.30;85.08;100;100;100;100;99.24;84;63.87;33;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053014";100;100;100;99;99;99;99;99;99;99;100;99;99;99;99;99;99;99;99;99;100.00;100.00;100.00;99;97;93;91.14;91.02;90;70.78;2.27;83;83;83;83;83;83;81.04;81.04;81.04;0;99;99;99;99
"01053015";100;100;97;9;9;9;7.20;7.20;0;0;100;100;90;9;9;9;7.20;7.20;0;0;84.13;84.13;84.13;100;100;90;2;2;2;0;0;7.20;7.20;7.20;7.20;7.20;7.20;7.20;7.20;0;0;0;0;0;0
"01053016";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;86.32;86.32;86.32;81;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053017";100;100;100;99;99;96;96;96;96;96;100;100;100;99;99;96;96;96;96;96;100.00;100.00;100.00;100;100;97.38;97.07;97.07;95.29;90.56;79.17;0;0;0;0;0;0;0;0;0;0;96;96;96;96
"01053018";100;100;100;93.63;93.63;93.63;93.32;93.32;93.32;93.32;93.63;93.63;93.63;93.63;93.63;93.63;93.32;93.32;93.32;93.32;100.00;100.00;100.00;45;0.31;0.31;0.31;0.31;0.31;0;0;0;0;0;0;0;0;0;0;0;0;93.32;93.32;93.32;93.32
"01053019";100;100;100;23;23;23;7;7;0;0;100;100;79;23;23;23;7;7;0;0;100.00;100.00;100.00;100;100;79;23;23;23;6.67;0.26;7;7;7;7;7;7;7;7;0;0;0;0;0;0
"01053020";100;100;100;95.68;92.68;92.59;90.25;90.00;0.13;0.13;100;100;99;95.68;92.68;92.59;90.25;90.00;0.13;0.13;100.00;100.00;100.00;100;99.20;98;79;65.99;63.85;56.51;38.04;89.40;89.40;89.40;89.40;89.40;89.40;89.40;89.40;0;0;0.13;0.13;0.13;0.13
"01053021";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;97.14;97.14;97.14;82.58;2;2;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053022";100;100;100;1;1;1;0;0;0;0;38;2;1;1;1;1;0;0;0;0;100.00;100.00;100.00;38;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053023";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;93.88;93.50;93.13;93.13;92.11;86.98;57.62;29.03;47;47;47;47;47;47;45.50;45.50;40.43;40.43;100;100;100;100
"01053024";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;99;99;81;4.31;4.31;4.31;0;0;65;65;65;65;65;65;44.90;44.90;44.90;44.90;100;100;100;100
"01053025";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;79.50;79.50;61.92;76;63;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053026";100;100;100;99;99;98.35;95.14;94.22;94.22;94;99.34;99.34;99;99;99;98.35;95.14;94.22;94.22;94;100.00;100.00;100.00;99.34;99.34;98;98;98;89;29.89;0;43;43;43;43;43;43;43;43;43;0;94;94;94;94
"01053027";100;100;100;96;95.41;95;95;95;95;95;97;96;96;96;95.41;95;95;95;95;95;100.00;100.00;100.00;30;22;22;21;19;16.39;13.54;13.29;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01053028";100;100;100;97.15;97;97;95.86;95.43;94.08;19;99;99;97.16;97.15;97;97;95.86;95.43;94.08;19;100.00;100.00;100.00;97;95.21;89;89;88;87;67.48;48.23;85;85;85;85;85;85;85;85;85;0;19;19;19;19
"01053029";100;100;100;96;96;96;96;95.85;92;92;98.27;97.23;96;96;96;96;96;95.85;92;92;100.00;100.00;100.00;74.03;56.25;35;3;3;3;0;0;48.78;48.78;48.78;48.78;48.78;48.78;48.78;48.78;0;0;92;92;92;92
"01053030";100;100;100;65.45;65.45;65.45;65.45;65.45;65.45;51;96;96;66;65.45;65.45;65.45;65.45;65.45;65.45;51;100.00;100.00;100.00;96;96;36;16.00;16.00;0;0;0;16.00;16.00;16.00;16.00;16.00;16.00;16.00;16.00;16.00;0;51;51;51;51
"01053031";100;100;100;100;100;100;97;97;97;97;100;100;100;100;100;100;97;97;97;97;100.00;100.00;100.00;99.32;99.32;99;99;99;99;71.88;0;0;0;0;0;0;0;0;0;0;0;97;97;97;97
"01053032";100;100;100;99.27;99.23;99.09;98.33;97.16;77.33;25;100;100;100;99.27;99.23;99.09;98.33;97.16;77.33;25;100.00;100.00;100.00;100;100;99.16;98.32;98.14;97.74;91.60;71.11;94;94;94;94;94;94;92.93;92.93;71.33;0;25;25;25;25
"01053033";100;100;100;96.64;95.10;95.10;95.10;95.10;95.10;95.10;100;100;100;96.64;95.10;95.10;95.10;95.10;95.10;95.10;100.00;100.00;100.00;99.99;99.99;99.99;39.81;5.15;0;0;0;0;0;0;0;0;0;0;0;0;0;95.10;95.10;95.10;95.10
"01053034";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;100;100;100;53;32.47;18;0.17;0.12;4;4;4;4;4;4;4;4;4;4;100;100;100;100
"01053035";100;100;100;93;93;93;93;93;93;93;97;97;93;93;93;93;93;93;93;93;100.00;100.00;100.00;5;5;3.56;3.56;3.56;3.56;0;0;0;0;0;0;0;0;0;0;0;0;93;93;93;93
"01053036";100;100;100;97.06;97.06;95.47;88.73;76.05;48;48;100;100;98.20;97.06;97.06;95.47;88.73;76.05;48;48;100.00;100.00;100.00;99.25;99.25;97.13;96.15;96.09;94.49;77.64;57.77;11;11;11;11;11;11;11;11;0;0;48;48;48;48
"01053037";100;100;100;98;98;98;97;93.92;93.92;93;99;99;98;98;98;98;97;93.92;93.92;93;100.00;100.00;100.00;95;95;95;95;95;85;26.24;0;88;88;88;88;88;88;88;88;88;0;93;93;93;93
"01053038";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;93.49;93.49;52.03;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053039";100;100;100;95.10;95.10;95.10;95.10;95.10;95.10;95.10;97;96;95.10;95.10;95.10;95.10;95.10;95.10;95.10;95.10;100.00;100.00;98.96;54.15;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95.10;95.10;95.10;95.10
"01053040";100;100;100;91;91;91;91;91;91;91;95.33;95.33;93;91;91;91;91;91;91;91;100.00;100.00;100.00;10;10;7.54;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;91;91;91;91
"01053041";100;100;100;99.45;99.36;98.92;97.60;97.24;97.19;97.19;100;100;100;99.45;99.36;98.92;97.60;97.24;97.19;97.19;100.00;100.00;100.00;100;100;99.47;98.13;97;91.36;63.63;29;91.53;91.53;91.53;91.53;91.53;91.53;91.53;91.53;91.53;91.53;95;95;95;95
"01053042";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;100;100;100;100;100;100;96.76;61;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053043";100;100;100;94.29;94.29;94.27;94.17;94.17;94.17;94.17;95.43;95.24;94.67;94.29;94.29;94.27;94.17;94.17;94.17;94.17;100.00;100.00;99.27;21.29;19.63;15.20;7.01;7.01;7;0.31;0;4;4;4;4;4;4;2.30;2.30;2.30;2.30;94.09;94.09;94.09;94.09
"01053044";100;100;99;95.28;95.28;95.28;94.54;93;93;93;96.35;96.35;96.35;95.28;95.28;95.28;94.54;93;93;93;85.34;85.34;59.05;42.52;42.52;42.52;28.03;24.26;19.37;4.57;0;33.62;33.62;33.62;33.62;33.62;33.62;33.62;33.62;33.62;33.62;93;93;93;93
"01053045";100;100;100;99.13;99.13;99.13;99;99;99;99;100;100;99.13;99.13;99.13;99.13;99;99;99;99;100.00;100.00;100.00;100;100;99.13;99.13;99.13;99.13;71.70;52;0;0;0;0;0;0;0;0;0;0;99;99;99;99
"01053046";100;100;100;96.50;96.50;96;91.86;91.34;91.34;91.34;99;99;98.07;96.50;96.50;96;91.86;91.34;91.34;91.34;99.23;99.23;94.88;95;94;83.59;74;74;71;38.41;0;0;0;0;0;0;0;0;0;0;0;91.34;91.34;91.34;91.34
"01053047";100;100;100;99.11;99.11;99.07;90.48;89.04;86.13;8;99.11;99.11;99.11;99.11;99.11;99.07;90.48;89.04;86.13;8;100.00;100.00;100.00;98.26;98.26;98.26;98.26;98.26;97.92;88.99;70.74;85.69;85.69;85.69;85.69;85.69;85.69;85.69;85.69;85.69;0;8;8;8;8
"01053048";100;100;100;95;95;95;95;95;95;95;99.47;98;95;95;95;95;95;95;95;95;100.00;100.00;97.74;95;81;6;2.04;2.04;2.04;0;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01053049";100;100;100;99;99;98.70;96.29;95.47;95.10;95.10;100;99.53;99;99;99;98.70;96.29;95.47;95.10;95.10;100.00;100.00;61.88;100;99.11;98.30;98.30;98;97.85;76.25;35.25;0;0;0;0;0;0;0;0;0;0;95.10;95.10;95.10;95.10
"01053050";100;100;100;99;99;98.04;95.83;95.61;92;92;99;99;99;99;99;98.04;95.83;95.61;92;92;100.00;100.00;100.00;99;99;99;98.54;98;95.36;72.25;53.87;92;92;92;92;92;92;87.29;87.29;18.63;0;92;92;92;92
"01053051";100;100;100;100;100;100;99;99;99;99;100;100;100;100;100;100;99;99;99;99;100.00;100.00;100.00;99.18;99.18;99.18;99.18;99.18;99.18;83.12;0;80;80;80;80;80;80;80;80;80;0;99;99;99;99
"01053052";100;100;100;1.28;1.28;1.28;1.28;1.28;1.28;1.28;100;99;96.47;1.28;1.28;1.28;1.28;1.28;1.28;1.28;100.00;100.00;100.00;100;99;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.28;1.28;1.28;1.28
"01053053";100;100;100;99;99;99;95.21;95;95;95;99;99;99;99;99;99;95.21;95;95;95;100.00;100.00;100.00;98.28;98.28;98.28;98.28;98.28;97;85.36;40;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01053054";100;100;83;63;63;63;62;62;62;62;97;83.49;63;63;63;63;62;62;62;62;100.00;100.00;50.53;96.27;65.82;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;62;62;62;62
"01053056";100;100;100;94;94;94;94;94;94;94;99;97.05;94;94;94;94;94;94;94;94;100.00;100.00;100.00;94.89;90.20;2.85;2.85;2.85;2.85;0;0;0;0;0;0;0;0;0;0;0;0;94;94;94;94
"01053057";98;98;97.73;69;69;69;66;66;66;66;69;69;69;69;69;69;66;66;66;66;88.07;88.07;88.07;7;6;6;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;66;66;66;66
"01053058";100;100;100;100;94.86;91.00;75.84;0;0;0;100;100;100;100;94.86;91.00;75.84;0;0;0;100.00;100.00;100.00;100;100;100;100;94.86;91.00;75.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053059";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;100;83.64;8;8;8;7;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053060";100;100;100;74.16;74.16;74.16;72.79;72.79;72.79;61.52;74.16;74.16;74.16;74.16;74.16;74.16;72.79;72.79;72.79;61.52;100.00;100.00;100.00;2;2;2;1.38;1.38;1.38;0.59;0.59;72.20;72.20;72.20;72.20;72.20;72.20;72.20;72.20;72.20;60.93;0.89;0.89;0.89;0.89
"01053061";100;100;100;99.25;99;99;99;99;99;99;100;100;100;99.25;99;99;99;99;99;99;100.00;100.00;100.00;100;100;100;89.23;87.48;81.90;46.57;0.56;79.24;79.24;79.24;79.24;79.24;79.24;79.24;79.24;79.24;79.24;99;99;99;99
"01053062";100;100;100;6;6;6;0;0;0;0;93;93;31;6;6;6;0;0;0;0;97.87;97.87;97.87;93;93;31;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053064";100;100;100;94;84;77;40.59;11.63;0;0;97;95;95;94;84;77;40.59;11.63;0;0;100.00;100.00;100.00;96;95;95;94;84;77;40.59;11.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053066";100;100;94.38;93.04;93.04;93.04;93.04;93.04;93.04;93.04;97;97;93.04;93.04;93.04;93.04;93.04;93.04;93.04;93.04;83.93;83.93;32.14;51;50;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;93.04;93.04;93.04;93.04
"01053067";100;100;100;98.75;98.75;98.47;95.02;93.82;93.82;93.82;99.88;99.88;99.19;98.75;98.75;98.47;95.02;93.82;93.82;93.82;100.00;100.00;100.00;99;99;97.30;89;88;86;38.88;0;61.32;61.32;61.32;61.32;61.32;61.32;61.32;61.32;61.32;61.32;92.03;92.03;92.03;92.03
"01053068";100;100;100;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;80.45;80.45;37.59;5;5;5;4;4;4;0;0;1;1;1;1;1;1;0;0;0;0;99;99;99;99
"01053069";100;100;99.04;98.96;98.56;98.56;97;97;97;97;100;99.59;98.96;98.96;98.56;98.56;97;97;97;97;53.85;53.85;29.29;98.24;98.12;97.39;97.39;92.68;90.22;72.08;49.41;0;0;0;0;0;0;0;0;0;0;97;97;97;97
"01053070";100;100;100;100;98.39;98.28;98;98;98;98;100;100;100;100;98.39;98.28;98;98;98;98;100.00;100.00;100.00;100;100;100;100;98.39;98.28;96.95;82.54;0;0;0;0;0;0;0;0;0;0;98;98;98;98
"01053071";100;100;100;98;98;98;95;93.76;93.31;90;100;100;99;98;98;98;95;93.76;93.31;90;100.00;100.00;100.00;100;97;96;95;95;94;80.51;52;78.45;78.45;78.45;78.45;78.45;78.45;78.45;78.45;78.45;0;90;90;90;90
"01053072";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;97;92.16;90.68;90.68;90.32;90.32;78.94;50.33;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01053073";100;100;100;96;93.13;92;60.65;0;0;0;100;100;98.19;96;93.13;92;60.65;0;0;0;100.00;100.00;100.00;100;100;98.19;96;93.13;92;60.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053074";100;100;100;57.78;26;26;22;22;18;0;99.22;99.22;99.22;57.78;26;26;22;22;18;0;100.00;100.00;100.00;99.22;99.22;99.22;57.78;26;26;22;22;18;18;18;18;18;18;18;18;18;0;0;0;0;0
"01053075";100;100;100;100;99.33;98.13;94.22;93.07;92.94;92.94;100;100;100;100;99.33;98.13;94.22;93.07;92.94;92.94;100.00;100.00;100.00;100;100;100;99;96.03;84.36;59.15;37.21;92.94;92.94;92.94;92.94;92.94;92.94;92.94;92.94;92.94;92.94;56;56;56;56
"01053076";100;100;100;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;100.00;100.00;100.00;98.64;98.46;97.56;97.56;97.56;97.56;83.12;58.02;76.44;76.44;76.44;76.44;76.44;76.44;76.44;76.44;76.44;65.91;99;99;99;99
"01053077";100;100;100;96.07;95.92;95.92;95.89;93.44;92.78;92.78;97.55;97.55;96.07;96.07;95.92;95.92;95.89;93.44;92.78;92.78;84.15;84.15;68.90;97.55;97.55;95.99;95.99;92.94;92.94;92.33;68.36;0;0;0;0;0;0;0;0;0;0;92.78;92.78;92.78;92.78
"01053078";100;100;100;98.27;98.27;97.86;96;96;96;96;98.61;98.61;98.27;98.27;98.27;97.86;96;96;96;96;100.00;100.00;100.00;97.50;97.50;91;91;91;88;33.00;0;0;0;0;0;0;0;0;0;0;0;96;96;96;96
"01053079";100;100;100;99;99;99;99;99;99;99;100;99.35;99;99;99;99;99;99;99;99;96.94;96.94;86.67;100;97;45;2.44;2.44;2.44;0;0;0;0;0;0;0;0;0;0;0;0;99;99;99;99
"01053080";80;80;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65.15;59.09;45.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053081";100;100;100;92.54;92.40;92.40;92.40;92.40;92.40;92.40;93.18;93.11;93.06;92.54;92.40;92.40;92.40;92.40;92.40;92.40;100.00;100.00;100.00;18.38;16.97;16.74;7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;92.40;92.40;92.40;92.40
"01053082";100;100;100;4.25;4;4;0;0;0;0;58.50;47.23;8;4.25;4;4;0;0;0;0;100.00;100.00;100.00;58.50;47.23;8;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01053083";100;100;100;99.43;99.37;99.37;97.46;94.21;0;0;100;100;100;99.43;99.37;99.37;97.46;94.21;0;0;100.00;100.00;100.00;100;100;100;98.55;98.08;97.00;91.01;61.97;93;93;93;93;93;93;92.30;92.30;0;0;0;0;0;0
"01053084";100;100;100;98;98;96;94;94;94;94;99;99;99;98;98;96;94;94;94;94;70.51;70.51;70.51;98;98;98;97;97;85.35;45.25;30.41;0;0;0;0;0;0;0;0;0;0;94;94;94;94
"01053085";100;100;100;96.25;96.11;96;96;96;96;96;100;99.44;96.25;96.25;96.11;96;96;96;96;96;54.31;54.31;39.82;95.95;95.03;50;50;50;46.48;30.67;24.89;0;0;0;0;0;0;0;0;0;0;96;96;96;96
"01053086";100;100;99;92;92;92;92;92;92;92;98.18;98;92;92;92;92;92;92;92;92;100.00;100.00;40.00;97;96;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;92;92;92;92
