"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_200_16";"verf_200_30";"verf_200_50";"verf_200_100";"verf_200_200";"verf_200_400";"verf_200_1000";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_plc_1";"verf_plc_2";"verf_plc_6";"verf_plc_16";"verf_plc_30";"verf_plc_50";"verf_plc_100";"verf_plc_200";"verf_plc_400";"verf_plc_1000";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6";"verf_wlan_1";"verf_wlan_2";"verf_wlan_6";"verf_wlan_16";"verf_wlan_30";"verf_wlan_50";"verf_wlan_100";"verf_wlan_200";"verf_wlan_400";"verf_wlan_1000";"verf_wimax_1";"verf_wimax_2";"verf_wimax_6";"verf_wimax_16";"verf_wimax_30";"verf_wimax_50";"verf_wimax_100";"verf_wimax_200";"verf_wimax_400";"verf_wimax_1000"
"09776";98.53;97.93;94.14;88.32;83.48;80.94;54.98;53.99;47.03;46.61;99.22;98.05;93.44;0.22;0.00;0.00;0.00;0.00;0.00;0.00;100.00;99.97;98.92;88.33;83.48;80.94;54.98;53.99;47.03;46.61;98.31;97.37;93.39;86.74;76.45;69.77;11.71;11.71;7.69;7.69;7.69;7.69;7.69;7.69;7.69;7.69;7.69;7.69;48.90;48.90;48.90;48.90;48.90;48.90;45.97;45.97;45.97;45.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.09;41.07;97.16;97.16;96.18;23.40;0.22;0.22;0.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09777";99.27;99.04;95.75;89.89;88.09;83.04;58.19;58.16;52.32;32.14;95.99;95.86;91.46;18.48;0.00;0.00;0.00;0.00;0.00;0.00;99.94;99.90;99.24;90.54;88.09;83.04;58.19;58.16;52.32;32.14;99.09;98.72;95.15;85.44;79.85;69.29;22.73;22.73;2.52;2.52;2.52;2.52;2.52;2.52;2.52;2.52;2.52;2.52;52.56;52.56;52.56;52.56;52.56;52.56;50.48;50.48;50.48;30.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69.92;47.06;94.49;94.49;92.92;18.48;18.48;18.48;18.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09778";96.80;95.54;90.13;86.14;83.16;77.93;47.47;47.16;42.24;42.24;95.91;95.22;90.47;25.69;0.00;0.00;0.00;0.00;0.00;0.00;99.74;99.62;98.81;92.13;83.16;77.93;47.47;47.16;42.24;42.24;95.92;94.52;88.75;81.84;74.09;68.09;19.03;19.03;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;2.06;41.19;41.19;41.19;41.19;41.19;41.19;40.81;40.81;40.81;40.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69.08;47.12;93.68;93.68;92.17;25.69;25.69;25.69;25.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09779";97.83;97.21;95.10;90.71;87.37;77.89;50.01;49.15;46.89;46.89;93.92;93.62;89.54;2.70;0.00;0.00;0.00;0.00;0.00;0.00;99.60;99.51;98.90;90.75;87.37;77.89;50.01;49.15;46.89;46.89;97.31;96.71;94.21;82.90;75.41;64.25;9.12;9.12;2.73;2.73;2.73;2.73;2.73;2.73;2.73;2.73;2.73;2.73;47.21;47.21;47.21;47.21;47.21;47.21;45.45;45.45;45.45;45.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;69.37;38.72;93.49;93.49;92.35;2.70;2.70;2.70;2.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"09780";98.70;98.26;95.87;91.55;89.14;85.66;65.48;63.58;60.03;58.38;96.55;96.45;94.77;34.16;0.00;0.00;0.00;0.00;0.00;0.00;99.95;99.89;99.35;93.34;89.14;85.66;65.48;63.58;60.03;58.38;98.20;97.74;93.91;83.91;74.98;66.91;16.68;16.68;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62;1.62;64.62;64.62;64.62;64.62;64.62;64.62;62.03;59.75;59.75;58.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.52;47.53;95.96;95.96;95.07;34.14;34.14;34.14;34.14;0.00;0.00;0.00;0.00;0.00;0.00;4.72;4.72;4.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"10041";100.00;100.00;99.67;98.25;96.10;94.71;83.40;71.17;65.72;55.87;99.62;98.67;95.52;1.81;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.25;96.10;94.71;83.40;71.17;65.72;55.87;100.00;99.87;98.15;91.81;84.55;76.36;42.09;26.10;3.25;3.25;3.25;3.25;3.25;3.25;3.25;3.25;3.25;3.25;68.60;68.60;68.60;68.60;68.60;68.60;68.51;68.51;65.56;54.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;96.55;44.35;98.45;98.45;95.85;1.81;1.81;1.81;1.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"10042";99.76;99.50;99.00;97.81;94.28;84.32;44.92;41.68;33.92;2.21;89.82;89.26;87.73;0.36;0.00;0.00;0.00;0.00;0.00;0.00;100.00;99.92;99.92;97.81;94.28;84.32;44.92;41.68;33.92;2.21;98.87;98.76;96.32;94.38;88.65;76.05;14.00;10.91;1.06;1.06;1.06;1.06;1.06;1.06;1.06;1.06;1.06;1.06;32.86;32.86;32.86;32.86;32.86;32.86;32.86;32.86;32.86;1.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.02;51.24;88.91;88.91;88.40;0.30;0.30;0.30;0.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"10043";100.00;99.88;99.40;98.08;95.98;94.01;74.93;71.80;69.66;48.56;99.64;99.39;98.91;1.09;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.08;95.98;94.01;74.93;71.80;69.66;48.56;99.14;97.92;95.35;87.20;78.41;72.52;16.83;11.87;1.03;1.03;1.03;1.03;1.03;1.03;1.03;1.03;1.03;1.03;70.89;70.89;70.89;70.89;70.89;70.89;69.66;69.66;69.66;48.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.54;51.08;99.39;99.39;98.91;1.09;1.09;1.09;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"10044";99.92;99.75;99.57;99.05;95.55;92.47;71.57;69.68;62.09;53.20;96.65;94.83;91.59;2.83;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.05;95.55;92.47;71.57;69.68;62.09;53.20;99.30;98.84;97.99;94.74;89.13;82.20;37.03;31.59;3.39;3.39;3.39;3.39;3.39;3.39;3.39;3.39;3.39;3.39;62.17;62.17;62.17;62.17;62.17;62.17;62.09;62.09;62.09;53.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.06;48.57;93.22;93.22;92.50;2.61;2.61;2.61;2.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"10045";99.72;99.64;99.35;98.07;97.49;96.75;84.87;75.21;73.66;73.66;99.33;98.64;98.06;1.83;0.00;0.00;0.00;0.00;0.00;0.00;99.86;99.86;99.67;98.07;97.49;96.75;84.87;75.21;73.66;73.66;96.00;93.14;87.27;73.72;54.43;51.01;10.61;9.41;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;83.78;83.78;83.78;83.78;83.78;83.78;83.71;72.95;72.95;72.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;91.42;45.89;98.64;98.64;98.34;1.39;1.39;1.39;1.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"10046";98.99;98.92;98.24;97.33;93.90;87.18;54.19;47.48;24.79;0.31;96.67;96.09;95.43;0.13;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;97.33;93.90;87.18;54.19;47.48;24.79;0.31;95.30;94.66;90.61;83.53;64.82;59.33;20.90;12.94;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;39.10;39.10;39.10;39.10;39.10;39.10;39.10;39.10;24.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.05;57.25;96.09;96.09;95.76;0.13;0.13;0.13;0.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"11000";100.00;100.00;100.00;99.00;97.00;96.00;87.00;87.00;79.00;54.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;96.00;87.00;87.00;79.00;54.00;100.00;100.00;99.00;98.00;91.00;80.00;36.00;36.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;89.00;89.00;89.00;89.00;89.00;89.00;86.00;86.00;79.00;54.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;45.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12051";98.00;98.00;94.00;83.00;79.00;76.00;3.00;3.00;0.00;0.00;100.00;100.00;99.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;84.00;79.00;76.00;3.00;3.00;0.00;0.00;97.00;96.00;86.00;69.00;66.00;62.00;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;63.00;63.00;63.00;63.00;63.00;63.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00;46.00;100.00;100.00;99.00;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12052";100.00;100.00;100.00;99.00;97.00;96.00;88.00;88.00;86.00;1.00;100.00;100.00;100.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;96.00;88.00;88.00;86.00;1.00;100.00;100.00;99.00;98.00;88.00;81.00;49.00;49.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;89.00;89.00;89.00;86.00;86.00;86.00;86.00;86.00;86.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;47.00;100.00;100.00;100.00;8.00;8.00;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12053";100.00;99.00;97.00;92.00;85.00;85.00;72.00;72.00;1.00;0.00;100.00;95.00;77.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.00;92.00;85.00;85.00;72.00;72.00;1.00;0.00;99.00;98.00;87.00;64.00;50.00;47.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.00;77.00;77.00;77.00;77.00;77.00;71.00;71.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;50.00;91.00;91.00;87.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12060";95.98;95.64;94.30;90.76;86.30;81.76;47.14;46.66;32.86;12.21;99.07;98.13;97.20;2.65;0.00;0.00;0.00;0.00;0.00;0.00;99.96;99.94;99.84;92.89;86.30;81.76;47.14;46.66;32.86;12.21;95.46;95.20;93.30;86.15;74.61;68.27;9.54;9.54;2.55;2.55;2.55;2.55;2.55;2.55;2.55;2.55;2.55;2.55;41.22;41.22;41.22;41.22;41.21;41.21;40.03;40.03;31.69;9.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.49;47.12;98.13;98.13;97.88;2.65;2.65;2.65;2.65;0.00;0.00;0.00;0.00;0.00;0.00;2.50;2.09;1.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12061";97.69;96.65;94.84;90.35;86.33;81.89;38.36;37.45;30.34;11.82;98.92;98.68;97.66;1.91;0.00;0.00;0.00;0.00;0.00;0.00;99.98;99.94;99.79;91.20;86.33;81.89;38.36;37.45;30.34;11.82;97.42;96.23;94.14;88.23;82.80;75.44;8.88;8.88;7.66;7.66;7.66;7.66;7.66;7.66;7.66;7.66;7.66;7.66;34.99;34.99;34.99;34.99;34.99;34.99;34.68;34.68;30.24;4.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.42;45.65;98.50;98.50;98.00;1.85;1.85;1.85;1.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12062";95.34;94.93;93.03;84.37;81.01;75.53;20.77;20.43;14.50;14.50;96.32;96.01;94.62;39.40;0.00;0.00;0.00;0.00;0.00;0.00;99.77;99.77;99.59;89.93;81.01;75.53;20.77;20.43;14.50;14.50;95.12;94.54;92.57;83.55;80.13;74.12;9.62;9.32;14.50;14.50;14.50;14.50;14.50;14.50;14.50;14.50;14.50;14.50;5.66;5.66;5.66;5.66;5.66;5.66;3.73;3.73;3.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.55;38.87;93.19;93.19;91.81;22.16;22.16;21.95;16.88;0.00;0.00;0.00;0.00;0.00;0.00;29.04;29.04;29.04;22.58;0.00;0.00;0.00;0.00;0.00;0.00
"12063";97.95;97.85;95.40;90.85;86.04;81.81;54.54;53.72;41.39;9.19;99.05;99.04;97.76;1.88;0.00;0.00;0.00;0.00;0.00;0.00;99.98;99.95;99.71;91.85;86.04;81.81;54.54;53.72;41.39;9.19;97.69;97.47;94.89;88.44;80.85;70.84;14.37;14.37;8.65;8.65;8.65;8.65;8.65;8.65;8.65;8.65;8.65;8.65;51.45;51.45;51.45;51.45;51.45;51.45;49.76;49.76;34.97;0.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.84;51.48;98.78;98.78;98.48;1.88;1.88;1.88;1.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12064";95.32;94.31;90.26;85.36;82.12;76.79;25.42;23.42;12.71;0.55;96.53;95.50;93.06;3.14;0.00;0.00;0.00;0.00;0.00;0.00;99.73;99.47;98.11;86.99;82.12;76.79;25.42;23.42;12.71;0.55;95.21;94.09;89.91;84.07;79.44;72.41;13.15;13.15;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;22.14;22.14;22.14;22.14;22.14;22.14;22.13;15.45;12.34;0.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.82;37.51;94.15;94.15;93.31;3.60;3.60;3.59;3.05;0.00;0.00;0.00;0.00;0.00;0.00;6.36;6.36;6.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12065";99.40;99.05;98.07;94.18;90.21;83.92;52.26;52.26;39.57;6.44;99.06;99.06;98.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;94.18;90.21;83.92;52.26;52.26;39.57;6.44;99.40;99.05;97.95;91.52;86.47;76.98;26.33;26.33;5.97;5.97;5.97;5.97;5.97;5.97;5.97;5.97;5.97;5.97;45.71;45.71;45.71;45.71;44.94;44.94;44.94;44.68;39.54;0.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.62;55.79;98.99;98.99;98.89;15.07;15.07;15.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12066";98.08;97.76;95.83;90.78;87.22;82.63;51.07;50.94;25.08;6.17;99.08;99.07;97.65;5.83;0.00;0.00;0.00;0.00;0.00;0.00;99.99;99.99;99.76;92.23;87.22;82.63;51.07;50.94;25.08;6.17;96.91;96.29;93.43;74.31;65.19;56.49;5.28;5.28;6.17;6.17;6.17;6.17;6.17;6.17;6.17;6.17;6.17;6.17;61.52;61.52;61.52;61.41;55.70;55.70;44.68;44.68;20.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.80;55.58;98.00;98.00;96.82;19.97;19.97;19.96;5.79;0.00;0.00;0.00;0.00;0.00;0.00;4.00;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12067";97.08;96.62;94.85;89.95;85.97;81.38;47.01;44.07;35.67;6.50;96.38;95.96;92.76;21.67;0.00;0.00;0.00;0.00;0.00;0.00;99.98;99.98;99.78;92.40;85.97;81.38;47.01;44.07;35.67;6.50;96.77;95.96;93.70;87.93;83.68;77.69;20.65;20.65;3.11;3.11;3.11;3.11;3.11;3.11;3.11;3.11;3.11;3.11;41.78;41.78;41.78;41.78;41.34;41.34;40.43;37.49;35.59;3.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.35;45.32;95.74;95.74;94.46;21.60;21.60;21.60;21.60;0.00;0.00;0.00;0.00;0.00;0.00;2.93;2.93;2.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12068";98.64;98.31;97.58;92.67;86.30;80.14;31.12;31.02;16.64;0.19;96.30;96.30;93.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.99;99.99;99.88;92.67;86.30;80.14;31.12;31.02;16.64;0.19;98.32;98.21;97.42;92.12;83.54;74.89;9.57;9.57;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;36.26;36.26;36.26;36.26;36.26;36.26;24.67;24.67;16.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.85;47.51;96.30;96.30;95.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12069";98.99;98.51;96.40;92.00;87.00;81.58;36.11;36.11;18.56;0.25;98.04;98.03;96.82;2.09;0.00;0.00;0.00;0.00;0.00;0.00;99.95;99.87;99.62;92.09;87.00;81.58;36.11;36.11;18.56;0.25;98.68;98.21;95.62;90.75;83.64;75.95;18.18;18.18;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;32.84;32.84;32.84;32.84;32.84;32.84;29.98;29.98;18.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.20;49.92;97.95;97.95;97.62;2.54;2.54;2.54;2.09;0.00;0.00;0.00;0.00;0.00;0.00;2.70;2.58;2.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12070";98.60;98.58;97.72;93.03;88.12;82.51;40.90;40.90;3.24;1.05;96.78;96.78;95.43;0.49;0.00;0.00;0.00;0.00;0.00;0.00;99.90;99.90;99.90;93.11;88.12;82.51;40.90;40.90;3.24;1.05;98.51;98.50;97.45;91.57;85.85;79.76;9.81;9.81;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;35.20;35.20;35.20;35.20;35.04;34.55;34.31;34.31;2.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.11;41.30;96.74;96.74;95.59;2.92;2.92;2.92;0.17;0.00;0.00;0.00;0.00;0.00;0.00;0.41;0.41;0.31;0.31;0.00;0.00;0.00;0.00;0.00;0.00
"12071";95.99;94.38;89.00;81.97;70.57;67.06;24.76;24.76;18.51;0.08;96.65;91.20;87.14;8.40;0.00;0.00;0.00;0.00;0.00;0.00;99.71;99.67;99.01;87.15;70.57;67.06;24.76;24.76;18.51;0.08;95.19;93.35;85.35;75.44;62.97;57.20;7.65;7.65;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;40.35;40.35;40.35;40.35;40.35;40.34;21.27;21.27;18.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;77.83;47.14;88.61;88.61;86.69;20.40;20.40;20.40;3.65;0.00;0.00;0.00;0.00;0.00;0.00;5.18;5.18;5.18;5.18;0.00;0.00;0.00;0.00;0.00;0.00
"12072";99.11;98.76;98.49;95.77;91.97;87.58;38.64;38.34;27.65;4.60;98.09;98.09;97.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.94;95.77;91.97;87.58;38.64;38.34;27.65;4.60;98.86;97.93;97.27;92.30;84.42;78.00;7.20;7.20;4.60;4.60;4.60;4.60;4.60;4.60;4.60;4.60;4.60;4.60;33.33;33.33;33.33;33.33;33.33;33.33;31.41;31.41;24.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.57;50.72;98.09;98.09;97.81;0.80;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.80;0.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"12073";98.01;97.83;96.19;89.59;85.26;80.30;21.53;21.33;7.19;1.37;93.12;93.07;90.02;0.79;0.00;0.00;0.00;0.00;0.00;0.00;99.63;99.62;99.40;89.59;85.26;80.30;21.53;21.33;7.19;1.37;97.50;97.36;95.73;84.97;73.22;67.08;9.32;9.32;1.37;1.37;1.37;1.37;1.37;1.37;1.37;1.37;1.37;1.37;38.49;38.49;38.49;38.49;38.49;38.49;16.51;16.36;5.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71.53;43.97;93.07;93.07;92.17;0.79;0.79;0.79;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13003";100.00;100.00;100.00;99.00;98.00;97.00;88.00;88.00;85.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;97.00;88.00;88.00;85.00;0.00;100.00;100.00;100.00;99.00;94.00;86.00;46.00;46.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;89.00;89.00;89.00;89.00;89.00;89.00;85.00;85.00;85.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;48.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.00;37.00;37.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13004";100.00;100.00;100.00;99.00;98.00;97.00;90.00;90.00;80.00;79.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;98.00;97.00;90.00;90.00;80.00;79.00;100.00;100.00;99.00;98.00;92.00;85.00;41.00;41.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;6.00;88.00;88.00;88.00;88.00;88.00;88.00;88.00;88.00;80.00;79.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;43.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13071";94.02;92.92;87.25;77.81;73.39;69.97;50.82;36.82;15.14;8.33;96.88;96.74;94.89;7.64;0.00;0.00;0.00;0.00;0.00;0.00;99.43;99.29;98.14;80.80;73.39;69.97;50.82;36.82;15.14;8.33;93.75;92.42;85.98;69.36;60.06;55.64;13.63;13.63;8.33;8.33;8.33;8.33;8.33;8.33;8.33;8.33;8.33;8.33;53.88;53.88;53.88;53.88;53.20;52.21;40.08;24.85;6.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.00;43.89;96.36;96.36;95.47;0.01;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.11;8.11;7.73;7.64;0.00;0.00;0.00;0.00;0.00;0.00
"13072";93.31;92.20;84.71;68.66;61.46;56.77;35.30;35.30;11.86;0.17;97.27;97.21;95.21;1.47;0.00;0.00;0.00;0.00;0.00;0.00;99.64;99.54;98.44;69.41;61.46;56.77;35.30;35.30;11.86;0.17;93.18;92.06;84.25;64.68;46.61;41.03;8.93;8.93;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;29.22;29.22;29.22;29.22;29.22;29.22;28.83;28.83;11.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.81;45.91;96.98;96.98;95.91;1.58;0.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.22;13.22;12.00;1.47;0.00;0.00;0.00;0.00;0.00;0.00
"13073";95.71;94.93;88.21;77.23;74.19;71.85;60.95;60.71;32.84;11.07;98.19;98.13;96.42;0.88;0.00;0.00;0.00;0.00;0.00;0.00;99.79;99.68;98.63;77.37;74.19;71.85;60.95;60.71;32.84;11.07;95.42;94.77;86.26;66.55;60.70;55.18;23.31;23.31;11.07;11.07;11.07;11.07;11.07;11.07;11.07;11.07;11.07;11.07;57.53;57.53;57.53;57.53;57.49;57.49;48.79;48.79;25.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.63;48.27;98.01;98.01;96.80;0.07;0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.13;1.13;1.00;0.86;0.00;0.00;0.00;0.00;0.00;0.00
