"AGS";"Technologie";"Flaechenart";"Flaechen Gruppe";"Flaechen Gruppe Name";"Verfügbarkeit"
"03241";LTE10;Autobahn;30;Infrastruktur;100.00
"03241";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03241";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03241";LTE10;Gewässer;20;Gemeindefläche;100.00
"03241";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03241";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"03241";LTE10;Landstraßen;30;Infrastruktur;100.00
"03241";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03241";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.91
"03241";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03241";LTE10;Wohnbaufläche;20;Gemeindefläche;99.99
"03241";LTE2;Autobahn;30;Infrastruktur;100.00
"03241";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03241";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03241";LTE2;Gewässer;20;Gemeindefläche;100.00
"03241";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03241";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"03241";LTE2;Landstraßen;30;Infrastruktur;100.00
"03241";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03241";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.94
"03241";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03241";LTE2;Wohnbaufläche;20;Gemeindefläche;99.99
"03241";LTE6;Autobahn;30;Infrastruktur;100.00
"03241";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03241";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03241";LTE6;Gewässer;20;Gemeindefläche;100.00
"03241";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03241";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"03241";LTE6;Landstraßen;30;Infrastruktur;100.00
"03241";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03241";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.94
"03241";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03241";LTE6;Wohnbaufläche;20;Gemeindefläche;99.99
"03241";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"03241";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03241";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03241";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"03241";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03241";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"03241";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"03241";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03241";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.94
"03241";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03241";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;99.99
"03251";"5G2";Autobahn;30;Infrastruktur;100.00
"03251";"5G2";Bahnstrecken;30;Infrastruktur;87.85
"03251";"5G2";Bundesstraßen;30;Infrastruktur;76.67
"03251";"5G2";Gewässer;20;Gemeindefläche;70.62
"03251";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;86.59
"03251";"5G2";Kreisstraßen;30;Infrastruktur;56.05
"03251";"5G2";Landstraßen;30;Infrastruktur;63.06
"03251";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;61.69
"03251";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;37.97
"03251";"5G2";Wasserstraßen;30;Infrastruktur;77.66
"03251";"5G2";Wohnbaufläche;20;Gemeindefläche;76.71
"03251";LTE10;Autobahn;30;Infrastruktur;100.00
"03251";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03251";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03251";LTE10;Gewässer;20;Gemeindefläche;100.00
"03251";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03251";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"03251";LTE10;Landstraßen;30;Infrastruktur;100.00
"03251";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03251";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03251";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03251";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"03251";LTE2;Autobahn;30;Infrastruktur;100.00
"03251";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03251";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03251";LTE2;Gewässer;20;Gemeindefläche;100.00
"03251";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03251";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"03251";LTE2;Landstraßen;30;Infrastruktur;100.00
"03251";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03251";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03251";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03251";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"03251";LTE6;Autobahn;30;Infrastruktur;100.00
"03251";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03251";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03251";LTE6;Gewässer;20;Gemeindefläche;100.00
"03251";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03251";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"03251";LTE6;Landstraßen;30;Infrastruktur;100.00
"03251";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03251";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03251";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03251";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"03251";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"03251";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03251";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03251";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"03251";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03251";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"03251";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"03251";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03251";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03251";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03251";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"03252";"5G2";Bahnstrecken;30;Infrastruktur;81.40
"03252";"5G2";Bundesstraßen;30;Infrastruktur;86.20
"03252";"5G2";Gewässer;20;Gemeindefläche;82.15
"03252";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;84.99
"03252";"5G2";Kreisstraßen;30;Infrastruktur;60.52
"03252";"5G2";Landstraßen;30;Infrastruktur;65.63
"03252";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;69.43
"03252";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;22.85
"03252";"5G2";Wasserstraßen;30;Infrastruktur;98.31
"03252";"5G2";Wohnbaufläche;20;Gemeindefläche;75.72
"03252";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03252";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03252";LTE10;Gewässer;20;Gemeindefläche;99.91
"03252";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03252";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"03252";LTE10;Landstraßen;30;Infrastruktur;99.98
"03252";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"03252";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.75
"03252";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03252";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"03252";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03252";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03252";LTE2;Gewässer;20;Gemeindefläche;99.91
"03252";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03252";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"03252";LTE2;Landstraßen;30;Infrastruktur;99.98
"03252";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"03252";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.81
"03252";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03252";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"03252";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03252";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03252";LTE6;Gewässer;20;Gemeindefläche;99.91
"03252";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03252";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"03252";LTE6;Landstraßen;30;Infrastruktur;99.98
"03252";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"03252";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.79
"03252";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03252";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"03252";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03252";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03252";Mobil Alle;Gewässer;20;Gemeindefläche;99.91
"03252";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03252";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"03252";Mobil Alle;Landstraßen;30;Infrastruktur;99.98
"03252";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"03252";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.81
"03252";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03252";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"03254";"5G2";Autobahn;30;Infrastruktur;97.60
"03254";"5G2";Bahnstrecken;30;Infrastruktur;90.03
"03254";"5G2";Bundesstraßen;30;Infrastruktur;89.06
"03254";"5G2";Gewässer;20;Gemeindefläche;89.73
"03254";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;92.82
"03254";"5G2";Kreisstraßen;30;Infrastruktur;85.75
"03254";"5G2";Landstraßen;30;Infrastruktur;82.90
"03254";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;87.72
"03254";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;44.75
"03254";"5G2";Wasserstraßen;30;Infrastruktur;94.68
"03254";"5G2";Wohnbaufläche;20;Gemeindefläche;88.44
"03254";LTE10;Autobahn;30;Infrastruktur;100.00
"03254";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03254";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03254";LTE10;Gewässer;20;Gemeindefläche;100.00
"03254";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03254";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"03254";LTE10;Landstraßen;30;Infrastruktur;100.00
"03254";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03254";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.70
"03254";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03254";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"03254";LTE2;Autobahn;30;Infrastruktur;100.00
"03254";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03254";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03254";LTE2;Gewässer;20;Gemeindefläche;100.00
"03254";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03254";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"03254";LTE2;Landstraßen;30;Infrastruktur;100.00
"03254";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03254";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.72
"03254";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03254";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"03254";LTE6;Autobahn;30;Infrastruktur;100.00
"03254";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03254";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03254";LTE6;Gewässer;20;Gemeindefläche;100.00
"03254";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03254";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"03254";LTE6;Landstraßen;30;Infrastruktur;100.00
"03254";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03254";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.71
"03254";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03254";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"03254";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"03254";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03254";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03254";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"03254";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03254";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"03254";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"03254";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03254";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.72
"03254";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03254";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"03255";"5G2";Bahnstrecken;30;Infrastruktur;75.14
"03255";"5G2";Bundesstraßen;30;Infrastruktur;74.05
"03255";"5G2";Gewässer;20;Gemeindefläche;73.22
"03255";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;87.71
"03255";"5G2";Kreisstraßen;30;Infrastruktur;51.36
"03255";"5G2";Landstraßen;30;Infrastruktur;71.68
"03255";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;65.22
"03255";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;23.74
"03255";"5G2";Wasserstraßen;30;Infrastruktur;84.38
"03255";"5G2";Wohnbaufläche;20;Gemeindefläche;72.87
"03255";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03255";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03255";LTE10;Gewässer;20;Gemeindefläche;100.00
"03255";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03255";LTE10;Kreisstraßen;30;Infrastruktur;99.98
"03255";LTE10;Landstraßen;30;Infrastruktur;100.00
"03255";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.89
"03255";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.42
"03255";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03255";LTE10;Wohnbaufläche;20;Gemeindefläche;99.98
"03255";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03255";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03255";LTE2;Gewässer;20;Gemeindefläche;100.00
"03255";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03255";LTE2;Kreisstraßen;30;Infrastruktur;99.98
"03255";LTE2;Landstraßen;30;Infrastruktur;100.00
"03255";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.89
"03255";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.53
"03255";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03255";LTE2;Wohnbaufläche;20;Gemeindefläche;99.98
"03255";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03255";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03255";LTE6;Gewässer;20;Gemeindefläche;100.00
"03255";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03255";LTE6;Kreisstraßen;30;Infrastruktur;99.98
"03255";LTE6;Landstraßen;30;Infrastruktur;100.00
"03255";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.89
"03255";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.53
"03255";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03255";LTE6;Wohnbaufläche;20;Gemeindefläche;99.98
"03255";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03255";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03255";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"03255";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03255";Mobil Alle;Kreisstraßen;30;Infrastruktur;99.98
"03255";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"03255";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.89
"03255";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.53
"03255";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03255";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;99.98
"03256";"5G2";Bahnstrecken;30;Infrastruktur;74.42
"03256";"5G2";Bundesstraßen;30;Infrastruktur;67.61
"03256";"5G2";Gewässer;20;Gemeindefläche;78.04
"03256";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;67.99
"03256";"5G2";Kreisstraßen;30;Infrastruktur;42.70
"03256";"5G2";Landstraßen;30;Infrastruktur;61.97
"03256";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;53.65
"03256";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;28.15
"03256";"5G2";Wasserstraßen;30;Infrastruktur;83.26
"03256";"5G2";Wohnbaufläche;20;Gemeindefläche;66.71
"03256";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03256";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03256";LTE10;Gewässer;20;Gemeindefläche;100.00
"03256";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03256";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"03256";LTE10;Landstraßen;30;Infrastruktur;100.00
"03256";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03256";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03256";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03256";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"03256";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03256";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03256";LTE2;Gewässer;20;Gemeindefläche;100.00
"03256";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03256";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"03256";LTE2;Landstraßen;30;Infrastruktur;100.00
"03256";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03256";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03256";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03256";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"03256";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03256";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03256";LTE6;Gewässer;20;Gemeindefläche;100.00
"03256";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03256";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"03256";LTE6;Landstraßen;30;Infrastruktur;100.00
"03256";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03256";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03256";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03256";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"03256";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03256";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03256";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"03256";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03256";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"03256";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"03256";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03256";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03256";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03256";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"03257";"5G2";Autobahn;30;Infrastruktur;92.06
"03257";"5G2";Bahnstrecken;30;Infrastruktur;97.25
"03257";"5G2";Bundesstraßen;30;Infrastruktur;93.31
"03257";"5G2";Gewässer;20;Gemeindefläche;81.00
"03257";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;92.46
"03257";"5G2";Kreisstraßen;30;Infrastruktur;78.85
"03257";"5G2";Landstraßen;30;Infrastruktur;78.69
"03257";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;84.00
"03257";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;30.50
"03257";"5G2";Wasserstraßen;30;Infrastruktur;83.15
"03257";"5G2";Wohnbaufläche;20;Gemeindefläche;84.56
"03257";LTE10;Autobahn;30;Infrastruktur;100.00
"03257";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03257";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03257";LTE10;Gewässer;20;Gemeindefläche;99.90
"03257";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03257";LTE10;Kreisstraßen;30;Infrastruktur;99.95
"03257";LTE10;Landstraßen;30;Infrastruktur;99.68
"03257";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.96
"03257";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.76
"03257";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03257";LTE10;Wohnbaufläche;20;Gemeindefläche;99.96
"03257";LTE2;Autobahn;30;Infrastruktur;100.00
"03257";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03257";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03257";LTE2;Gewässer;20;Gemeindefläche;99.90
"03257";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03257";LTE2;Kreisstraßen;30;Infrastruktur;99.95
"03257";LTE2;Landstraßen;30;Infrastruktur;99.69
"03257";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.97
"03257";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.78
"03257";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03257";LTE2;Wohnbaufläche;20;Gemeindefläche;99.96
"03257";LTE6;Autobahn;30;Infrastruktur;100.00
"03257";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03257";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03257";LTE6;Gewässer;20;Gemeindefläche;99.90
"03257";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03257";LTE6;Kreisstraßen;30;Infrastruktur;99.95
"03257";LTE6;Landstraßen;30;Infrastruktur;99.69
"03257";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.97
"03257";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.78
"03257";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03257";LTE6;Wohnbaufläche;20;Gemeindefläche;99.96
"03257";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"03257";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03257";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03257";Mobil Alle;Gewässer;20;Gemeindefläche;99.90
"03257";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03257";Mobil Alle;Kreisstraßen;30;Infrastruktur;99.95
"03257";Mobil Alle;Landstraßen;30;Infrastruktur;99.69
"03257";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.97
"03257";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.78
"03257";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"03257";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;99.96
"03351";"5G2";Bahnstrecken;30;Infrastruktur;72.17
"03351";"5G2";Bundesstraßen;30;Infrastruktur;64.56
"03351";"5G2";Gewässer;20;Gemeindefläche;50.09
"03351";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;86.99
"03351";"5G2";Kreisstraßen;30;Infrastruktur;59.50
"03351";"5G2";Landstraßen;30;Infrastruktur;59.84
"03351";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;57.54
"03351";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;22.87
"03351";"5G2";Wasserstraßen;30;Infrastruktur;86.42
"03351";"5G2";Wohnbaufläche;20;Gemeindefläche;79.34
"03351";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"03351";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"03351";LTE10;Gewässer;20;Gemeindefläche;100.00
"03351";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03351";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"03351";LTE10;Landstraßen;30;Infrastruktur;100.00
"03351";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03351";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03351";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"03351";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"03351";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"03351";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"03351";LTE2;Gewässer;20;Gemeindefläche;100.00
"03351";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03351";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"03351";LTE2;Landstraßen;30;Infrastruktur;100.00
"03351";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03351";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03351";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"03351";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"03351";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"03351";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"03351";LTE6;Gewässer;20;Gemeindefläche;100.00
"03351";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03351";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"03351";LTE6;Landstraßen;30;Infrastruktur;100.00
"03351";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03351";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"03351";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"03351";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"03351";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"03351";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"03351";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"03351";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"03351";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"03351";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"03351";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"03351";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
