"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"05966";97.57;96.65;94.02;89.93;88.38;85.56;73.89;57.35;45.19;0.48;98.88;97.23;96.51;98.77;98.38;97.95;89.93;88.38;85.56;73.89;57.35;45.19;0.48;96.90;95.80;91.92;83.48;81.39;77.66;58.70;26.85;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;44.83;44.83;44.83;44.83;44.83;44.83;44.83;44.83;44.83;0.06;99.94;92.34;76.92;97.22;97.22;96.51
"05970";99.03;98.47;95.37;91.08;90.01;87.95;81.02;71.76;63.72;0.28;98.44;97.05;94.65;99.15;98.87;97.63;91.08;90.01;87.95;81.02;71.76;63.72;0.28;98.51;97.54;93.54;86.27;84.08;80.76;65.99;39.93;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;63.55;63.55;63.55;63.55;63.55;63.55;63.55;63.55;63.55;0.06;99.98;96.47;81.55;95.91;95.91;94.65
"05974";99.45;99.17;95.78;92.41;86.89;85.94;82.28;78.31;76.01;0.47;99.68;99.64;98.57;99.47;99.30;98.61;92.41;86.89;85.94;82.28;78.31;76.01;0.47;98.91;98.38;91.36;83.72;67.52;65.07;51.80;28.49;0.47;0.47;0.47;0.47;0.47;0.47;0.47;0.47;0.47;0.47;75.96;75.96;75.96;75.96;75.96;75.96;75.96;75.96;75.96;0.06;100.00;94.58;85.44;99.43;99.43;98.57
"05978";99.96;99.95;99.54;96.83;93.84;92.55;87.99;82.88;78.66;9.79;99.98;99.93;97.11;99.96;99.95;99.65;96.83;93.84;92.55;87.99;82.88;78.66;9.79;99.95;99.71;98.94;93.39;80.04;77.50;66.65;43.07;9.79;9.79;9.79;9.79;9.79;9.79;9.79;9.79;9.79;9.79;77.63;77.63;77.63;77.63;77.63;77.63;77.63;77.63;77.63;0.02;100.00;99.67;90.70;99.84;99.84;97.11
"06411";100.00;100.00;100.00;100.00;99.00;98.00;95.10;89.11;84.81;1.59;100.00;100.00;99.97;100.00;100.00;100.00;100.00;99.00;98.00;95.10;89.11;84.81;1.59;100.00;100.00;100.00;100.00;99.00;95.00;72.37;53.86;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;84.66;84.66;84.66;84.66;84.66;84.66;84.66;84.66;84.66;0.01;100.00;99.70;97.12;100.00;100.00;99.97
"06412";100.00;100.00;100.00;100.00;98.21;97.29;96.24;94.06;90.20;89.30;100.00;100.00;99.90;100.00;100.00;100.00;100.00;98.21;97.29;96.24;94.06;90.20;89.30;100.00;100.00;100.00;98.00;85.79;75.18;70.06;59.84;1.32;1.32;1.32;1.32;1.32;1.32;1.32;1.32;1.32;1.32;91.00;91.00;91.00;91.00;91.00;91.00;90.20;90.20;90.19;89.27;100.00;100.00;98.32;100.00;100.00;99.90
"06413";100.00;100.00;100.00;100.00;99.62;99.50;98.37;96.35;90.61;2.05;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.62;99.50;98.37;96.35;90.61;2.05;100.00;100.00;100.00;99.49;98.38;97.25;88.85;73.25;1.78;1.78;1.78;1.78;1.78;1.78;1.78;1.78;1.78;1.78;90.56;90.56;90.56;90.56;90.56;90.56;90.56;90.56;90.55;0.02;100.00;100.00;99.13;100.00;100.00;100.00
"06414";100.00;100.00;100.00;100.00;99.00;98.64;98.18;96.98;94.14;89.00;100.00;100.00;99.57;100.00;100.00;100.00;100.00;99.00;98.64;98.18;96.98;94.14;89.00;100.00;100.00;99.00;98.00;89.00;79.07;74.75;61.19;89.00;89.00;89.00;89.00;89.00;89.00;89.00;89.00;89.00;89.00;81.63;81.63;81.63;81.63;81.63;81.63;81.63;81.63;81.63;0.04;100.00;99.93;95.82;100.00;100.00;99.57
"06431";99.84;99.82;99.60;98.84;96.30;95.48;67.06;60.05;55.16;2.73;98.76;98.04;95.63;99.86;99.84;99.63;98.84;96.30;95.48;67.06;60.05;55.16;2.73;99.82;99.79;99.25;97.94;91.80;88.68;44.11;26.52;2.68;2.68;2.68;2.68;2.68;2.68;2.68;2.68;2.68;2.68;54.58;54.58;54.58;54.58;54.58;54.58;54.58;54.58;54.57;0.09;99.99;91.62;80.42;97.65;97.65;95.63
"06432";100.00;100.00;99.89;99.61;96.50;95.46;88.15;69.06;50.35;1.92;99.82;99.69;97.25;100.00;100.00;99.94;99.61;96.50;95.46;88.15;69.06;50.35;1.92;100.00;100.00;99.85;99.48;92.79;88.92;73.63;39.72;1.74;1.74;1.74;1.74;1.74;1.74;1.74;1.74;1.74;1.74;50.04;50.04;50.04;50.04;50.04;50.04;49.81;49.81;49.81;0.10;99.99;98.26;81.97;99.69;99.69;97.25
"06433";99.87;99.79;98.82;96.81;94.06;93.31;89.38;84.17;72.65;13.42;100.00;100.00;99.57;100.00;100.00;99.97;96.81;94.06;93.31;89.38;84.17;72.65;13.42;99.87;99.75;98.70;96.27;88.97;86.36;77.23;61.48;13.40;13.40;13.40;13.40;13.40;13.40;13.40;13.40;13.40;13.40;69.86;69.86;69.86;69.86;69.86;69.86;67.31;67.31;67.31;0.13;100.00;99.72;87.79;100.00;100.00;99.57
"06434";99.91;99.91;99.72;98.97;98.70;98.27;96.31;90.01;81.31;17.80;99.67;99.56;96.77;99.92;99.92;99.73;98.97;98.70;98.27;96.31;90.01;81.31;17.80;99.12;98.98;98.12;96.80;96.14;95.58;91.22;74.43;17.80;17.80;17.80;17.80;17.80;17.80;17.80;17.80;17.80;17.80;80.97;80.97;80.97;80.97;80.97;80.97;80.92;80.92;80.92;0.04;99.96;94.26;85.82;99.52;99.52;96.77
"06435";99.65;99.61;99.27;98.62;97.97;93.36;66.83;64.88;61.85;2.13;99.01;98.87;98.16;99.67;99.62;99.44;98.62;97.97;93.36;66.83;64.88;61.85;2.13;99.61;99.54;98.78;97.83;96.53;89.41;34.06;25.94;2.13;2.13;2.13;2.13;2.13;2.13;2.13;2.13;2.13;2.13;60.16;60.16;60.16;60.16;60.16;60.16;60.10;60.10;60.10;0.07;100.00;94.80;87.32;98.87;98.87;98.16
"06436";100.00;100.00;99.85;99.16;98.35;97.46;94.08;85.99;67.27;6.21;100.00;100.00;99.50;100.00;100.00;100.00;99.16;98.35;97.46;94.08;85.99;67.27;6.21;100.00;100.00;99.48;98.59;97.12;93.85;86.21;68.81;6.21;6.21;6.21;6.21;6.21;6.21;6.21;6.21;6.21;6.21;63.01;63.01;63.01;63.01;63.01;63.01;62.99;62.99;62.99;0.03;100.00;99.60;92.24;100.00;100.00;99.50
"06437";99.74;99.73;99.47;99.26;96.12;96.11;35.24;29.85;29.80;0.45;96.08;96.00;95.38;99.74;99.73;99.48;99.26;96.12;96.11;35.24;29.85;29.80;0.45;99.70;99.69;99.36;99.01;94.39;94.38;7.84;0.61;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;29.69;29.69;29.69;29.69;29.69;29.69;29.69;29.69;29.68;0.12;99.68;84.27;79.81;95.98;95.98;95.38
"06438";99.95;99.95;99.95;99.78;99.15;97.46;95.03;84.34;79.12;17.47;100.00;100.00;99.88;100.00;100.00;100.00;99.78;99.15;97.46;95.03;84.34;79.12;17.47;99.95;99.95;99.90;99.49;97.36;94.41;86.53;33.04;17.29;17.29;17.29;17.29;17.29;17.29;17.29;17.29;17.29;17.29;77.72;77.72;77.72;77.72;77.72;77.72;75.45;75.45;75.45;0.02;100.00;99.94;91.24;100.00;100.00;99.88
"06439";99.56;99.20;96.41;92.78;90.96;88.43;83.91;76.37;68.09;14.90;97.39;96.64;95.31;99.56;99.27;97.99;92.78;90.96;88.43;83.91;76.37;68.09;14.90;97.44;96.49;91.08;86.30;81.90;76.98;61.96;35.28;14.90;14.90;14.90;14.90;14.90;14.90;14.90;14.90;14.90;14.90;66.42;66.42;66.42;66.42;66.42;66.42;66.42;66.42;66.42;0.10;99.88;86.34;70.32;96.64;96.64;95.31
"06440";99.70;99.63;99.32;98.04;97.53;96.38;84.37;70.91;55.62;4.72;99.49;98.88;98.29;99.86;99.83;99.69;98.04;97.53;96.38;84.37;70.91;55.62;4.72;99.58;99.47;98.99;97.14;95.89;94.34;75.34;46.11;4.57;4.57;4.57;4.57;4.57;4.57;4.57;4.57;4.57;4.57;55.03;55.03;55.03;55.03;55.03;55.03;55.02;55.02;55.02;0.24;99.99;94.96;76.77;98.82;98.82;98.29
"06531";98.41;98.23;97.49;96.65;95.71;92.43;85.76;72.38;61.91;0.99;98.47;98.42;96.56;98.94;98.84;98.73;96.65;95.71;92.43;85.76;72.38;61.91;0.99;98.30;98.18;97.37;95.81;93.36;88.98;77.50;44.27;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;61.80;61.80;61.80;61.80;61.80;61.80;61.75;61.75;61.75;0.04;100.00;94.50;88.27;98.23;98.23;96.56
"06532";99.53;99.32;98.61;97.63;96.59;94.88;87.03;63.88;44.76;0.39;97.47;97.23;96.51;99.54;99.39;98.93;97.63;96.59;94.88;87.03;63.88;44.76;0.39;99.37;99.09;98.30;97.04;95.08;91.91;79.55;39.31;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;0.39;44.75;44.75;44.75;44.75;44.75;44.75;44.70;44.70;44.70;0.12;99.93;86.55;79.81;97.17;97.17;96.51
"06533";99.72;99.66;99.48;98.38;96.11;92.45;82.63;61.11;40.22;0.56;94.59;94.34;92.23;99.75;99.69;99.54;98.38;96.11;92.45;82.63;61.11;40.22;0.56;99.67;99.61;99.33;98.15;95.43;90.58;78.42;47.97;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;0.56;40.15;40.15;40.15;40.15;40.15;40.15;40.15;40.15;40.15;0.09;100.00;79.47;66.19;94.28;94.28;92.23
"06534";99.74;99.67;99.38;98.74;97.53;95.92;88.30;67.81;54.30;3.97;96.15;95.10;93.68;99.74;99.67;99.45;98.74;97.53;95.92;88.30;67.81;54.30;3.97;98.15;97.77;97.03;96.23;93.96;90.94;80.21;44.64;3.97;3.97;3.97;3.97;3.97;3.97;3.97;3.97;3.97;3.97;51.49;51.49;51.49;51.49;51.49;51.49;51.22;51.22;51.22;0.04;99.87;87.92;77.03;95.10;95.10;93.68
"06535";87.30;85.15;78.34;72.26;71.43;70.30;62.35;50.12;37.52;0.20;89.24;88.99;85.36;90.41;89.57;88.54;72.26;71.43;70.30;62.35;50.12;37.52;0.20;83.69;81.35;73.90;67.24;66.17;64.74;52.01;27.79;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;37.51;37.51;37.51;37.51;37.51;37.51;37.51;37.51;37.51;0.17;99.73;69.48;62.51;88.33;88.33;85.36
"06611";100.00;100.00;100.00;100.00;98.36;97.18;93.57;87.44;83.02;1.75;99.89;99.88;98.89;100.00;100.00;100.00;100.00;98.36;97.18;93.57;87.44;83.02;1.75;100.00;100.00;100.00;99.00;94.18;88.42;78.81;49.72;1.75;1.75;1.75;1.75;1.75;1.75;1.75;1.75;1.75;1.75;83.01;83.01;83.01;83.01;83.01;83.01;83.01;83.01;83.01;0.01;100.00;99.79;95.77;99.88;99.88;98.89
"06631";99.56;99.49;99.33;98.89;98.44;97.53;92.49;80.55;68.69;6.81;97.84;97.31;95.86;99.57;99.51;99.37;98.89;98.44;97.53;92.49;80.55;68.69;6.81;98.91;98.35;97.31;95.95;94.97;93.34;84.19;55.91;6.81;6.81;6.81;6.81;6.81;6.81;6.81;6.81;6.81;6.81;65.79;65.79;65.79;65.79;65.79;65.79;65.79;65.79;65.79;0.13;99.90;88.68;81.38;97.21;97.21;95.86
"06632";91.31;88.40;82.00;73.44;72.82;71.76;66.20;56.52;48.78;0.30;95.20;95.03;92.74;95.10;94.38;93.69;73.44;72.82;71.76;66.20;56.52;48.78;0.30;88.81;85.57;77.91;69.22;68.25;66.60;55.57;28.56;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;48.66;48.66;48.66;48.66;48.66;48.66;48.65;48.65;48.64;0.07;99.99;82.99;78.16;94.90;94.90;92.74
"06633";99.11;97.83;92.30;83.09;75.61;56.61;49.52;42.38;35.42;0.72;98.40;97.17;88.84;99.20;98.36;95.28;83.09;75.61;56.61;49.52;42.38;35.42;0.72;98.82;97.49;91.37;81.90;70.59;49.52;38.73;22.56;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;35.17;35.17;35.17;35.17;35.17;35.17;35.14;35.14;35.14;0.09;100.00;94.15;72.55;96.01;96.01;88.84
"06634";90.36;86.23;71.39;56.02;49.77;48.23;40.88;35.30;29.54;0.32;93.01;90.25;84.03;92.65;90.45;87.62;56.02;49.77;48.23;40.88;35.30;29.54;0.32;90.09;85.90;70.50;53.90;45.98;43.52;32.78;18.71;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;29.49;29.49;29.49;29.49;29.49;29.49;29.43;29.43;29.43;0.13;99.98;85.06;69.04;89.89;89.89;84.03
"06635";92.38;91.00;85.27;80.13;78.92;77.72;71.90;65.33;58.65;0.24;92.17;90.55;86.79;94.30;93.91;91.26;80.13;78.92;77.72;71.90;65.33;58.65;0.24;90.15;88.40;81.49;75.46;73.95;71.95;59.55;36.63;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;0.24;58.68;58.68;58.68;58.68;58.68;58.68;58.62;58.62;58.62;0.11;99.66;79.36;66.15;90.35;90.35;86.79
"06636";93.69;90.98;84.16;74.02;66.13;64.79;58.03;53.66;48.93;0.36;87.92;87.42;83.95;95.60;93.99;92.42;74.02;66.13;64.79;58.03;53.66;48.93;0.36;92.01;88.18;80.72;69.00;59.87;57.87;45.70;24.40;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;0.36;48.81;48.81;48.81;48.81;48.81;48.81;48.81;48.81;48.81;0.10;99.39;72.43;59.64;86.97;86.97;83.95
"07111";99.26;99.08;98.70;98.00;97.48;97.13;95.05;88.84;76.10;67.53;100.00;100.00;99.92;99.92;99.92;99.92;98.00;97.48;97.13;95.05;88.84;76.10;67.53;99.00;98.70;98.23;96.70;95.16;94.52;90.20;73.46;33.42;33.42;33.42;33.42;33.42;33.42;33.42;33.42;33.42;33.42;76.00;76.00;76.00;76.00;76.00;76.00;74.32;74.32;74.32;60.23;100.00;99.89;89.18;100.00;100.00;99.92
"07131";95.08;92.54;83.90;77.49;76.14;74.67;59.99;54.06;44.43;33.31;95.90;95.16;93.86;98.69;98.32;96.54;77.49;76.14;74.67;59.99;54.06;44.43;33.31;94.90;92.34;83.26;74.20;72.14;69.92;53.64;39.49;1.17;1.17;1.17;1.17;1.17;1.17;1.17;1.17;1.17;1.17;44.96;44.96;44.96;44.96;44.96;44.96;44.83;44.83;43.74;32.60;99.84;84.83;63.95;95.14;95.14;93.86
"07132";99.51;99.44;98.78;96.69;93.69;87.41;68.11;39.92;3.94;0.55;98.09;94.99;91.47;99.65;99.59;99.13;96.69;93.69;87.41;68.11;39.92;3.94;0.55;98.99;98.74;97.59;94.65;91.32;84.26;51.73;20.27;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;0.55;29.90;29.90;29.90;29.90;29.90;29.90;29.15;26.98;3.46;0.07;100.00;89.86;73.78;93.54;93.54;91.47
"07133";98.63;98.06;95.50;92.69;90.65;84.22;64.64;59.71;33.95;4.57;95.19;94.39;91.95;99.32;99.23;98.34;92.69;90.65;84.22;64.64;59.71;33.95;4.57;96.66;96.09;90.66;80.41;76.78;67.32;42.42;28.11;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;0.79;52.79;52.79;52.79;52.79;52.79;52.78;52.67;52.67;33.20;4.07;99.81;85.26;75.80;94.39;94.39;91.95
"07134";98.15;97.76;95.18;91.98;89.42;82.41;49.86;44.06;31.90;1.54;96.12;96.10;94.05;99.28;99.20;98.67;91.98;89.42;82.41;49.86;44.06;31.90;1.54;97.89;97.25;92.63;86.29;81.62;73.19;35.18;19.64;1.41;1.41;1.41;1.41;1.41;1.41;1.41;1.41;1.41;1.41;38.32;38.32;38.32;38.32;38.32;38.25;38.23;38.23;30.71;0.35;99.46;71.57;58.28;95.60;95.60;94.05
"07135";98.54;98.31;96.92;92.98;90.77;81.48;34.53;27.52;15.65;0.57;95.87;95.85;90.03;99.15;99.08;98.32;92.98;90.77;81.48;34.53;27.52;15.65;0.57;98.31;97.91;96.40;89.82;87.37;76.40;24.22;14.34;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;15.48;15.48;15.48;15.48;15.48;15.48;15.48;15.48;15.48;0.40;99.95;68.51;63.39;92.10;92.10;90.03
"07137";97.67;97.31;96.03;92.83;91.92;90.85;76.87;69.38;57.21;31.78;97.72;97.13;94.46;99.23;99.12;98.54;92.83;91.92;90.85;76.87;69.38;57.21;31.78;96.47;95.79;93.51;88.06;85.25;82.18;60.47;39.83;2.30;2.30;2.30;2.30;2.30;2.30;2.30;2.30;2.30;2.30;64.07;64.07;64.07;64.07;64.07;64.07;57.01;57.01;55.38;29.66;99.97;92.49;71.80;97.12;97.12;94.46
"07138";99.42;99.29;98.64;97.33;96.69;95.32;82.21;64.20;46.61;34.40;98.70;97.87;96.10;99.61;99.54;99.18;97.33;96.69;95.32;82.21;64.20;46.61;34.40;98.52;97.95;95.37;93.01;91.41;89.55;73.62;41.09;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98;70.74;70.74;70.74;70.74;70.74;66.57;45.95;45.90;45.86;33.66;99.98;90.60;76.13;97.79;97.79;96.10
"07140";95.58;94.60;90.59;87.55;85.70;83.15;54.56;47.82;14.11;0.58;95.75;92.39;88.69;97.46;97.12;95.76;87.55;85.70;83.15;54.56;47.82;14.11;0.58;94.22;92.40;83.82;71.34;66.17;60.63;18.92;7.77;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;0.58;45.04;45.04;45.04;45.04;45.04;45.04;44.85;43.19;13.98;0.20;99.91;78.12;58.05;92.38;92.38;88.69
"07141";96.80;96.51;94.74;92.71;91.50;84.88;67.24;58.99;34.03;13.92;95.27;94.55;91.67;98.84;98.79;98.36;92.71;91.50;84.88;67.24;58.99;34.03;13.92;95.61;95.02;90.94;85.83;82.53;75.29;50.27;26.51;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;0.37;53.01;53.01;53.01;53.01;53.01;53.01;52.60;52.21;33.89;13.75;99.76;80.02;67.43;94.53;94.53;91.67
"07143";98.57;98.25;97.54;96.59;96.11;93.64;80.45;72.59;33.05;11.02;98.08;97.27;95.12;99.60;99.48;99.31;96.59;96.11;93.64;80.45;72.59;33.05;11.02;84.38;80.90;70.29;67.11;65.77;64.23;52.17;32.00;5.49;5.49;5.49;5.49;5.49;5.49;5.49;5.49;5.49;5.49;78.47;78.47;78.47;78.47;78.47;74.00;59.13;57.73;27.79;5.68;100.00;84.73;68.25;97.22;97.22;95.12
"07211";100.00;100.00;100.00;99.00;98.02;97.16;94.24;88.77;79.09;79.09;99.87;99.71;96.97;100.00;100.00;100.00;99.00;98.02;97.16;94.24;88.77;79.09;79.09;100.00;100.00;99.40;99.00;95.84;93.65;86.34;65.73;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;83.00;83.00;83.00;83.00;83.00;83.00;79.07;79.07;79.07;79.07;100.00;97.85;93.58;99.71;99.71;96.97
"07231";95.87;94.65;90.13;84.45;81.64;76.16;46.00;38.27;27.06;0.81;95.09;93.26;89.85;97.46;96.66;94.95;84.45;81.64;76.16;46.00;38.27;27.06;0.81;95.29;93.65;89.18;82.63;78.64;72.74;38.46;20.94;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;26.89;26.89;26.89;26.89;26.89;26.89;26.87;26.87;26.87;0.28;99.71;75.79;66.03;93.14;93.14;89.85
"07232";96.21;95.46;91.06;77.34;72.08;66.21;44.43;23.92;12.16;12.16;80.46;79.60;71.09;97.99;97.61;95.03;77.34;72.08;66.21;44.43;23.92;12.16;12.16;96.20;95.45;91.02;77.10;71.78;65.79;42.83;20.47;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;0.48;12.31;12.31;12.31;12.31;12.31;12.31;11.97;11.97;11.97;11.97;99.52;61.95;56.88;74.86;74.86;71.09
"07233";95.20;93.33;85.65;76.73;71.29;66.56;23.89;14.24;6.57;0.59;88.06;87.60;83.10;97.40;96.45;93.43;76.73;71.29;66.56;23.89;14.24;6.57;0.59;94.57;92.40;85.07;74.95;69.32;64.06;21.95;10.88;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;0.59;6.34;6.34;6.34;6.34;6.34;6.34;6.34;6.34;6.34;0.37;99.74;52.91;47.48;87.20;87.20;83.10
"07235";97.02;95.56;91.12;83.33;79.65;74.93;48.37;39.20;27.72;27.70;91.50;90.31;87.22;98.10;97.49;95.64;83.33;79.65;74.93;48.37;39.20;27.72;27.70;96.76;95.10;89.34;80.16;73.55;67.37;39.13;25.30;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;0.54;27.68;27.68;27.68;27.68;27.68;27.68;27.41;27.41;27.41;27.39;99.89;78.14;68.98;90.08;90.08;87.22
"07311";100.00;100.00;100.00;100.00;99.29;98.85;98.38;97.53;91.09;90.10;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.29;98.85;98.38;97.53;91.09;90.10;100.00;100.00;100.00;98.14;94.76;91.79;88.71;76.62;38.34;38.34;38.34;38.34;38.34;38.34;38.34;38.34;38.34;38.34;96.19;96.19;96.19;96.19;96.19;96.19;96.19;96.19;80.18;78.11;100.00;100.00;75.51;100.00;100.00;100.00
"07312";98.24;98.00;97.02;96.28;96.06;95.76;94.48;92.68;88.64;75.98;99.87;99.87;99.84;99.84;99.84;99.84;96.28;96.06;95.76;94.48;92.68;88.64;75.98;98.10;97.84;95.85;89.68;87.86;85.29;76.96;47.47;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;91.28;91.28;91.28;91.28;91.28;91.28;91.28;91.28;88.50;75.72;100.00;98.56;91.48;99.87;99.87;99.84
"07313";100.00;100.00;99.00;99.00;98.00;97.00;89.32;83.69;77.53;65.98;99.28;98.40;93.74;100.00;100.00;99.00;99.00;98.00;97.00;89.32;83.69;77.53;65.98;100.00;100.00;99.00;97.00;91.45;90.51;78.55;34.48;1.53;1.53;1.53;1.53;1.53;1.53;1.53;1.53;1.53;1.53;81.49;81.49;81.49;81.49;81.49;81.49;81.49;81.49;77.21;65.65;100.00;97.71;90.85;98.10;98.10;93.74
"07314";100.00;100.00;100.00;100.00;99.31;99.16;98.57;97.77;95.33;83.14;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.31;99.16;98.57;97.77;95.33;83.14;100.00;100.00;99.52;98.49;91.10;77.44;72.49;47.48;14.54;14.54;14.54;14.54;14.54;14.54;14.54;14.54;14.54;14.54;97.17;97.17;97.17;97.17;97.17;97.17;97.17;97.17;95.14;82.63;100.00;99.99;93.60;100.00;100.00;100.00
"07315";100.00;100.00;100.00;100.00;98.20;97.73;95.77;92.99;90.29;90.29;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.20;97.73;95.77;92.99;90.29;90.29;100.00;100.00;100.00;99.00;91.60;87.21;73.33;51.66;4.81;4.81;4.81;4.81;4.81;4.81;4.81;4.81;4.81;4.81;89.30;89.30;89.30;89.30;89.30;89.30;89.30;89.30;89.30;89.30;100.00;100.00;98.35;100.00;100.00;100.00
"07316";99.00;99.00;98.00;95.00;94.00;93.00;83.88;81.89;72.09;68.38;98.98;96.55;87.00;99.00;99.00;98.00;95.00;94.00;93.00;83.88;81.89;72.09;68.38;97.00;96.00;94.00;88.00;82.00;76.00;48.25;23.20;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;80.24;80.24;80.24;80.24;80.24;80.24;80.24;80.24;72.04;68.34;100.00;95.34;71.52;96.55;96.55;87.00
"07317";100.00;100.00;99.00;99.00;98.00;97.00;88.34;82.50;78.21;70.34;99.89;99.77;99.59;100.00;100.00;99.59;99.00;98.00;97.00;88.34;82.50;78.21;70.34;100.00;100.00;99.00;96.00;89.02;88.08;72.86;34.07;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;82.00;82.00;82.00;82.00;82.00;82.00;82.00;82.00;78.10;70.23;100.00;97.31;89.31;99.77;99.77;99.59
"07318";100.00;100.00;100.00;100.00;99.03;99.00;97.93;96.73;94.34;77.31;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.03;99.00;97.93;96.73;94.34;77.31;100.00;100.00;100.00;99.00;93.00;90.00;81.16;66.62;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;0.10;94.34;94.34;94.34;94.34;94.34;94.34;94.34;94.34;94.34;77.31;100.00;100.00;81.73;100.00;100.00;100.00
"07319";100.00;100.00;99.00;99.00;98.00;98.00;94.43;87.54;85.31;77.69;100.00;100.00;100.00;100.00;100.00;100.00;99.00;98.00;98.00;94.43;87.54;85.31;77.69;100.00;100.00;99.00;97.00;93.46;92.48;84.94;56.62;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;84.69;84.69;84.69;84.69;84.69;84.69;84.69;84.69;84.69;70.23;100.00;100.00;88.27;100.00;100.00;100.00
"07320";99.00;99.00;99.00;98.00;97.00;95.00;86.48;81.52;0.09;0.09;97.70;97.49;96.20;99.00;99.00;99.00;98.00;97.00;95.00;86.48;81.52;0.09;0.09;99.00;99.00;99.00;98.00;93.00;89.59;78.29;59.83;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;71.36;71.36;71.36;71.36;71.36;71.36;71.36;71.36;0.08;0.08;99.99;95.82;91.18;97.49;97.49;96.20
"07331";99.47;99.33;98.86;98.18;91.21;88.45;59.86;56.83;30.28;7.96;98.97;98.07;97.25;99.84;99.81;99.72;98.18;91.21;88.45;59.86;56.83;30.28;7.96;96.96;93.05;90.80;86.57;72.22;68.41;30.14;10.04;1.18;1.18;1.18;1.18;1.18;1.18;1.18;1.18;1.18;1.18;53.55;53.55;53.55;53.55;53.55;53.55;53.35;53.35;29.26;6.53;100.00;88.95;60.49;98.07;98.07;97.25
"07332";99.42;99.05;96.48;89.92;85.37;80.39;60.39;51.57;37.72;27.03;98.42;98.32;97.00;99.77;99.72;98.89;89.92;85.37;80.39;60.39;51.57;37.72;27.03;99.37;98.94;95.50;87.13;80.64;74.94;48.62;24.08;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;0.61;46.63;46.63;46.63;46.63;46.63;46.63;46.53;46.53;37.54;26.81;99.94;93.24;61.08;98.30;98.30;97.00
