AGS,year,n_rows,prev_year_max,next_year_max,dropped
09679124,2010,2,NA,0,TRUE
09679124,2011,2,0,0,TRUE
09679124,2012,2,0,0,TRUE
09679124,2013,3,0,0,TRUE
09679124,2014,3,0,100,TRUE
09679126,2010,2,NA,0,TRUE
09679126,2011,2,0,0,TRUE
09679126,2012,2,0,0,TRUE
09679126,2013,3,0,0,TRUE
09679126,2014,3,0,100,TRUE
09679128,2010,2,NA,0,TRUE
09679128,2011,2,0,0,TRUE
09679128,2012,2,0,0,TRUE
09679128,2013,3,0,0,TRUE
09679128,2014,3,0,99.72,TRUE
09679130,2010,2,NA,0,TRUE
09679130,2011,2,0,0,TRUE
09679130,2012,2,0,0,TRUE
09679130,2013,3,0,0,TRUE
09679130,2014,3,0,100,TRUE
09679131,2010,2,NA,0,TRUE
09679131,2011,2,0,0,TRUE
09679131,2012,2,0,0,TRUE
09679131,2013,3,0,0,TRUE
09679131,2014,3,0,99.82,TRUE
09679134,2010,2,NA,0,TRUE
09679134,2011,2,0,0,TRUE
09679134,2012,2,0,0,TRUE
09679134,2013,3,0,0,TRUE
09679134,2014,3,0,99.9,TRUE
09679135,2010,2,NA,0,TRUE
09679135,2011,2,0,0,TRUE
09679135,2012,2,0,0,TRUE
09679135,2013,3,0,0,TRUE
09679135,2014,3,0,96.26,TRUE
09679136,2010,2,NA,0,TRUE
09679136,2011,2,0,0,TRUE
09679136,2012,2,0,0,TRUE
09679136,2013,3,0,0,TRUE
09679136,2014,3,0,100,TRUE
09679137,2010,2,NA,0,TRUE
09679137,2011,2,0,0,TRUE
09679137,2012,2,0,0,TRUE
09679137,2013,3,0,0,TRUE
09679137,2014,3,0,100,TRUE
09679138,2010,2,NA,0,TRUE
09679138,2011,2,0,0,TRUE
09679138,2012,2,0,0,TRUE
09679138,2013,3,0,0,TRUE
09679138,2014,3,0,99.54,TRUE
09679141,2010,2,NA,0,TRUE
09679141,2011,2,0,0,TRUE
09679141,2012,2,0,0,TRUE
09679141,2013,3,0,0,TRUE
09679141,2014,3,0,100,TRUE
09679142,2010,2,NA,0,TRUE
09679142,2011,2,0,0,TRUE
09679142,2012,2,0,0,TRUE
09679142,2013,3,0,0,TRUE
09679142,2014,3,0,100,TRUE
09679143,2010,2,NA,0,TRUE
09679143,2011,2,0,0,TRUE
09679143,2012,2,0,0,TRUE
09679143,2013,3,0,0,TRUE
09679143,2014,3,0,99.9,TRUE
09679144,2010,2,NA,0,TRUE
09679144,2011,2,0,0,TRUE
09679144,2012,2,0,0,TRUE
09679144,2013,3,0,0,TRUE
09679144,2014,3,0,100,TRUE
09679146,2010,2,NA,0,TRUE
09679146,2011,2,0,0,TRUE
09679146,2012,2,0,0,TRUE
09679146,2013,3,0,0,TRUE
09679146,2014,3,0,100,TRUE
09679147,2010,2,NA,0,TRUE
09679147,2011,2,0,0,TRUE
09679147,2012,2,0,0,TRUE
09679147,2013,3,0,0,TRUE
09679147,2014,3,0,100,TRUE
09679149,2010,2,NA,0,TRUE
09679149,2011,2,0,0,TRUE
09679149,2012,2,0,0,TRUE
09679149,2013,3,0,0,TRUE
09679149,2014,3,0,100,TRUE
09679153,2010,2,NA,0,TRUE
09679153,2011,2,0,0,TRUE
09679153,2012,2,0,0,TRUE
09679153,2013,3,0,0,TRUE
09679153,2014,3,0,99.9,TRUE
09679154,2010,2,NA,0,TRUE
09679154,2011,2,0,0,TRUE
09679154,2012,2,0,0,TRUE
09679154,2013,3,0,0,TRUE
09679154,2014,3,0,100,TRUE
09679155,2010,2,NA,0,TRUE
09679155,2011,2,0,0,TRUE
09679155,2012,2,0,0,TRUE
09679155,2013,3,0,0,TRUE
09679155,2014,3,0,100,TRUE
09679156,2010,2,NA,0,TRUE
09679156,2011,2,0,0,TRUE
09679156,2012,2,0,0,TRUE
09679156,2013,3,0,0,TRUE
09679156,2014,3,0,99.9,TRUE
09679161,2010,2,NA,0,TRUE
09679161,2011,2,0,0,TRUE
09679161,2012,2,0,0,TRUE
09679161,2013,3,0,0,TRUE
09679161,2014,3,0,100,TRUE
09679164,2010,2,NA,0,TRUE
09679164,2011,2,0,0,TRUE
09679164,2012,2,0,0,TRUE
09679164,2013,3,0,0,TRUE
09679164,2014,3,0,100,TRUE
09679165,2010,2,NA,0,TRUE
09679165,2011,2,0,0,TRUE
09679165,2012,2,0,0,TRUE
09679165,2013,3,0,0,TRUE
09679165,2014,3,0,100,TRUE
09679167,2010,2,NA,0,TRUE
09679167,2011,2,0,0,TRUE
09679167,2012,2,0,0,TRUE
09679167,2013,3,0,0,TRUE
09679167,2014,3,0,100,TRUE
09679169,2010,2,NA,0,TRUE
09679169,2011,2,0,0,TRUE
09679169,2012,2,0,0,TRUE
09679169,2013,3,0,0,TRUE
09679169,2014,3,0,100,TRUE
09679170,2010,2,NA,0,TRUE
09679170,2011,2,0,0,TRUE
09679170,2012,2,0,0,TRUE
09679170,2013,3,0,0,TRUE
09679170,2014,3,0,99.88,TRUE
09679174,2010,2,NA,0,TRUE
09679174,2011,2,0,0,TRUE
09679174,2012,2,0,0,TRUE
09679174,2013,3,0,0,TRUE
09679174,2014,3,0,100,TRUE
09679175,2010,2,NA,0,TRUE
09679175,2011,2,0,0,TRUE
09679175,2012,2,0,0,TRUE
09679175,2013,3,0,0,TRUE
09679175,2014,3,0,100,TRUE
09679176,2010,2,NA,0,TRUE
09679176,2011,2,0,0,TRUE
09679176,2012,2,0,0,TRUE
09679176,2013,3,0,0,TRUE
09679176,2014,3,0,98.79,TRUE
09679177,2010,2,NA,0,TRUE
09679177,2011,2,0,0,TRUE
09679177,2012,2,0,0,TRUE
09679177,2013,3,0,0,TRUE
09679177,2014,3,0,99.85,TRUE
09679179,2010,2,NA,0,TRUE
09679179,2011,2,0,0,TRUE
09679179,2012,2,0,0,TRUE
09679179,2013,3,0,0,TRUE
09679179,2014,3,0,99.02,TRUE
09679180,2010,2,NA,0,TRUE
09679180,2011,2,0,0,TRUE
09679180,2012,2,0,0,TRUE
09679180,2013,3,0,0,TRUE
09679180,2014,3,0,100,TRUE
09679182,2010,2,NA,0,TRUE
09679182,2011,2,0,0,TRUE
09679182,2012,2,0,0,TRUE
09679182,2013,3,0,0,TRUE
09679182,2014,3,0,100,TRUE
09679185,2010,2,NA,0,TRUE
09679185,2011,2,0,0,TRUE
09679185,2012,2,0,0,TRUE
09679185,2013,3,0,0,TRUE
09679185,2014,3,0,100,TRUE
09679187,2010,2,NA,0,TRUE
09679187,2011,2,0,0,TRUE
09679187,2012,2,0,0,TRUE
09679187,2013,3,0,0,TRUE
09679187,2014,3,0,100,TRUE
09679188,2010,2,NA,0,TRUE
09679188,2011,2,0,0,TRUE
09679188,2012,2,0,0,TRUE
09679188,2013,3,0,0,TRUE
09679188,2014,3,0,100,TRUE
09679192,2010,2,NA,0,TRUE
09679192,2011,2,0,0,TRUE
09679192,2012,2,0,0,TRUE
09679192,2013,3,0,0,TRUE
09679192,2014,3,0,100,TRUE
09679193,2010,2,NA,0,TRUE
09679193,2011,2,0,0,TRUE
09679193,2012,2,0,0,TRUE
09679193,2013,3,0,0,TRUE
09679193,2014,3,0,100,TRUE
09679194,2010,2,NA,0,TRUE
09679194,2011,2,0,0,TRUE
09679194,2012,2,0,0,TRUE
09679194,2013,3,0,0,TRUE
09679194,2014,3,0,100,TRUE
09679196,2010,2,NA,0,TRUE
09679196,2011,2,0,0,TRUE
09679196,2012,2,0,0,TRUE
09679196,2013,3,0,0,TRUE
09679196,2014,3,0,100,TRUE
09679200,2010,2,NA,0,TRUE
09679200,2011,2,0,0,TRUE
09679200,2012,2,0,0,TRUE
09679200,2013,3,0,0,TRUE
09679200,2014,3,0,100,TRUE
09679201,2010,2,NA,0,TRUE
09679201,2011,2,0,0,TRUE
09679201,2012,2,0,0,TRUE
09679201,2013,3,0,0,TRUE
09679201,2014,3,0,99.91,TRUE
09679202,2010,2,NA,0,TRUE
09679202,2011,2,0,0,TRUE
09679202,2012,2,0,0,TRUE
09679202,2013,3,0,0,TRUE
09679202,2014,3,0,100,TRUE
09679204,2010,2,NA,0,TRUE
09679204,2011,2,0,0,TRUE
09679204,2012,2,0,0,TRUE
09679204,2013,3,0,0,TRUE
09679204,2014,3,0,100,TRUE
09679205,2010,2,NA,0,TRUE
09679205,2011,2,0,0,TRUE
09679205,2012,2,0,0,TRUE
09679205,2013,3,0,0,TRUE
09679205,2014,3,0,100,TRUE
09679206,2010,2,NA,0,TRUE
09679206,2011,2,0,0,TRUE
09679206,2012,2,0,0,TRUE
09679206,2013,3,0,0,TRUE
09679206,2014,3,0,100,TRUE
09679209,2010,2,NA,0,TRUE
09679209,2011,2,0,0,TRUE
09679209,2012,2,0,0,TRUE
09679209,2013,3,0,0,TRUE
09679209,2014,3,0,100,TRUE
09679444,2010,2,NA,0,TRUE
09679444,2011,2,0,0,TRUE
09679444,2012,2,0,0,TRUE
09679444,2013,3,0,0,TRUE
09679444,2014,3,0,0,TRUE
09679444,2015,3,0,100,FALSE
09679444,2018,3,100,NA,FALSE
09679451,2018,74,NA,0,FALSE
09679451,2019,74,0,0,FALSE
09679451,2020,38,0,0,FALSE
09679451,2021,38,0,NA,FALSE
09679452,2021,38,100,NA,FALSE
09679453,2021,38,100,NA,FALSE
09761000,2010,2,NA,0,TRUE
09761000,2011,2,0,0,TRUE
09761000,2012,2,0,0,TRUE
09761000,2013,3,0,0,TRUE
09761000,2014,3,0,100,TRUE
09762000,2010,2,NA,0,TRUE
09762000,2011,2,0,0,TRUE
09762000,2012,2,0,0,TRUE
09762000,2013,3,0,0,TRUE
09762000,2014,3,0,100,TRUE
09763000,2010,2,NA,0,TRUE
09763000,2011,2,0,0,TRUE
09763000,2012,2,0,0,TRUE
09763000,2013,3,0,0,TRUE
09763000,2014,3,0,100,TRUE
09764000,2010,2,NA,0,TRUE
09764000,2011,2,0,0,TRUE
09764000,2012,2,0,0,TRUE
09764000,2013,3,0,0,TRUE
09764000,2014,3,0,99.86,TRUE
09771111,2010,2,NA,0,TRUE
09771111,2011,2,0,0,TRUE
09771111,2012,2,0,0,TRUE
09771111,2013,3,0,0,TRUE
09771111,2014,3,0,100,TRUE
09771112,2010,2,NA,0,TRUE
09771112,2011,2,0,0,TRUE
09771112,2012,2,0,0,TRUE
09771112,2013,3,0,0,TRUE
09771112,2014,3,0,99.86,TRUE
09771113,2010,2,NA,0,TRUE
09771113,2011,2,0,0,TRUE
09771113,2012,2,0,0,TRUE
09771113,2013,3,0,0,TRUE
09771113,2014,3,0,100,TRUE
09771114,2010,2,NA,0,TRUE
09771114,2011,2,0,0,TRUE
09771114,2012,2,0,0,TRUE
09771114,2013,3,0,0,TRUE
09771114,2014,3,0,98.79,TRUE
09771122,2010,2,NA,0,TRUE
09771122,2011,2,0,0,TRUE
09771122,2012,2,0,0,TRUE
09771122,2013,3,0,0,TRUE
09771122,2014,3,0,100,TRUE
09771129,2010,2,NA,0,TRUE
09771129,2011,2,0,0,TRUE
09771129,2012,2,0,0,TRUE
09771129,2013,3,0,0,TRUE
09771129,2014,3,0,99.86,TRUE
09771130,2010,2,NA,0,TRUE
09771130,2011,2,0,0,TRUE
09771130,2012,2,0,0,TRUE
09771130,2013,3,0,0,TRUE
09771130,2014,3,0,99.99,TRUE
09771140,2010,2,NA,0,TRUE
09771140,2011,2,0,0,TRUE
09771140,2012,2,0,0,TRUE
09771140,2013,3,0,0,TRUE
09771140,2014,3,0,100,TRUE
09771141,2010,2,NA,0,TRUE
09771141,2011,2,0,0,TRUE
09771141,2012,2,0,0,TRUE
09771141,2013,3,0,0,TRUE
09771141,2014,3,0,99.6,TRUE
09771142,2010,2,NA,0,TRUE
09771142,2011,2,0,0,TRUE
09771142,2012,2,0,0,TRUE
09771142,2013,3,0,0,TRUE
09771142,2014,3,0,100,TRUE
09771144,2010,2,NA,0,TRUE
09771144,2011,2,0,0,TRUE
09771144,2012,2,0,0,TRUE
09771144,2013,3,0,0,TRUE
09771144,2014,3,0,100,TRUE
09771145,2010,2,NA,0,TRUE
09771145,2011,2,0,0,TRUE
09771145,2012,2,0,0,TRUE
09771145,2013,3,0,0,TRUE
09771145,2014,3,0,100,TRUE
09771146,2010,2,NA,0,TRUE
09771146,2011,2,0,0,TRUE
09771146,2012,2,0,0,TRUE
09771146,2013,3,0,0,TRUE
09771146,2014,3,0,99.89,TRUE
09771149,2010,2,NA,0,TRUE
09771149,2011,2,0,0,TRUE
09771149,2012,2,0,0,TRUE
09771149,2013,3,0,0,TRUE
09771149,2014,3,0,98.29,TRUE
09771155,2010,2,NA,0,TRUE
09771155,2011,2,0,0,TRUE
09771155,2012,2,0,0,TRUE
09771155,2013,3,0,0,TRUE
09771155,2014,3,0,88.09,TRUE
09771156,2010,2,NA,0,TRUE
09771156,2011,2,0,0,TRUE
09771156,2012,2,0,0,TRUE
09771156,2013,3,0,0,TRUE
09771156,2014,3,0,84.52,TRUE
09771158,2010,2,NA,0,TRUE
09771158,2011,2,0,0,TRUE
09771158,2012,2,0,0,TRUE
09771158,2013,3,0,0,TRUE
09771158,2014,3,0,100,TRUE
09771160,2010,2,NA,0,TRUE
09771160,2011,2,0,0,TRUE
09771160,2012,2,0,0,TRUE
09771160,2013,3,0,0,TRUE
09771160,2014,3,0,100,TRUE
09771162,2010,2,NA,0,TRUE
09771162,2011,2,0,0,TRUE
09771162,2012,2,0,0,TRUE
09771162,2013,3,0,0,TRUE
09771162,2014,3,0,100,TRUE
09771163,2010,2,NA,0,TRUE
09771163,2011,2,0,0,TRUE
09771163,2012,2,0,0,TRUE
09771163,2013,3,0,0,TRUE
09771163,2014,3,0,100,TRUE
09771165,2010,2,NA,0,TRUE
09771165,2011,2,0,0,TRUE
09771165,2012,2,0,0,TRUE
09771165,2013,3,0,0,TRUE
09771165,2014,3,0,100,TRUE
09771168,2010,2,NA,0,TRUE
09771168,2011,2,0,0,TRUE
09771168,2012,2,0,0,TRUE
09771168,2013,3,0,0,TRUE
09771168,2014,3,0,100,TRUE
09771169,2010,2,NA,0,TRUE
09771169,2011,2,0,0,TRUE
09771169,2012,2,0,0,TRUE
09771169,2013,3,0,0,TRUE
09771169,2014,3,0,100,TRUE
09771176,2010,2,NA,0,TRUE
09771176,2011,2,0,0,TRUE
09771176,2012,2,0,0,TRUE
09771176,2013,3,0,0,TRUE
09771176,2014,3,0,100,TRUE
09772111,2010,2,NA,0,TRUE
09772111,2011,2,0,0,TRUE
09772111,2012,2,0,0,TRUE
09772111,2013,3,0,0,TRUE
09772111,2014,3,0,99.89,TRUE
09772114,2010,2,NA,0,TRUE
09772114,2011,2,0,0,TRUE
09772114,2012,2,0,0,TRUE
09772114,2013,3,0,0,TRUE
09772114,2014,3,0,99.66,TRUE
09772115,2010,2,NA,0,TRUE
09772115,2011,2,0,0,TRUE
09772115,2012,2,0,0,TRUE
09772115,2013,3,0,0,TRUE
09772115,2014,3,0,100,TRUE
09772117,2010,2,NA,0,TRUE
09772117,2011,2,0,0,TRUE
09772117,2012,2,0,0,TRUE
09772117,2013,3,0,0,TRUE
09772117,2014,3,0,100,TRUE
09772121,2010,2,NA,0,TRUE
09772121,2011,2,0,0,TRUE
09772121,2012,2,0,0,TRUE
09772121,2013,3,0,0,TRUE
09772121,2014,3,0,100,TRUE
09772125,2010,2,NA,0,TRUE
09772125,2011,2,0,0,TRUE
09772125,2012,2,0,0,TRUE
09772125,2013,3,0,0,TRUE
09772125,2014,3,0,99.89,TRUE
09772126,2010,2,NA,0,TRUE
09772126,2011,2,0,0,TRUE
09772126,2012,2,0,0,TRUE
09772126,2013,3,0,0,TRUE
09772126,2014,3,0,99.81,TRUE
09772130,2010,2,NA,0,TRUE
09772130,2011,2,0,0,TRUE
09772130,2012,2,0,0,TRUE
09772130,2013,3,0,0,TRUE
09772130,2014,3,0,97.83,TRUE
09772131,2010,2,NA,0,TRUE
09772131,2011,2,0,0,TRUE
09772131,2012,2,0,0,TRUE
09772131,2013,3,0,0,TRUE
09772131,2014,3,0,99.96,TRUE
09772134,2010,2,NA,0,TRUE
09772134,2011,2,0,0,TRUE
09772134,2012,2,0,0,TRUE
09772134,2013,3,0,0,TRUE
09772134,2014,3,0,99.5,TRUE
09772136,2010,2,NA,0,TRUE
09772136,2011,2,0,0,TRUE
09772136,2012,2,0,0,TRUE
09772136,2013,3,0,0,TRUE
09772136,2014,3,0,100,TRUE
09772137,2010,2,NA,0,TRUE
09772137,2011,2,0,0,TRUE
09772137,2012,2,0,0,TRUE
09772137,2013,3,0,0,TRUE
09772137,2014,3,0,100,TRUE
09772141,2010,2,NA,0,TRUE
09772141,2011,2,0,0,TRUE
09772141,2012,2,0,0,TRUE
09772141,2013,3,0,0,TRUE
09772141,2014,3,0,99.8,TRUE
09772145,2010,2,NA,0,TRUE
09772145,2011,2,0,0,TRUE
09772145,2012,2,0,0,TRUE
09772145,2013,3,0,0,TRUE
09772145,2014,3,0,99.9,TRUE
09772147,2010,2,NA,0,TRUE
09772147,2011,2,0,0,TRUE
09772147,2012,2,0,0,TRUE
09772147,2013,3,0,0,TRUE
09772147,2014,3,0,99.99,TRUE
09772148,2010,2,NA,0,TRUE
09772148,2011,2,0,0,TRUE
09772148,2012,2,0,0,TRUE
09772148,2013,3,0,0,TRUE
09772148,2014,3,0,99.84,TRUE
09772149,2010,2,NA,0,TRUE
09772149,2011,2,0,0,TRUE
09772149,2012,2,0,0,TRUE
09772149,2013,3,0,0,TRUE
09772149,2014,3,0,100,TRUE
09772151,2010,2,NA,0,TRUE
09772151,2011,2,0,0,TRUE
09772151,2012,2,0,0,TRUE
09772151,2013,3,0,0,TRUE
09772151,2014,3,0,100,TRUE
09772156,2010,2,NA,0,TRUE
09772156,2011,2,0,0,TRUE
09772156,2012,2,0,0,TRUE
09772156,2013,3,0,0,TRUE
09772156,2014,3,0,100,TRUE
09772157,2010,2,NA,0,TRUE
09772157,2011,2,0,0,TRUE
09772157,2012,2,0,0,TRUE
09772157,2013,3,0,0,TRUE
09772157,2014,3,0,100,TRUE
09772159,2010,2,NA,0,TRUE
09772159,2011,2,0,0,TRUE
09772159,2012,2,0,0,TRUE
09772159,2013,3,0,0,TRUE
09772159,2014,3,0,100,TRUE
09772160,2010,2,NA,0,TRUE
09772160,2011,2,0,0,TRUE
09772160,2012,2,0,0,TRUE
09772160,2013,3,0,0,TRUE
09772160,2014,3,0,100,TRUE
09772162,2010,2,NA,0,TRUE
09772162,2011,2,0,0,TRUE
09772162,2012,2,0,0,TRUE
09772162,2013,3,0,0,TRUE
09772162,2014,3,0,100,TRUE
09772163,2010,2,NA,0,TRUE
09772163,2011,2,0,0,TRUE
09772163,2012,2,0,0,TRUE
09772163,2013,3,0,0,TRUE
09772163,2014,3,0,100,TRUE
09772166,2010,2,NA,0,TRUE
09772166,2011,2,0,0,TRUE
09772166,2012,2,0,0,TRUE
09772166,2013,3,0,0,TRUE
09772166,2014,3,0,99.4,TRUE
09772167,2010,2,NA,0,TRUE
09772167,2011,2,0,0,TRUE
09772167,2012,2,0,0,TRUE
09772167,2013,3,0,0,TRUE
09772167,2014,3,0,100,TRUE
09772168,2010,2,NA,0,TRUE
09772168,2011,2,0,0,TRUE
09772168,2012,2,0,0,TRUE
09772168,2013,3,0,0,TRUE
09772168,2014,3,0,100,TRUE
09772170,2010,2,NA,0,TRUE
09772170,2011,2,0,0,TRUE
09772170,2012,2,0,0,TRUE
09772170,2013,3,0,0,TRUE
09772170,2014,3,0,100,TRUE
09772171,2010,2,NA,0,TRUE
09772171,2011,2,0,0,TRUE
09772171,2012,2,0,0,TRUE
09772171,2013,3,0,0,TRUE
09772171,2014,3,0,100,TRUE
09772177,2010,2,NA,0,TRUE
09772177,2011,2,0,0,TRUE
09772177,2012,2,0,0,TRUE
09772177,2013,3,0,0,TRUE
09772177,2014,3,0,100,TRUE
09772178,2010,2,NA,0,TRUE
09772178,2011,2,0,0,TRUE
09772178,2012,2,0,0,TRUE
09772178,2013,3,0,0,TRUE
09772178,2014,3,0,99.47,TRUE
09772179,2010,2,NA,0,TRUE
09772179,2011,2,0,0,TRUE
09772179,2012,2,0,0,TRUE
09772179,2013,3,0,0,TRUE
09772179,2014,3,0,99.77,TRUE
09772184,2010,2,NA,0,TRUE
09772184,2011,2,0,0,TRUE
09772184,2012,2,0,0,TRUE
09772184,2013,3,0,0,TRUE
09772184,2014,3,0,100,TRUE
09772185,2010,2,NA,0,TRUE
09772185,2011,2,0,0,TRUE
09772185,2012,2,0,0,TRUE
09772185,2013,3,0,0,TRUE
09772185,2014,3,0,100,TRUE
09772186,2010,2,NA,0,TRUE
09772186,2011,2,0,0,TRUE
09772186,2012,2,0,0,TRUE
09772186,2013,3,0,0,TRUE
09772186,2014,3,0,100,TRUE
09772197,2010,2,NA,0,TRUE
09772197,2011,2,0,0,TRUE
09772197,2012,2,0,0,TRUE
09772197,2013,3,0,0,TRUE
09772197,2014,3,0,97.78,TRUE
09772200,2010,2,NA,0,TRUE
09772200,2011,2,0,0,TRUE
09772200,2012,2,0,0,TRUE
09772200,2013,3,0,0,TRUE
09772200,2014,3,0,99.97,TRUE
09772202,2010,2,NA,0,TRUE
09772202,2011,2,0,0,TRUE
09772202,2012,2,0,0,TRUE
09772202,2013,3,0,0,TRUE
09772202,2014,3,0,100,TRUE
09772207,2010,2,NA,0,TRUE
09772207,2011,2,0,0,TRUE
09772207,2012,2,0,0,TRUE
09772207,2013,3,0,0,TRUE
09772207,2014,3,0,96.05,TRUE
09772209,2010,2,NA,0,TRUE
09772209,2011,2,0,0,TRUE
09772209,2012,2,0,0,TRUE
09772209,2013,3,0,0,TRUE
09772209,2014,3,0,100,TRUE
09772211,2010,2,NA,0,TRUE
09772211,2011,2,0,0,TRUE
09772211,2012,2,0,0,TRUE
09772211,2013,3,0,0,TRUE
09772211,2014,3,0,100,TRUE
09772214,2010,2,NA,0,TRUE
09772214,2011,2,0,0,TRUE
09772214,2012,2,0,0,TRUE
09772214,2013,3,0,0,TRUE
09772214,2014,3,0,98.67,TRUE
09772215,2010,2,NA,0,TRUE
09772215,2011,2,0,0,TRUE
09772215,2012,2,0,0,TRUE
09772215,2013,3,0,0,TRUE
09772215,2014,3,0,100,TRUE
09772216,2010,2,NA,0,TRUE
09772216,2011,2,0,0,TRUE
09772216,2012,2,0,0,TRUE
09772216,2013,3,0,0,TRUE
09772216,2014,3,0,99.93,TRUE
09772217,2010,2,NA,0,TRUE
09772217,2011,2,0,0,TRUE
09772217,2012,2,0,0,TRUE
09772217,2013,3,0,0,TRUE
09772217,2014,3,0,100,TRUE
09772223,2010,2,NA,0,TRUE
09772223,2011,2,0,0,TRUE
09772223,2012,2,0,0,TRUE
09772223,2013,3,0,0,TRUE
09772223,2014,3,0,99.61,TRUE
09772444,2010,2,NA,0,TRUE
09772444,2011,2,0,0,TRUE
09772444,2012,2,0,0,TRUE
09772444,2013,3,0,0,TRUE
09772444,2014,3,0,0,TRUE
09772444,2015,3,0,0,FALSE
09772444,2016,3,0,0,FALSE
09772444,2017,3,0,0,FALSE
09772444,2018,3,0,NA,FALSE
09772451,2018,74,NA,0,FALSE
09772451,2019,74,0,0,FALSE
09772451,2020,38,0,0,FALSE
09772451,2021,38,0,NA,FALSE
09773111,2010,2,NA,0,TRUE
09773111,2011,2,0,0,TRUE
09773111,2012,2,0,0,TRUE
09773111,2013,3,0,0,TRUE
09773111,2014,3,0,100,TRUE
09773112,2010,2,NA,0,TRUE
09773112,2011,2,0,0,TRUE
09773112,2012,2,0,0,TRUE
09773112,2013,3,0,0,TRUE
09773112,2014,3,0,100,TRUE
09773113,2010,2,NA,0,TRUE
09773113,2011,2,0,0,TRUE
09773113,2012,2,0,0,TRUE
09773113,2013,3,0,0,TRUE
09773113,2014,3,0,99.45,TRUE
09773116,2010,2,NA,0,TRUE
09773116,2011,2,0,0,TRUE
09773116,2012,2,0,0,TRUE
09773116,2013,3,0,0,TRUE
09773116,2014,3,0,100,TRUE
09773117,2010,2,NA,0,TRUE
09773117,2011,2,0,0,TRUE
09773117,2012,2,0,0,TRUE
09773117,2013,3,0,0,TRUE
09773117,2014,3,0,99.73,TRUE
09773119,2010,2,NA,0,TRUE
09773119,2011,2,0,0,TRUE
09773119,2012,2,0,0,TRUE
09773119,2013,3,0,0,TRUE
09773119,2014,3,0,100,TRUE
09773122,2010,2,NA,0,TRUE
09773122,2011,2,0,0,TRUE
09773122,2012,2,0,0,TRUE
09773122,2013,3,0,0,TRUE
09773122,2014,3,0,99.91,TRUE
09773125,2010,2,NA,0,TRUE
09773125,2011,2,0,0,TRUE
09773125,2012,2,0,0,TRUE
09773125,2013,3,0,0,TRUE
09773125,2014,3,0,100,TRUE
09773133,2010,2,NA,0,TRUE
09773133,2011,2,0,0,TRUE
09773133,2012,2,0,0,TRUE
09773133,2013,3,0,0,TRUE
09773133,2014,3,0,100,TRUE
09773136,2010,2,NA,0,TRUE
09773136,2011,2,0,0,TRUE
09773136,2012,2,0,0,TRUE
09773136,2013,3,0,0,TRUE
09773136,2014,3,0,100,TRUE
09773137,2010,2,NA,0,TRUE
09773137,2011,2,0,0,TRUE
09773137,2012,2,0,0,TRUE
09773137,2013,3,0,0,TRUE
09773137,2014,3,0,97.44,TRUE
09773139,2010,2,NA,0,TRUE
09773139,2011,2,0,0,TRUE
09773139,2012,2,0,0,TRUE
09773139,2013,3,0,0,TRUE
09773139,2014,3,0,100,TRUE
09773140,2010,2,NA,0,TRUE
09773140,2011,2,0,0,TRUE
09773140,2012,2,0,0,TRUE
09773140,2013,3,0,0,TRUE
09773140,2014,3,0,100,TRUE
09773143,2010,2,NA,0,TRUE
09773143,2011,2,0,0,TRUE
09773143,2012,2,0,0,TRUE
09773143,2013,3,0,0,TRUE
09773143,2014,3,0,100,TRUE
09773144,2010,2,NA,0,TRUE
09773144,2011,2,0,0,TRUE
09773144,2012,2,0,0,TRUE
09773144,2013,3,0,0,TRUE
09773144,2014,3,0,99.98,TRUE
09773146,2010,2,NA,0,TRUE
09773146,2011,2,0,0,TRUE
09773146,2012,2,0,0,TRUE
09773146,2013,3,0,0,TRUE
09773146,2014,3,0,100,TRUE
09773147,2010,2,NA,0,TRUE
09773147,2011,2,0,0,TRUE
09773147,2012,2,0,0,TRUE
09773147,2013,3,0,0,TRUE
09773147,2014,3,0,98.6,TRUE
09773150,2010,2,NA,0,TRUE
09773150,2011,2,0,0,TRUE
09773150,2012,2,0,0,TRUE
09773150,2013,3,0,0,TRUE
09773150,2014,3,0,100,TRUE
09773153,2010,2,NA,0,TRUE
09773153,2011,2,0,0,TRUE
09773153,2012,2,0,0,TRUE
09773153,2013,3,0,0,TRUE
09773153,2014,3,0,100,TRUE
09773164,2010,2,NA,0,TRUE
09773164,2011,2,0,0,TRUE
09773164,2012,2,0,0,TRUE
09773164,2013,3,0,0,TRUE
09773164,2014,3,0,99.83,TRUE
09773170,2010,2,NA,0,TRUE
09773170,2011,2,0,0,TRUE
09773170,2012,2,0,0,TRUE
09773170,2013,3,0,0,TRUE
09773170,2014,3,0,100,TRUE
09773179,2010,2,NA,0,TRUE
09773179,2011,2,0,0,TRUE
09773179,2012,2,0,0,TRUE
09773179,2013,3,0,0,TRUE
09773179,2014,3,0,99.8,TRUE
09773182,2010,2,NA,0,TRUE
09773182,2011,2,0,0,TRUE
09773182,2012,2,0,0,TRUE
09773182,2013,3,0,0,TRUE
09773182,2014,3,0,100,TRUE
09773183,2010,2,NA,0,TRUE
09773183,2011,2,0,0,TRUE
09773183,2012,2,0,0,TRUE
09773183,2013,3,0,0,TRUE
09773183,2014,3,0,99,TRUE
09773186,2010,2,NA,0,TRUE
09773186,2011,2,0,0,TRUE
09773186,2012,2,0,0,TRUE
09773186,2013,3,0,0,TRUE
09773186,2014,3,0,87.53,TRUE
